报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3464,2145,488,7031,6119,451,0,451,185,0,,2006,2350,2318,459,5,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),216,4067,12500,,1984,2039,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),3975,6508,12988,7772,8103,2490,0,451,185,0,0,2486,2488,2318,459,5,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),82730,48506,22559,139407,124403,84478,44426,77321,66428,50424,19385,57906,46643,29255,13525,16265,
投资所支付的现金(万元),,,,,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),5297,,,12500,35000,,,1528,354,354,,,1500,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),88027,48506,22559,151907,159403,84478,44426,78850,66782,50778,19385,57906,48143,29255,13525,16265,
投资活动产生的现金流量净额(万元),-84052,-41998,-9571,-144135,-151299,-81988,-44426,-78399,-66597,-50778,-19385,-55420,-45655,-26936,-13066,-16260,
吸收投资收到的现金(万元),,,,77038,78562,78562,78562,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),193650,150385,66594,144785,128080,89932,55042,103258,99158,48575,10000,37530,26269,43081,35545,17493,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,3433,3433,3433,,,,,42,,,8021,,,
筹资活动现金流入小计(万元),193650,150385,66594,225256,210075,171927,133604,103258,99158,48575,10042,37530,26269,51102,35545,17493,
偿还债务支付的现金(万元),122096,86003,39314,72246,52246,27701,11761,38806,27323,13795,5789,21356,17938,46983,24494,7391,
分配股利、利润或偿付利息所支付的现金(万元),12586,9953,2113,12457,10170,3637,1551,5453,3928,3005,512,1535,1074,4872,1878,813,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),35486,23512,12332,42460,31395,20801,9428,31331,23815,13615,6607,20599,15305,16098,16706,10198,
筹资活动现金流出小计(万元),170168,119469,53759,127164,93810,52139,22740,75591,55066,30414,12909,43489,34317,67952,43078,18402,
筹资活动产生的现金流量净额(万元),23482,30916,12834,98092,116265,119788,110864,27667,44092,18161,-2867,-5960,-8048,-16850,-7533,-908,
汇率变动对现金及现金等价物的影响(万元),254,-48,-238,187,213,8,-585,-1110,-668,-658,-388,178,35,326,-5,-41,
现金及现金等价物净增加额(万元),3965,16373,-4804,6278,8484,49717,58288,16693,34213,70,-20309,14611,12526,16621,5423,-1786,
加:期初现金及现金等价物余额(万元),65962,65962,65962,59684,59684,59684,59684,42990,42990,42990,42990,28380,28380,11759,6335,8121,
期末现金及现金等价物余额(万元),69927,82335,61158,65962,68168,109401,117971,59684,77204,43061,22682,42990,40905,28380,11759,6335,
净利润(万元),,14060,,24746,,12185,,37423,,17166,,34482,,24334,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,448,,1499,,339,,1028,,33,,289,,-430,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,15838,,30575,,13699,,23280,,10721,,15328,,10939,,,
无形资产摊销(万元),,389,,597,,273,,373,,171,,212,,82,,,
长期待摊费用摊销(万元),,5671,,12519,,6174,,8166,,2023,,3851,,3004,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-337,,-544,,-131,,51,,-1284,,-1246,,,
固定资产报废损失(万元),,70,,-701,,,,,,,,,,,,,
公允价值变动损失(万元),,358,,-358,,,,,,363,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,11013,,19743,,9725,,15276,,3085,,15017,,13257,,,
投资损失(万元),,-295,,-27,,,,1528,,354,,-481,,,,,
递延所得税资产减少(万元),,40,,-102,,563,,-398,,-223,,-575,,-175,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,
存货的减少(万元),,-442,,-1779,,-1781,,-1598,,275,,-471,,-387,,,
经营性应收项目的减少(万元),,-15561,,-40399,,-24172,,-28360,,139,,-26468,,-7156,,,
经营性应付项目的增加(万元),,-4087,,6159,,-4551,,11948,,-813,,35912,,17859,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,27503,,52134,,11910,,68535,,33345,,75812,,60082,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),69927,82335,61158,65962,68168,109401,117971,59684,77204,43061,22682,42990,40905,28380,11759,6335,
现金的期初余额(万元),65962,65962,65962,59684,59684,59684,59684,42990,42990,42990,42990,28380,28380,11759,6335,8121,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),3965,16373,-4804,6278,8484,49717,58288,16693,,70,-20309,14611,12526,16621,5423,-1786,

