报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
固定资产报废损失(万元),,,,4,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,-22,,-4,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,-11,,,,-82,,,,,25,12,,60,37,95,49,80,105,72,
投资损失(万元),,-240,,-765,,-137,,-266,,,,,,,,,,,,-25,,-0,
递延所得税资产减少(万元),,-67,,-77,,,,-12,,,,,-2,3,,-7,-10,4,-3,-26,-1,6,
递延所得税负债增加(万元),,-3,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-98,,-3407,,-2532,,-917,,98,,,-446,436,,-239,-445,-446,-971,-574,1084,-2367,
经营性应收项目的减少(万元),,-5312,,-7673,,-4376,,-280,,-232,,,-294,-112,,-895,-315,-695,-552,-290,-1359,-2030,
经营性应付项目的增加(万元),,4661,,4651,,460,,621,,-625,,,-28,-581,,651,221,-382,36,1280,-842,2516,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,27,,,,,,,
经营活动产生现金流量净额(万元),,3185,,842,,-2158,,5925,,2503,,,3016,2267,,3789,2489,2255,216,3964,1484,812,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),4460,10930,10195,3801,7524,9082,8708,6781,3629,7424,20827,4146,1962,2480,1254,1414,1325,948,567,1017,1292,2731,
现金的期初余额(万元),3801,3801,6784,6781,6781,6781,6781,4146,4146,4146,4146,1414,1414,1414,1414,948,948,1017,1017,1292,2731,799,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),659,7129,3411,-2980,743,2301,1927,2635,-517,3278,16681,2732,548,1066,-160,467,378,-70,-450,-274,-1439,1932,

