报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2015-12-31,2014-12-31,
收回投资所收到的现金(万元),102359,23909,19509,115030,79434,59700,29000,35500,4500,9900,,13300,
取得投资收益所收到的现金(万元),1069,257,181,847,562,386,212,196,4,7,,13,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),100,,,133,58,58,58,1098,50,,186,40,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,0,0,75,75,75,,33,33,192,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,
投资活动现金流入小计(万元),103528,24167,19690,116085,80129,60219,29270,36828,4587,10100,186,13353,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),2532,1183,522,3810,3215,2337,769,2076,461,1716,9045,2226,
投资所支付的现金(万元),151359,89059,37659,116430,84084,64650,30000,35500,4500,9900,,13300,
质押贷款净增加额(万元),,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,
投资活动现金流出小计(万元),153891,90242,38181,120240,87299,66987,30769,37576,4961,11616,9045,15526,
投资活动产生的现金流量净额(万元),-50363,-66075,-18491,-4155,-7170,-6768,-1499,-748,-374,-1516,-8860,-2174,
吸收投资收到的现金(万元),39031,39031,39031,,,,,28400,28400,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,14640,9575,30188,
发行债券收到的现金(万元),,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),0,,,70,70,70,,1192,912,928,892,1876,
筹资活动现金流入小计(万元),39031,39031,39031,70,70,70,0,29592,29312,15568,10467,32064,
偿还债务支付的现金(万元),,,,1198,1198,914,457,16563,10649,20690,8650,25169,
分配股利、利润或偿付利息所支付的现金(万元),16200,,,8028,8028,8028,,41922,41902,35449,19509,1200,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,70,70,70,70,460,180,880,934,2870,
筹资活动现金流出小计(万元),16200,0,0,9296,9296,9012,527,58945,52730,57019,29092,29239,
筹资活动产生的现金流量净额(万元),22831,39031,39031,-9226,-9226,-8942,-527,-29353,-23418,-41451,-18626,2825,
汇率变动对现金及现金等价物的影响(万元),,,,0,0,0,,0,,0,,,
现金及现金等价物净增加额(万元),-3565,-7425,26411,8617,-7186,-6977,1303,8174,-2721,16460,-9516,7738,
加:期初现金及现金等价物余额(万元),34848,34848,34848,26231,26231,26231,26231,18057,18057,1597,11113,3375,
期末现金及现金等价物余额(万元),31282,27423,61259,34848,19045,19254,27534,26231,15336,18057,1597,11113,
净利润(万元),,5890,,19542,,,,18067,,27756,,,
少数股东损益(万元),,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,
资产减值准备(万元),,-535,,309,,,,-918,,-2264,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2059,,3903,,,,3894,,3761,,,
无形资产摊销(万元),,43,,74,,,,70,,72,,,
长期待摊费用摊销(万元),,218,,59,,,,35,,69,,,
待摊费用的减少(万元),,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,1,,-8,,,,-52,,81,,,
固定资产报废损失(万元),,,,-3,,,,24,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,
财务费用(万元),,,,114,,,,608,,1421,,,
投资损失(万元),,-243,,-799,,,,-196,,-7,,,
递延所得税资产减少(万元),,14,,187,,,,328,,192,,,
递延所得税负债增加(万元),,129,,147,,,,,,,,,
存货的减少(万元),,-4024,,2659,,,,1583,,1155,,,
经营性应收项目的减少(万元),,11243,,-5673,,,,23584,,35592,,,
经营性应付项目的增加(万元),,5883,,1351,,,,-9114,,-7589,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,
其他(万元),,-1058,,,,,,,,,,,
经营活动产生现金流量净额(万元),,19619,,21998,,,,38275,,59428,,,
债务转为资本(万元),,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,
现金的期末余额(万元),31282,27423,61259,34848,19045,19254,27534,26231,15336,18057,1597,11113,
现金的期初余额(万元),34848,34848,34848,26231,26231,26231,26231,18057,18057,1597,11113,3375,
现金等价物的期末余额(万元),,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-3565,-7425,26411,8617,-7186,-6977,,8174,-2721,16460,-9516,7738,

