报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2010-12-31,
经营活动产生的现金流量净额(万元),-11355,-1653,-9478,26151,17136,11762,-605,20362,10728,5781,12288,-432,412,-1906,
收回投资所收到的现金(万元),143100,47500,21000,5000,,,,,,,,,,,
取得投资收益所收到的现金(万元),3834,465,240,15,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,,,,,40,,,18,0,0,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,
投资活动现金流入小计(万元),146934,47965,21240,5015,0,0,0,40,0,0,18,0,0,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),17186,10853,4116,8413,4135,1983,1175,3141,2598,1191,1803,4584,3373,269,
投资所支付的现金(万元),114325,38033,20000,115000,,,,,5957,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,115000,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,
投资活动现金流出小计(万元),131511,48886,24116,123413,119135,1983,1175,3141,8555,1191,1803,4584,3373,269,
投资活动产生的现金流量净额(万元),15423,-921,-2876,-118399,-119135,-1983,-1175,-3101,-8555,-1191,-1784,-4584,-3373,-269,
吸收投资收到的现金(万元),,,,113273,113273,113273,,0,,,399,1800,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,5700,5700,5700,9400,5000,3500,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,5724,5704,5704,40,1060,235,,
筹资活动现金流入小计(万元),0,0,0,113273,113273,113273,0,11424,11404,11404,9839,7860,3735,0,
偿还债务支付的现金(万元),,,,,,,,11400,5700,5700,10700,2000,500,,
分配股利、利润或偿付利息所支付的现金(万元),6400,,,3168,3168,3168,2827,1681,1625,121,861,1011,527,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,1661,1654,26,,6109,,5957,5750,0,0,,
筹资活动现金流出小计(万元),6400,0,0,4829,4822,3194,2827,19190,7325,11778,17311,3011,1027,0,
筹资活动产生的现金流量净额(万元),-6400,0,0,108443,108450,110079,-2827,-7766,4080,-374,-7472,4849,2708,0,
汇率变动对现金及现金等价物的影响(万元),-15,-11,-14,15,17,-16,-51,-54,-6,-29,12,9,1,1,
现金及现金等价物净增加额(万元),-2347,-2585,-12368,16210,6468,119841,-4658,9441,6246,4187,3043,-159,-253,-2174,
加:期初现金及现金等价物余额(万元),32693,32693,32693,16483,16483,16483,16483,7042,16483,7042,3999,4158,3917,2713,
期末现金及现金等价物余额(万元),30346,30109,20325,32693,22952,136324,11825,16483,22729,11229,7042,3999,3665,538,
净利润(万元),,22733,,43993,,26213,,27959,,14108,8832,2374,1343,,
少数股东损益(万元),,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,
资产减值准备(万元),,1555,,864,,380,,1039,,466,273,303,122,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1256,,2096,,999,,1767,,838,1474,979,271,,
无形资产摊销(万元),,159,,314,,156,,349,,199,389,225,225,,
长期待摊费用摊销(万元),,121,,121,,34,,51,,25,53,87,77,,
待摊费用的减少(万元),,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,,,-4,,0,8,39,0,,
固定资产报废损失(万元),,0,,25,,15,,15,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,238,,124,336,320,13,,
投资损失(万元),,-2048,,-1428,,,,,,,,,,,
递延所得税资产减少(万元),,-72,,26,,13,,-568,,-107,-165,-95,-66,,
递延所得税负债增加(万元),,30,,704,,12,,95,,137,83,55,31,,
存货的减少(万元),,-18544,,-8569,,-2350,,-7584,,-7160,-1893,-1328,-3323,,
经营性应收项目的减少(万元),,-46643,,-19695,,-18773,,-12783,,-26293,-12779,-11656,-10453,,
经营性应付项目的增加(万元),,39800,,7699,,5061,,9789,,23444,15609,8266,12171,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,66,,0,,
经营活动产生现金流量净额(万元),,-1653,,26151,,11762,,20362,,5781,12288,-432,412,,
债务转为资本(万元),,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,
现金的期末余额(万元),30346,30109,20325,32693,22952,136324,11825,16483,22729,11229,7042,3999,3665,538,
现金的期初余额(万元),32693,32693,32693,16483,16483,16483,16483,7042,16483,7042,3999,4158,3917,2713,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-2347,-2585,-12368,16210,6468,119841,,9441,,4187,3043,-159,-253,-2174,

