报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
取得子公司及其他营业单位支付的现金净额(万元),9224,5301,5301,,,,,,,,,,,,,,,,,5247,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),82529,62409,36261,96701,48973,32528,22941,35404,21139,15869,9829,41905,14074,8362,3768,8365,6125,4703,2034,10485,2532,5078,8666,
投资活动产生的现金流量净额(万元),-45824,-28801,-12314,-44206,-16816,-6600,-7279,-18207,-10027,-6778,-5805,-40860,-14053,-8345,-3763,-8329,-6117,-4697,-2032,-10463,-2466,-5027,-7626,
吸收投资收到的现金(万元),,52711,,883,,,15600,6489,,,,39850,39850,39850,,,,,,,,,2500,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),84737,,34219,53200,31600,24600,,27400,21400,21400,21400,22035,8000,8000,8000,15000,10500,10500,10500,15000,5000,26605,20950,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),84737,52711,34219,54083,31600,24600,15600,33889,21400,21400,21400,61885,47850,47850,8000,15000,10500,10500,10500,15000,5000,26605,23450,
偿还债务支付的现金(万元),25652,12600,5500,25600,8000,8000,3000,32435,23274,15070,3000,15500,15500,8000,3000,16500,12000,10000,5000,11000,14605,27950,16300,
分配股利、利润或偿付利息所支付的现金(万元),9188,8075,531,6716,6213,5875,177,4673,4570,4430,220,4498,3952,216,120,3546,3453,3320,734,4892,3636,4094,1177,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,258,,,,,,,,6332,6332,6332,,,,,,,,,,
筹资活动现金流出小计(万元),34840,20675,6031,32573,14213,13875,3177,37108,27843,19499,3220,26330,25783,14548,3120,20046,15453,13320,5734,15892,18242,32044,17477,
筹资活动产生的现金流量净额(万元),49897,32036,28188,21509,17387,10725,12423,-3219,-6443,1901,18180,35555,22067,33302,4880,-5046,-4953,-2820,4766,-892,-13242,-5439,5973,
汇率变动对现金及现金等价物的影响(万元),0,1,0,-1,-1,0,-0,-4,-5,-4,-0,5,2,1,-2,3,1,-0,-0,-2,0,-0,,
现金及现金等价物净增加额(万元),679,-5536,-6924,3975,-10356,-6736,-4468,912,-9128,-6912,-1239,453,9777,22606,-4207,8049,-295,-508,469,1300,-563,842,4331,
加:期初现金及现金等价物余额(万元),19895,19895,19895,15920,15920,15920,15920,15008,15008,15008,15008,14555,14555,14555,14555,6506,6506,6506,6506,5206,5769,4927,596,
期末现金及现金等价物余额(万元),20575,14359,12971,19895,5565,9184,11453,15920,5880,8096,13769,15008,24332,37160,10348,14555,6211,5998,6975,6506,5206,5769,4927,
净利润(万元),,12634,,22249,,5906,,17597,,4038,,13366,,3411,-1378,11551,,,-2118,10267,10004,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,2316,,2411,,1996,,1346,,579,,966,,502,11,590,,,-170,533,296,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,3223,,5218,,2391,,3707,,1710,,3151,,1584,793,3115,,,741,2737,2538,,,
无形资产摊销(万元),,808,,1054,,517,,933,,451,,840,,409,203,620,,,123,331,190,,,
长期待摊费用摊销(万元),,124,,160,,60,,41,,17,,35,,17,9,37,,,8,8,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,12,,13,,-0,,2,,4,,2,,7,3,24,,,0,13,24,,,
固定资产报废损失(万元),,1,,0,,0,,4,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,1262,,1129,,392,,682,,433,,489,,216,122,544,,,170,394,636,,,
投资损失(万元),,-92,,-226,,-109,,-163,,-72,,-4,,,,,,,,,,,,
递延所得税资产减少(万元),,-2651,,-991,,-872,,-122,,-248,,-317,,-203,-520,658,,,-717,-808,-108,,,
递延所得税负债增加(万元),,437,,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-19639,,-7949,,-7802,,-6173,,-7415,,-5057,,-4495,-2330,313,,,-3804,-1291,891,,,
经营性应收项目的减少(万元),,-80251,,-43992,,-30019,,-15377,,-5224,,-28128,,-10136,1337,-3351,,,6292,-9784,-1208,,,
经营性应付项目的增加(万元),,73573,,49552,,18289,,22360,,5747,,19649,,4846,-4084,7850,,,-2714,11218,944,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,-529,,-1954,,-1609,,-2494,,-2052,,761,,1492,513,-529,,,-77,-961,939,,,
经营活动产生现金流量净额(万元),,-8772,,26673,,-10861,,22342,,-2031,,5752,,-2351,-5322,21421,,,-2265,12657,15144,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),20575,14359,12971,19895,5565,9184,11453,15920,5880,8096,13769,15008,24332,37160,10348,14555,6211,5998,6975,6506,5206,5769,4927,
现金的期初余额(万元),19895,19895,19895,15920,15920,15920,15920,15008,15008,15008,15008,14555,14555,14555,14555,6506,6506,6506,6506,5206,5769,4927,596,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),679,-5536,-6924,3975,-10356,-6736,-4468,912,-9128,-6912,-1239,453,9777,22606,-4207,8049,-295,-508,469,1300,-563,842,4331,

