报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,
无形资产摊销(万元),,77,,111,,55,27,42,20,35,18,37,8,20,16,
长期待摊费用摊销(万元),,31,,2,,,,,,,,,0,0,0,
待摊费用的减少(万元),,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,0,,,,,,,-4,,,,-7,-11,19,
固定资产报废损失(万元),,,,-0,,0,,-4,,-0,,-3,0,0,0,
公允价值变动损失(万元),,,,,,,,,,,,,-3,-7,-2,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,
财务费用(万元),,33,,48,,9,2,98,30,57,33,111,20,75,48,
投资损失(万元),,-390,,-17,,-9,-9,-23,-9,-30,-18,-49,-5,-62,-164,
递延所得税资产减少(万元),,41,,-679,,-427,-384,-2,-15,-8,12,-89,-8,-44,-16,
递延所得税负债增加(万元),,,,,,,,-11,-11,11,,-1,0,1,0,
存货的减少(万元),,-104,,1927,,1597,-1844,-11236,-7946,-1888,-364,1435,146,-2185,-263,
经营性应收项目的减少(万元),,-3205,,-4600,,-4547,-4434,-2374,-124,-3812,739,-1033,-3115,-3296,979,
经营性应付项目的增加(万元),,-6354,,-725,,-2074,936,15423,7217,2503,57,-1455,2813,789,-1101,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,-73,,,,,
经营活动产生现金流量净额(万元),,-7639,,7125,,1978,-1761,10598,1479,930,1073,1419,768,-383,543,
债务转为资本(万元),,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,
现金的期末余额(万元),6316,25301,18993,42434,3576,6099,1591,7222,3971,3016,4858,2199,2565,1393,5510,
现金的期初余额(万元),42434,42434,42434,7222,7223,7223,7223,3016,3016,2199,2199,1393,1393,5510,4611,
现金等价物的期末余额(万元),,,,,,,,1,,,,,,,,
现金等价物的期初余额(万元),,,,1,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-36118,-17134,-23442,35212,-3646,-1124,-5631,4207,955,817,2659,806,1172,-4117,899,

