报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
取得借款收到的现金(万元),23800,19800,2700,40810,29600,13000,6500,17000,13900,7000,6400,12200,7580,5000,3400,27350,24800,20600,23391,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,1327,1583,1583,1583,,,,,,1200,,2000,
筹资活动现金流入小计(万元),23800,19800,2700,43749,32539,15939,9439,63104,60004,53104,52504,12200,7580,5000,3400,27350,26000,41694,28391,
偿还债务支付的现金(万元),19900,15200,3753,39582,18484,10059,7235,15741,10844,7973,4070,18841,15351,8286,6571,17886,22350,22349,20721,
分配股利、利润或偿付利息所支付的现金(万元),5239,4798,322,3507,2969,2421,239,1029,734,495,242,1054,797,591,272,1004,697,912,710,
其中：子公司支付给少数股东的股利、利润(万元),1049,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),1119,1119,,94,842,7,,1070,750,750,,175,45,45,,264,189,3365,4137,
筹资活动现金流出小计(万元),26259,21117,4075,43183,22295,12487,7474,17840,12328,9219,4312,20069,16194,8921,6843,19154,23237,26626,25568,
筹资活动产生的现金流量净额(万元),-2459,-1317,-1375,566,10244,3452,1964,45264,47676,43885,48192,-7869,-8614,-3921,-3443,8196,2763,15068,2823,
汇率变动对现金及现金等价物的影响(万元),24,9,0,-4,6,-3,-86,16,2,24,22,-32,-64,-56,-22,-48,4,28,-6,
现金及现金等价物净增加额(万元),2457,8501,7572,9916,4743,1166,9315,11998,14237,11273,49457,-6942,-3366,-3466,-2310,-3063,-2873,14536,3769,
加:期初现金及现金等价物余额(万元),29738,29738,29738,19822,29082,19822,19822,7824,7824,7824,7824,14766,14766,14766,14715,17829,20702,6167,2398,
期末现金及现金等价物余额(万元),32196,38239,37310,29738,33825,20988,29137,19822,22061,19097,57281,7824,11399,11300,12405,14766,17829,20702,6167,
净利润(万元),,7391,,9953,,4487,,9237,,5098,,8961,,4469,,5774,8351,6388,4085,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,61,,212,,31,,194,,124,,237,,83,,49,109,218,90,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2235,,4159,,1928,,3622,,1818,,3030,,1405,,2164,1117,782,598,
无形资产摊销(万元),,257,,489,,241,,368,,159,,260,,129,,198,21,17,19,
长期待摊费用摊销(万元),,207,,358,,146,,190,,83,,72,,42,,44,35,10,5,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-5,,11,,12,,2,,17,,,,742,0,-1,,
固定资产报废损失(万元),,99,,4,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,711,,1999,,622,,1043,,487,,1099,,629,,1055,650,886,743,
投资损失(万元),,-296,,-971,,-591,,-701,,,,,,,,,-34,,,
递延所得税资产减少(万元),,80,,-157,,18,,-46,,1,,-15,,12,,-33,27,-41,-29,
递延所得税负债增加(万元),,-15,,-13,,,,,,,,,,,,,,,,
存货的减少(万元),,-3560,,4584,,-2475,,-8600,,-6484,,-3502,,-4839,,-2335,-1612,3581,-1565,
经营性应收项目的减少(万元),,3319,,-702,,-2980,,11310,,-1632,,-8374,,-387,,-7143,-5787,-9267,3899,
经营性应付项目的增加(万元),,1752,,-2791,,3623,,-12362,,3622,,6164,,4511,,-868,2029,-2244,-6153,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,424,,-96,,,,0,,,,-0,,-0,,-0,310,1152,,
经营活动产生现金流量净额(万元),,12664,,17022,,5061,,4268,,3278,,7948,,6053,,-354,5216,1482,1693,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),32196,38239,37310,29738,33825,20988,29137,19822,22061,19097,57281,7824,11399,11300,12405,14766,17829,20702,6167,
现金的期初余额(万元),29738,29738,29738,19822,29082,19822,19822,7824,7824,7824,7824,14766,14766,14766,14715,17829,20702,6167,2398,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),2457,8501,7572,9916,4743,1166,9315,11998,14237,11273,49457,-6942,-3366,-3466,-2310,-3063,-2873,14536,3769,

