报告日期,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),14,14,,24,22,16,,68,111,,27,27,2,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,6000,5650,2572,2572,620,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,
投资活动现金流入小计(万元),14,14,0,24,22,16,0,5041,8084,5650,2599,2599,622,31,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),9161,4222,1469,14479,6311,6232,537,16130,5590,720,137,137,183,2450,
投资所支付的现金(万元),,,,,,,,,,1900,4104,4104,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,7775,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,6000,5650,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,
投资活动现金流出小计(万元),9161,4222,1469,14479,6311,6232,537,16130,19365,8270,4241,4241,183,2450,
投资活动产生的现金流量净额(万元),-9147,-4208,-1469,-14455,-6289,-6216,-537,-11090,-11280,-2620,-1642,-1641,439,-2419,
吸收投资收到的现金(万元),79677,,,,,,,,14956,,1500,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,
取得借款收到的现金(万元),7700,7700,7700,16140,13140,13217,2500,22700,12300,13562,4100,,2000,11910,
发行债券收到的现金(万元),,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,3100,,,,,
筹资活动现金流入小计(万元),87377,7700,7700,16140,13140,13217,2500,22700,27256,16662,5600,0,2000,11910,
偿还债务支付的现金(万元),16870,4698,2825,11070,6905,6320,290,17340,12817,13588,4978,4233,2978,7289,
分配股利、利润或偿付利息所支付的现金(万元),5293,5085,4803,5413,5176,377,157,1457,829,872,7319,7236,5858,6531,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,,,3100,,,,,
筹资活动现金流出小计(万元),22163,9783,7628,16483,12081,6697,447,18797,13645,17560,12297,11469,8836,13820,
筹资活动产生的现金流量净额(万元),65214,-2083,72,-343,1059,6520,2053,3903,13611,-897,-6697,-11469,-6836,-1910,
汇率变动对现金及现金等价物的影响(万元),-632,-478,1169,127,425,159,-13,226,-448,163,67,25,-253,-38,
现金及现金等价物净增加额(万元),77805,13992,9583,-2498,-622,4594,2522,8892,5541,-747,4129,310,-349,-2047,
加:期初现金及现金等价物余额(万元),18190,18190,18190,20688,20688,20688,20688,11797,6256,7002,891,891,1240,3287,
期末现金及现金等价物余额(万元),95996,32183,27774,18190,20067,25282,23211,20688,11797,6256,5020,1201,891,1240,
净利润(万元),,9435,4643,15953,,,4772,,,,1707,1680,149,1013,
少数股东损益(万元),,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,
资产减值准备(万元),,23,526,171,,,148,,,,307,372,-394,198,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,3048,,4200,,,,,,,2410,1654,2190,1774,
无形资产摊销(万元),,59,34,113,,,38,,,,95,72,109,107,
长期待摊费用摊销(万元),,1,0,1,,,1,,,,1,,,0,
待摊费用的减少(万元),,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-11,,-12,,,,,,,491,1,0,-14,
固定资产报废损失(万元),,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,
财务费用(万元),,535,244,863,,,146,,,,,417,520,691,
投资损失(万元),,,,,,,,,,,,,,-31,
递延所得税资产减少(万元),,-77,-90,7,,,-11,,,,-45,-55,131,-59,
递延所得税负债增加(万元),,1554,,284,,,,,,,,,,,
存货的减少(万元),,-1216,-2955,-1886,,,-1886,,,,-639,-606,1164,87,
经营性应收项目的减少(万元),,3494,4338,-8213,,,624,,,,14289,13038,12833,620,
经营性应付项目的增加(万元),,3553,1556,1102,,,-3798,,,,-6216,-3177,-10401,-2066,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,20760,9811,12173,,,1020,,,,12400,13395,6301,2320,
债务转为资本(万元),,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,
现金的期末余额(万元),95996,32183,27774,18190,20067,25282,23211,20688,11797,6256,5020,1201,891,1240,
现金的期初余额(万元),18190,18190,18190,20688,20688,20688,20688,11797,6256,7002,891,891,1240,3287,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),77805,13992,9583,-2498,-622,4594,2522,8892,5541,-747,4129,310,-349,-2047,

