报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2013-09-30,2012-12-31,2011-12-31,
资产减值准备(万元),,70,,339,,69,,187,,10,,131,195,20,-10,186,,0,22,77,-58,-24,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,541,,970,,417,,922,,461,,899,436,841,384,761,,33,635,470,556,464,
无形资产摊销(万元),,18,,36,,20,,35,,17,,35,17,33,17,35,,360,33,25,36,37,
长期待摊费用摊销(万元),,1,,1,,1,,1,,,,,,,,,,17,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-14,,-17,,10,,-2,,-2,,4,-0,3,0,-0,,,-3,,,,
固定资产报废损失(万元),,2,,12,,,,,,,,,0,,,1,,,18,-3,-1,1,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,11,,65,,10,,42,,91,,48,25,55,29,82,,,86,74,178,217,
投资损失(万元),,-102,,-31,,,,,,,,,,,,,,-2,33,-40,82,-100,
递延所得税资产减少(万元),,4,,-22,,-16,,-58,,-2,,33,-14,18,19,-28,,,45,9,21,14,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,15,,,,,
存货的减少(万元),,-964,,-880,,-715,,-1031,,-692,,-218,-160,-314,-32,18,,,149,155,-497,-983,
经营性应收项目的减少(万元),,-557,,-1276,,-1341,,-6,,640,,-724,-694,-182,-270,158,,265,-610,-409,-313,-90,
经营性应付项目的增加(万元),,175,,244,,692,,-66,,-396,,-159,-185,97,-131,-213,,-142,-320,6,-1708,-197,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,-148,,,,,
经营活动产生现金流量净额(万元),,749,,3117,,977,,3027,,1578,,3259,913,3556,1094,3523,,1743,2402,2010,361,1471,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),14673,20203,16254,19182,22327,21314,23065,23049,20979,20667,6384,6121,3996,4123,2231,1620,1251,1978,956,620,987,3643,
现金的期初余额(万元),19182,19182,19182,23049,23049,23049,23049,6121,6121,6121,6121,4123,4123,1620,1620,956,956,956,987,987,3643,1077,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-4509,1021,-2928,-3867,-723,-1735,15,16929,14858,14546,264,1998,-127,2503,611,664,295,1022,-31,-367,-2656,2566,

