报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
现金及现金等价物净增加额(万元),4335,-6902,-5828,10438,8419,3084,-5557,21946,92321,-2617,-1488,5698,3292,-1044,959,1083,-9,4169,
加:期初现金及现金等价物余额(万元),45167,45167,45167,34730,34730,34730,34730,12783,12783,12783,12783,7085,7085,8129,8129,7046,7055,2886,
期末现金及现金等价物余额(万元),49502,38265,39340,45167,43148,37814,29173,34730,105104,10166,11295,12783,10377,7085,9088,8129,7046,7055,
净利润(万元),,11555,,20439,,14406,,18108,,8108,,17518,,16630,,14698,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,277,,1909,,232,,491,,112,,460,,-1068,,-307,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,3702,,7092,,3509,,6754,,3297,,5655,,4596,,3503,,,
无形资产摊销(万元),,191,,289,,103,,127,,64,,123,,122,,118,,,
长期待摊费用摊销(万元),,120,,141,,61,,119,,59,,56,,41,,56,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,15,,-408,,14,,215,,36,,200,,86,,174,,,
固定资产报废损失(万元),,,,2,,,,,,,,,,,,,,,
公允价值变动损失(万元),,-2304,,-1839,,-7294,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,206,,197,,-165,,499,,288,,465,,653,,798,,,
投资损失(万元),,-1167,,-2739,,-1045,,-3048,,,,,,50,,,,,
递延所得税资产减少(万元),,28,,-164,,24,,56,,35,,11,,304,,-265,,,
递延所得税负债增加(万元),,346,,631,,1094,,61,,-0,,-1,,-1,,-1,,,
存货的减少(万元),,-3000,,-3904,,-427,,-5996,,-5033,,1375,,86,,-464,,,
经营性应收项目的减少(万元),,-1623,,-6726,,-4321,,-8608,,-2182,,-1787,,2441,,2069,,,
经营性应付项目的增加(万元),,2956,,14325,,12611,,13570,,-1555,,-956,,-3854,,-8748,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,11300,,29246,,18803,,22346,,3228,,23118,,20085,,11631,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),49502,38265,39340,45167,43148,37814,29173,34730,105104,10166,11295,12783,10377,7085,9088,8129,7046,7055,
现金的期初余额(万元),45167,45167,45167,34730,34730,34730,34730,12783,12783,12783,12783,7085,7085,8129,8129,7046,7055,2886,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),4335,-6902,-5828,10438,8419,3084,-5557,21946,92321,-2617,-1488,5698,3292,-1044,959,1083,-9,4169,

