报告日期,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,
投资活动产生的现金流量净额(万元),-25484,-146,-4,-609,-425,-353,160,-4759,-4648,-4642,-4919,-4664,-1497,-642,-2478,-268,-5087,-876,
吸收投资收到的现金(万元),26151,26151,,,,,,,,,,,20914,20914,5500,5500,1083,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),20000,20000,,,,,,,,,,,,,1200,1200,6100,3100,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),46151,46151,0,0,0,0,0,0,0,0,0,0,20914,20914,6700,6700,7183,3100,
偿还债务支付的现金(万元),10000,,,,,,,,,,,,,,7260,4420,3140,2800,
分配股利、利润或偿付利息所支付的现金(万元),123,2,,,,,,7038,7038,7039,4486,4486,6409,,60,195,237,118,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),2189,2189,,196,118,20,,640,20,,23,3,658,,,,,,
筹资活动现金流出小计(万元),12312,2192,0,196,118,20,0,7678,7058,7039,4509,4489,7067,0,7320,4615,3377,2918,
筹资活动产生的现金流量净额(万元),33839,43959,0,-196,-118,-20,0,-7678,-7058,-7039,-4509,-4489,13847,20914,-620,2085,3806,182,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),12188,48241,-872,10819,7127,3170,1687,-4903,-10334,-13856,-3682,-8735,15860,21445,199,3716,-1225,2314,
加:期初现金及现金等价物余额(万元),23961,23961,23961,13143,13143,13143,13143,18046,18046,18046,17728,17728,1868,1868,1669,1669,2894,580,
期末现金及现金等价物余额(万元),36150,72203,23090,23961,20270,16313,14830,13143,7712,4190,14046,8993,17728,23313,1868,5385,1669,2894,
净利润(万元),,4648,,13307,,5508,,11048,,,8763,2490,7488,3405,5261,2392,2899,1937,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,,,,,,,120,,,135,185,292,347,-45,,-165,247,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,371,,728,,358,,736,,,709,346,674,332,210,103,211,189,
无形资产摊销(万元),,13,,26,,13,,25,,,24,12,24,12,24,13,3,1,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,155,,93,,3,,,,1,81,78,33,23,1,1,
固定资产报废损失(万元),,,,,,,,21,,,1,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,2,,,,,,,,,,,,,60,137,237,118,
投资损失(万元),,-78,,-59,,-45,,-71,,,-74,9,,,,-27,-27,,
递延所得税资产减少(万元),,-24,,-76,,-26,,-61,,,-23,-25,-121,,-80,,22,-39,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-950,,-146,,-2131,,-777,,,1427,-1321,64,-1577,-1961,-1322,-567,-2381,
经营性应收项目的减少(万元),,832,,-4823,,-1479,,-522,,,-5732,-3377,-5078,-6208,1684,-1121,-398,-1223,
经营性应付项目的增加(万元),,-454,,2440,,1257,,-3279,,,516,2099,86,4784,-1888,1701,-2158,4158,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,292,,,,,,,,,,,
经营活动产生现金流量净额(万元),,4428,,11624,,3543,,7535,,,5747,418,3510,1174,3298,1900,56,3009,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),36150,72203,23090,23961,20270,16313,14830,13143,7712,4190,14046,8993,17728,23313,1868,5385,,,
现金的期初余额(万元),23961,23961,23961,13143,13143,13143,13143,18046,18046,18046,17728,17728,1868,1868,1669,1669,,,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,1669,2894,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,2894,580,
现金及现金等价物的净增加额(万元),12188,48241,-872,10819,7127,3170,1687,-4903,-10334,-13856,-3682,-8735,15860,21445,199,3716,-1225,2314,

