报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
支付给职工以及为职工支付的现金(万元),9852,6562,3488,13461,9753,6058,3175,9892,7804,5177,2108,5577,3793,2622,1228,4865,3527,4231,3436,2617,1455,
支付的各项税费(万元),4418,2972,1104,4097,4013,1678,525,3680,2889,1907,430,2824,2569,1494,949,3399,2270,2036,2201,1769,1134,
支付的其他与经营活动有关的现金(万元),4025,2707,1277,5942,3298,1695,889,4592,2123,1251,714,1519,1652,626,514,1452,1866,1410,1009,1030,577,
经营活动现金流出小计(万元),47264,31410,16520,82247,59340,40628,17318,49753,34713,24278,8980,24665,17472,9907,4940,20869,16002,19036,17333,13102,8505,
经营活动产生的现金流量净额(万元),9749,6225,6106,-10632,-12494,-19369,-5183,4953,10859,1447,-4022,-334,-3619,-755,952,2760,3215,3815,1383,1974,2370,
收回投资所收到的现金(万元),,,,16000,16000,9000,,9000,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,,150,159,91,,259,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,2,2,25,21,20,,,,,,10,3,,,0,0,10,2,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),2,2,2,16175,16180,9111,0,9259,0,0,0,10,3,0,0,0,0,10,2,0,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),1783,623,621,27792,24391,13119,9098,638,397,372,143,229,134,66,49,843,441,630,406,2186,243,
投资所支付的现金(万元),,,,17386,17386,17386,,,,,,9000,,,,,,,,0,36,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,2000,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),1783,623,621,45178,41777,30505,11098,638,397,372,143,9229,134,66,49,843,441,630,406,2187,279,
投资活动产生的现金流量净额(万元),-1781,-620,-618,-29003,-25597,-21394,-11098,8621,-397,-372,-143,-9219,-131,-66,-49,-843,-441,-621,-404,-2187,-279,
吸收投资收到的现金(万元),,,,,,,,2773,2773,2773,,24071,21581,,,,,,,2860,600,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),31434,23806,5906,35610,14537,7047,941,33612,5462,5462,,,,,,500,500,500,,600,400,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),3837,3837,3837,4069,4064,4064,4064,1001,801,801,,630,,563,,604,,,,,356,
筹资活动现金流入小计(万元),35271,27643,9743,39679,18601,11110,5005,37386,9036,9036,0,24701,21581,563,0,1104,500,500,0,3460,1356,
偿还债务支付的现金(万元),27196,19861,5728,34256,14310,11257,8857,5462,5462,5462,,,,,,1000,1000,,176,824,,
分配股利、利润或偿付利息所支付的现金(万元),2560,2164,358,2747,2369,2016,274,1518,1454,1454,,,,,,1503,1503,5,1502,37,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),5673,6777,3147,3862,5143,4372,6403,4069,4403,2421,,3938,57,915,39,687,57,278,481,192,2127,
筹资活动现金流出小计(万元),35429,28801,9233,40865,21822,17646,15534,11049,11319,9337,0,3938,57,915,39,3190,2560,284,2159,1054,2127,
筹资活动产生的现金流量净额(万元),-157,-1158,510,-1186,-3222,-6535,-10529,26337,-2282,-301,0,20762,21524,-352,-39,-2086,-2060,216,-2159,2406,-771,
汇率变动对现金及现金等价物的影响(万元),1,6,6,-66,-25,25,,-5,0,-0,-0,-3,2,-3,,10,2,-0,-0,0,-0,
现金及现金等价物净增加额(万元),7812,4453,6003,-40887,-41337,-47274,-26810,39906,8179,775,-4165,11206,17776,-1176,864,-159,717,3411,-1180,2194,1320,
加:期初现金及现金等价物余额(万元),16586,16586,16586,57474,57474,57474,57474,17568,17568,17568,18369,6361,6993,6361,6993,6520,7125,3110,4289,2096,776,
期末现金及现金等价物余额(万元),24398,21039,22590,16586,16137,10200,30663,57474,25747,18343,14204,17568,24769,5186,7858,6361,7841,6520,3110,4289,2096,
净利润(万元),,4297,,8527,,3734,,5652,,2637,,3843,,1585,,5132,,4798,3981,3088,2072,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,111,,956,,572,,610,,33,,230,,127,,418,,98,251,83,34,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,159,,261,,123,,227,,110,,212,,106,,178,,160,125,96,107,
无形资产摊销(万元),,264,,214,,29,,57,,26,,53,,27,,54,,43,23,4,1,
长期待摊费用摊销(万元),,21,,174,,89,,98,,44,,57,,30,,48,,26,47,23,2,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,1,,40,,,,0,,,,45,,,,2,,-8,1,,,
固定资产报废损失(万元),,,,0,,34,,,,,,0,,0,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,709,,1368,,-137,,147,,28,,3,,3,,-7,,5,2,37,0,
投资损失(万元),,189,,8,,,,-259,,,,,,,,,,,,,,
递延所得税资产减少(万元),,16,,-118,,-86,,-140,,-8,,-9,,-7,,-32,,-48,-36,-13,-5,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,6464,,-12881,,-14347,,-8853,,-10639,,-7003,,-284,,3235,,-3014,-3396,31,-1068,
经营性应收项目的减少(万元),,-1699,,-12581,,-13396,,249,,819,,-5162,,-3808,,-2381,,116,-2050,-2309,-335,
经营性应付项目的增加(万元),,-4307,,3067,,4016,,6831,,8398,,7397,,1466,,-3887,,1640,2436,933,1560,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,334,,,,334,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,6225,,-10632,,-19369,,4953,,1447,,-334,,-755,,2760,,3815,1383,1974,2370,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),24398,21039,22590,16586,16137,10200,30663,57474,25747,18343,14204,17568,24769,5186,7858,6361,7841,6520,3110,4289,2096,
现金的期初余额(万元),16586,16586,16586,57474,57474,57474,57474,17568,17568,17568,18369,6361,6993,6361,6993,6520,7125,3110,4289,2096,776,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),7812,4453,6003,-40887,-41337,-47274,-26810,39906,8179,775,-4165,11206,17776,-1176,864,-159,717,3411,-1180,2194,1320,

