报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
长期待摊费用摊销(万元),,501,,418,,144,,243,,113,,233,,103,,220,190,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,1,,-9,,,,11,,4,,8,,,,,2,,,
固定资产报废损失(万元),,1,,,,,,24,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,1328,,1839,,-4,,353,,132,,51,,28,,66,56,,,
投资损失(万元),,-35,,-16,,11,,-9,,,,,,,,,67,,,
递延所得税资产减少(万元),,-526,,-759,,288,,-297,,5,,-109,,-43,,-32,-29,,,
递延所得税负债增加(万元),,-1,,-44,,,,72,,,,,,,,,,,,
存货的减少(万元),,1285,,-1204,,-2230,,-3941,,-2022,,-883,,-464,,1147,-418,,,
经营性应收项目的减少(万元),,3053,,-2719,,-3297,,-13414,,-1922,,-1358,,141,,-883,573,,,
经营性应付项目的增加(万元),,-1825,,13,,-4125,,3393,,-2347,,1242,,-39,,1039,-2081,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,1162,,1230,,914,,-500,,,,,,,,,243,,,
经营活动产生现金流量净额(万元),,6527,,4105,,-5315,,-8259,,-3350,,5443,,2398,,6976,3827,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),12310,9050,25396,23131,18377,28520,23869,30778,18120,25704,6830,9805,7939,8889,5794,7605,8697,6361,5841,
现金的期初余额(万元),23131,23131,23130,30778,30792,30778,30778,9805,9805,9805,9805,7605,7605,7605,7405,8697,6361,5841,3647,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-10820,-14081,2265,-7647,-12416,-2257,-6909,20973,8315,15900,-2974,2200,334,1284,-1611,-1093,2337,520,2194,

