报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),102,96,0,1197,8239,4126,1080,311,8088,0,0,42,47,41,0,1003,78,18,1358,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),14116,10134,3799,21044,14495,8592,4529,15763,11702,8222,3625,17792,12279,8446,3149,11915,10520,6787,5920,
投资所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),67,33,25,,12000,7000,3000,1000,15000,11000,,117,117,88,40,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),14184,10167,3823,21044,26495,15592,7529,16763,26702,19222,3625,17908,12395,8535,3189,11915,10520,6787,5920,
投资活动产生的现金流量净额(万元),-14082,-10071,-3823,-19848,-18256,-11465,-6448,-16452,-18614,-19222,-3625,-17866,-12348,-8494,-3189,-10912,-10443,-6769,-4561,
吸收投资收到的现金(万元),,,,4656,,,,63929,63930,63925,63600,,,,,,4608,9425,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),9724,9750,8750,26287,18327,13277,10377,23522,19522,19072,8937,42220,20591,25521,13530,62663,51564,35876,50700,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,5210,,,1420,1895,945,6756,1942,6782,2802,,2478,2293,12188,16359,
筹资活动现金流入小计(万元),9724,9750,8750,30943,23537,13277,10377,88872,85347,83942,79293,44162,27374,28324,13530,65140,58465,57489,67059,
偿还债务支付的现金(万元),12603,12053,8403,7916,4900,900,900,60964,58464,58464,2300,30047,18051,20551,4224,67970,44033,43923,39194,
分配股利、利润或偿付利息所支付的现金(万元),9471,6062,149,7414,7176,4361,101,4807,4782,634,414,3872,3601,3235,2642,1988,2033,2696,2573,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,,495,86,34,,,,,368,2175,6600,26135,
筹资活动现金流出小计(万元),22074,18115,8552,15330,12076,5261,1001,65771,63741,59185,2748,33919,21652,23785,6866,70327,48241,53219,67902,
筹资活动产生的现金流量净额(万元),-12350,-8365,198,15613,11461,8016,9377,23100,21606,24757,76545,10244,5722,4539,6664,-5186,10224,4270,-843,
汇率变动对现金及现金等价物的影响(万元),860,-549,-930,412,383,619,-740,21,-710,-17,-30,200,606,163,76,298,33,-263,-44,
现金及现金等价物净增加额(万元),4942,7746,10811,13012,577,-1520,4154,17533,13412,13782,74009,814,-828,-248,4326,-4658,5962,2443,-2059,
加:期初现金及现金等价物余额(万元),35511,35647,35647,22499,22499,22499,22499,4966,4966,4966,4966,4153,4153,4153,4153,8811,2849,406,2465,
期末现金及现金等价物余额(万元),40453,43393,46458,35511,23076,20979,26653,22499,18378,18748,78975,4966,3325,3905,8479,4153,8811,2849,406,
净利润(万元),,5414,,27530,,10541,,19622,,8049,,13812,,5360,,8930,5557,4182,3127,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-1073,,263,,381,,587,,142,,365,,115,,105,288,77,239,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2725,,4637,,2220,,3389,,1529,,2590,,1176,,2084,1910,1606,1250,
无形资产摊销(万元),,129,,177,,75,,167,,83,,151,,74,,112,91,41,35,
长期待摊费用摊销(万元),,42,,87,,13,,21,,5,,5,,1,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,22,,11,,-13,,21,,2,,1,,-0,,-0,-3,15,360,
固定资产报废损失(万元),,0,,27,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,88,,-88,,,,,,,,93,,119,,-48,-45,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,835,,220,,-348,,557,,562,,963,,554,,1354,1996,2550,2882,
投资损失(万元),,-72,,-89,,-8,,-202,,-51,,88,,50,,-346,,,,
递延所得税资产减少(万元),,-20,,-264,,38,,-217,,-200,,-20,,-28,,-207,-78,-19,-149,
递延所得税负债增加(万元),,484,,1826,,,,,,,,,,,,,,,,
存货的减少(万元),,6337,,-20238,,-6185,,-2001,,1518,,-2300,,-223,,-661,-749,-1797,378,
经营性应收项目的减少(万元),,21692,,-6329,,-9855,,-12782,,-3335,,-11475,,-4109,,-1558,-5407,-1423,-4612,
经营性应付项目的增加(万元),,-11040,,9033,,4451,,1701,,-41,,3962,,456,,1379,2589,-28,-121,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,1167,,33,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,26731,,16835,,1310,,10864,,8263,,8236,,3545,,11143,6147,5205,3389,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),40453,43393,46458,35511,23076,20979,26653,22499,18378,18748,78975,4966,3325,3905,8479,4153,8811,2849,406,
现金的期初余额(万元),35511,35647,35647,22499,22499,22499,22499,4966,4966,4966,4966,4153,4153,4153,4153,8811,2849,406,2465,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),4942,7746,10811,13012,577,-1520,4154,17533,13412,13782,74009,814,-828,-248,4326,-4658,5962,2443,-2059,

