报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
经营活动现金流出小计(万元),60484,38611,21071,77413,53316,34372,18197,62365,42548,23085,10438,40618,26201,45995,20989,49177,39282,36783,
经营活动产生的现金流量净额(万元),-5629,-6582,-8554,10840,1027,-2005,-3906,7380,4556,6792,2981,5566,4364,7145,3738,3502,3803,1399,
收回投资所收到的现金(万元),,,,5600,5600,5600,5600,,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,,48,48,48,48,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,0,0,,,4,2,1,1,3,1,2,,13,4,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,158,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),0,0,0,5649,5649,5648,5648,4,2,1,1,160,1,2,0,13,4,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),3701,2992,1801,7545,6561,5037,2694,7811,5456,4189,1225,3927,2547,4354,2196,2728,843,1699,
投资所支付的现金(万元),2000,,,,,,,5600,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,3492,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),5701,2992,1801,7545,6561,5037,2694,13411,5456,4189,1225,3927,2547,4354,2196,6220,843,1699,
投资活动产生的现金流量净额(万元),-5701,-2992,-1801,-1896,-912,611,2955,-13407,-5454,-4188,-1224,-3766,-2546,-4352,-2196,-6207,-839,-1699,
吸收投资收到的现金(万元),1100,1100,,,,,,20319,,,,,,,,3868,,4000,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),11339,8840,3700,9183,4683,3184,1684,12779,11279,4556,600,5868,8498,11879,7214,13472,9028,7864,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,74,,,,,,335,35,50,,179,
筹资活动现金流入小计(万元),12439,9940,3700,9183,4683,3184,1684,33172,11279,4556,600,5868,8498,12214,7249,17390,9028,12043,
偿还债务支付的现金(万元),6423,3184,1744,11399,9899,3176,,12459,9275,5775,2743,5868,8498,11872,6668,8839,7732,6815,
分配股利、利润或偿付利息所支付的现金(万元),3015,2870,128,3543,3430,3321,168,567,385,259,140,4386,2613,1807,1477,5620,509,3149,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),1805,1805,1800,1289,,,,1269,,,,,,,,,,766,
筹资活动现金流出小计(万元),11243,7859,3673,16231,13329,6497,168,14295,9660,6034,2883,10254,11111,13679,8145,14458,8241,10730,
筹资活动产生的现金流量净额(万元),1196,2081,27,-7048,-8646,-3313,1516,18877,1619,-1478,-2283,-4386,-2613,-1465,-896,2932,788,1313,
汇率变动对现金及现金等价物的影响(万元),-0,-0,0,-1,-0,-0,-1,-0,-0,-0,-0,0,0,-0,-0,0,2,0,
现金及现金等价物净增加额(万元),-10135,-7493,-10327,1895,-8532,-4707,564,12850,720,1126,-525,-2586,-794,1327,646,227,3754,1013,
加:期初现金及现金等价物余额(万元),20251,20251,20251,18356,18356,18356,18356,5506,5506,5506,5506,8092,8092,6764,6764,6537,2783,1770,
期末现金及现金等价物余额(万元),10116,12757,9923,20251,9824,13649,18920,18356,6226,6632,4981,5506,7297,8092,7410,6764,6537,2783,
净利润(万元),,3129,,1874,,844,,4524,,1725,,4269,,4895,,2762,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,835,,5,,442,,450,,104,,553,,16,,2158,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1021,,1442,,577,,1056,,488,,810,,863,,723,,,
无形资产摊销(万元),,94,,170,,64,,136,,67,,125,,124,,98,,,
长期待摊费用摊销(万元),,190,,238,,107,,221,,117,,139,,129,,62,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,43,,,,21,,-0,,6,,66,,34,,15,,,
固定资产报废损失(万元),,,,35,,,,10,,,,,,,,7,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,257,,540,,273,,494,,256,,603,,730,,628,,,
投资损失(万元),,,,-39,,-39,,-6,,,,-183,,,,,,,
递延所得税资产减少(万元),,-96,,82,,-9,,-68,,-17,,-5,,98,,-24,,,
递延所得税负债增加(万元),,-9,,-19,,-9,,-19,,-9,,-24,,-32,,-15,,,
存货的减少(万元),,-222,,-888,,-2499,,-3094,,-2149,,-227,,290,,-870,,,
经营性应收项目的减少(万元),,-12825,,-2413,,-9943,,-7985,,-2133,,-4550,,3929,,-4119,,,
经营性应付项目的增加(万元),,1003,,9811,,8166,,11660,,8337,,3991,,-3931,,2077,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-6582,,10840,,-2005,,7380,,6792,,5566,,7145,,3502,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),10116,12757,9923,20251,9824,13649,18920,18356,6226,6632,4981,5506,7297,8092,7410,6764,6537,2783,
现金的期初余额(万元),20251,20251,20251,18356,18356,18356,18356,5506,5506,5506,5506,8092,8092,6764,6764,6537,2783,1770,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-10135,-7493,-10327,1895,-8532,-4707,564,12850,720,1126,-525,-2586,-794,1327,646,227,3754,1013,

