报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,
取得投资收益所收到的现金(万元),490,,,259,,,,,,,,61,2510,1168,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),216,213,12,274,50,50,12,1130,434,430,398,718,660,79,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),2900,,800,,,,,,,,,18831,48450,14919,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,
投资活动现金流入小计(万元),5746,213,812,533,50,50,12,1130,434,430,398,19610,95929,23166,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),24695,19302,7130,31029,12541,5083,3594,14466,14312,8223,3415,13305,22478,9652,
投资所支付的现金(万元),641,641,641,1499,,,,,,,,,22500,22000,
质押贷款净增加额(万元),,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,2596,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),600,600,1800,23000,,,,,,,,18000,47700,10000,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,
投资活动现金流出小计(万元),25936,20543,9571,58124,12541,5083,3594,14466,14312,8223,3415,31305,92678,41652,
投资活动产生的现金流量净额(万元),-20189,-20330,-8760,-57591,-12491,-5033,-3582,-13335,-13878,-7793,-3017,-11696,3251,-18486,
吸收投资收到的现金(万元),,,,48875,55650,55650,55650,,,,,,882,3000,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,882,,
取得借款收到的现金(万元),32040,27900,24904,20700,19789,9974,9959,24900,21400,13800,10500,62000,101930,66200,
发行债券收到的现金(万元),,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),800,800,,,,,,,,,,30000,5000,20000,
筹资活动现金流入小计(万元),32840,28700,24904,69575,75439,65624,65609,24900,21400,13800,10500,92000,107812,89200,
偿还债务支付的现金(万元),34283,29377,9116,30238,19799,10969,9528,39443,26997,18697,9500,95395,84615,105350,
分配股利、利润或偿付利息所支付的现金(万元),7576,1434,576,7608,6854,1186,522,4474,3897,3061,1102,12386,10436,9304,
其中：子公司支付给少数股东的股利、利润(万元),1540,200,,5,,,,,,,,1094,9,,
支付其他与筹资活动有关的现金(万元),,,,,6090,6090,5042,15692,15692,15692,15692,14308,25000,424,
筹资活动现金流出小计(万元),41858,30811,9691,37846,32742,18244,15093,59610,46585,37450,26294,122089,120051,115078,
筹资活动产生的现金流量净额(万元),-9018,-2111,15213,31729,42697,47380,50516,-34710,-25185,-23650,-15794,-30089,-12239,-25878,
汇率变动对现金及现金等价物的影响(万元),-2,-1,,6,,,,-87,0,-0,-0,-9,-0,,
现金及现金等价物净增加额(万元),-3673,2943,14075,2450,39187,48361,47781,-30661,-30704,-28533,-18926,-10091,31423,-9719,
加:期初现金及现金等价物余额(万元),25304,25304,25685,22854,21652,21652,21652,52312,52312,52312,52312,62403,30980,40699,
期末现金及现金等价物余额(万元),21631,28247,39760,25304,60838,70013,69433,21652,21608,23780,33387,52312,62403,30980,
净利润(万元),,9531,,17308,,9842,,17993,,,,14425,20715,,
少数股东损益(万元),,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,
资产减值准备(万元),,283,,2240,,740,,82,,,,1846,707,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,8957,,18616,,8266,,18898,,,,17741,16370,,
无形资产摊销(万元),,1182,,2097,,954,,1874,,,,1673,1753,,
长期待摊费用摊销(万元),,97,,20,,28,,30,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-67,,-145,,-24,,-484,,,,244,-167,,
固定资产报废损失(万元),,92,,552,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,
财务费用(万元),,1225,,2536,,1223,,3124,,,,6134,3932,,
投资损失(万元),,-0,,-259,,,,,,,,-476,191,,
递延所得税资产减少(万元),,458,,1620,,-631,,-795,,,,28,179,,
递延所得税负债增加(万元),,2,,-403,,-72,,-145,,,,-163,-163,,
存货的减少(万元),,-1104,,-1894,,-362,,-6302,,,,7020,484,,
经营性应收项目的减少(万元),,5365,,-11986,,-13968,,-14457,,,,-5200,-1996,,
经营性应付项目的增加(万元),,-719,,-1991,,20,,-2392,,,,-11294,-1186,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,
其他(万元),,83,,-3,,,,46,,,,-275,-407,,
经营活动产生现金流量净额(万元),,25385,,28306,,6014,,17471,,,,31703,40411,,
债务转为资本(万元),,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,
现金的期末余额(万元),21631,28247,39760,25304,60838,70013,69433,21652,21608,23780,33387,52312,62403,30980,
现金的期初余额(万元),25304,25304,25685,22854,21652,21652,21652,52312,52312,52312,52312,62403,30980,40699,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-3673,2943,14075,2450,39187,48361,47781,-30661,,-28533,-18926,-10091,31423,-9719,

