报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
吸收投资收到的现金(万元),1028,504,130,251,123,,,643,,,,58464,58464,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),1028,504,130,,123,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),43492,38492,11780,6196,6196,6276,3080,7225,3780,,,979,979,979,659,8280,7970,6470,3336,,,,
发行债券收到的现金(万元),67783,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,210,210,130,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),112303,38996,11910,6656,6528,6406,3080,7868,3780,0,0,59443,59443,979,659,8280,7970,6470,3336,0,0,0,
偿还债务支付的现金(万元),27480,9588,4426,508,481,16,3,4214,895,,,10550,10550,846,735,2045,2042,1905,,,,,
分配股利、利润或偿付利息所支付的现金(万元),34245,33994,127,30594,30513,30398,60,42484,42426,27300,,376,376,271,136,6529,6383,6240,4804,1999,1750,1328,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),5630,5583,161,3210,3026,3067,50,60,,,,811,252,30,,30,30,30,,145,,49,
筹资活动现金流出小计(万元),67354,49164,4713,34312,34021,33480,113,46758,43321,27300,0,11737,11178,1146,871,8604,8455,8175,4804,2144,1750,1377,
筹资活动产生的现金流量净额(万元),44949,-10169,7197,-27656,-27493,-27075,2967,-38891,-39541,-27300,0,47706,48265,-167,-212,-324,-485,-1705,-1468,-2144,-1750,-1377,
汇率变动对现金及现金等价物的影响(万元),12,-15,-29,-92,-44,-37,-71,-107,-82,-60,-32,106,2,2,-20,-16,-18,-53,-46,-24,0,-15,
现金及现金等价物净增加额(万元),3143,7988,3294,3067,961,7932,2686,-2928,-3672,1593,7075,-14002,62165,8292,1730,8273,1750,-3987,6274,536,2851,-1947,
加:期初现金及现金等价物余额(万元),5761,5761,5761,2694,2694,2694,2694,5621,5621,5621,5621,19623,19623,19623,19623,11351,11351,11351,5076,4540,1689,3636,
期末现金及现金等价物余额(万元),8904,13749,9054,5761,3654,10625,5379,2694,1949,7214,12696,5621,81788,27915,21353,19623,13100,7363,11351,5076,4540,1689,
净利润(万元),,32620,,57501,,25100,,44969,,19143,,34976,,14774,,27803,,10901,20822,12408,9612,6172,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,676,,849,,327,,404,,75,,295,,87,,212,,69,199,220,75,77,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,9605,,14159,,6479,,9874,,4487,,7255,,3204,,4797,,2068,2933,1680,1074,629,
无形资产摊销(万元),,1215,,2341,,1154,,2059,,935,,103,,44,,50,,25,48,47,42,11,
长期待摊费用摊销(万元),,434,,711,,313,,390,,158,,249,,113,,159,,77,149,128,90,41,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-2,,-3,,-0,,-15,,7,,74,,36,,17,,12,-1,-1,2,29,
固定资产报废损失(万元),,194,,51,,25,,21,,,,,,,,,,,111,39,,,
公允价值变动损失(万元),,93,,-93,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,374,,645,,99,,284,,87,,-55,,-14,,-54,,41,-10,41,16,5,
投资损失(万元),,-660,,-1381,,-915,,-1852,,-1297,,27,,83,,28,,,,,,,
递延所得税资产减少(万元),,-1830,,-2275,,-914,,139,,-611,,-482,,-229,,-509,,-263,-788,-186,-126,-35,
递延所得税负债增加(万元),,604,,993,,739,,620,,601,,738,,297,,369,,136,119,,,,
存货的减少(万元),,-4041,,-6283,,-4828,,-9759,,3612,,-891,,-869,,-2046,,-1684,1879,-2884,-1876,-911,
经营性应收项目的减少(万元),,-14071,,-18132,,-7098,,-7826,,-354,,-11573,,-2307,,-2254,,-1682,-3353,-1360,-2429,-1392,
经营性应付项目的增加(万元),,5348,,17135,,7097,,8122,,-4643,,11521,,2503,,2871,,1488,4436,967,378,433,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,-99,,-846,,-225,,745,,-328,,-654,,-322,,-581,,,-851,-775,75,,
经营活动产生现金流量净额(万元),,30461,,65373,,27353,,48173,,21873,,41582,,17399,,30863,,11187,25693,10322,6932,5059,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),8904,13749,9054,5761,3654,10625,5379,2694,1949,7214,12696,5621,81788,27915,21353,19623,13100,7363,11351,5076,4540,1689,
现金的期初余额(万元),5761,5761,5761,2694,2694,2694,2694,5621,5621,5621,5621,19623,19623,19623,19623,11351,11351,11351,5076,4540,1689,3636,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),3143,7988,3294,3067,961,7932,2686,-2928,-3672,1593,7075,-14002,62165,8292,1730,8273,1750,-3987,6274,536,2851,-1947,

