报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,200,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),106382,68709,20656,32113,234573,19926,625,26593,1847,1536,1115,7980,79,4226,664,561,
投资活动产生的现金流量净额(万元),-52235,-40271,-392,-28453,-24484,7037,83,-24283,453,-424,-489,-6706,14,-2696,665,-148,
吸收投资收到的现金(万元),,,,,,,,27149,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,366,,,,,,919,,,
筹资活动现金流入小计(万元),0,0,0,0,0,0,0,27515,0,0,0,0,0,919,0,0,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),9145,1216,,6213,5671,5689,,,,,,,,,,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,25,,,,,83,66,,1261,919,,,,
筹资活动现金流出小计(万元),9145,1216,0,6238,5671,5689,0,0,83,66,0,1261,919,0,0,0,
筹资活动产生的现金流量净额(万元),-9145,-1216,0,-6238,-5671,-5689,0,27515,-83,-66,0,-1261,-919,919,0,0,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-55466,-39549,-14047,-6190,-23789,6906,-9793,33165,15856,10860,2144,6225,-8539,14646,16293,7389,
加:期初现金及现金等价物余额(万元),83903,83903,110903,90088,115094,90088,115094,56923,56923,56923,56923,50698,50698,36052,19759,12369,
期末现金及现金等价物余额(万元),28438,44354,96857,83898,91305,96994,105301,90088,72779,67783,59067,56923,42159,50698,36052,19759,
净利润(万元),,11281,,26058,,11099,,20583,,7134,,15198,1510,13336,11179,8420,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,11,,445,,68,,308,,244,,187,-6,7,10,132,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,457,,788,,335,,580,,270,,484,123,451,421,400,
无形资产摊销(万元),,114,,204,,100,,182,,94,,112,14,23,21,16,
长期待摊费用摊销(万元),,705,,1259,,549,,427,,222,,154,29,185,188,187,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,37,,1,,-0,,-3,,-53,,-2,-4,-4,
固定资产报废损失(万元),,,,9,,,,0,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,,,,,,,,,,
投资损失(万元),,-1807,,-3620,,-1962,,-2053,,-832,,-1076,-93,-382,-925,-407,
递延所得税资产减少(万元),,-70,,259,,,,-192,,-112,,-15,-44,-209,-66,17,
递延所得税负债增加(万元),,,,,,80,,,,,,,,,,,
存货的减少(万元),,979,,-1516,,-2145,,-441,,-378,,-538,-477,1594,-3130,749,
经营性应收项目的减少(万元),,-6220,,-2009,,-326,,163,,899,,-1120,-220,246,-101,589,
经营性应付项目的增加(万元),,-3513,,6588,,-2240,,10377,,3812,,860,-8470,1173,8034,-2562,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,1937,,28501,,5558,,29933,,11350,,14192,-7633,16422,15629,7537,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),28438,44354,96857,83898,91305,96994,105301,90088,72779,67783,59067,56923,42159,50698,36052,19759,
现金的期初余额(万元),83903,83903,110903,90088,115094,90088,115094,56923,56923,56923,56923,50698,50698,36052,19759,12369,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-55466,-39549,-14047,-6190,-23789,6906,-9793,33165,,10860,2144,6225,-8539,14646,16293,7389,

