报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
存货的减少(万元),,1779,,-6533,,-1967,,-592,,302,,-284,,,,-6724,-288,,,
经营性应收项目的减少(万元),,-2023,,159,,392,,-3305,,-1119,,226,,,,-2077,-2820,,,
经营性应付项目的增加(万元),,-1272,,-2837,,-2762,,5506,,581,,1666,,,,5927,474,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,5394,,1057,,56,,7652,,1926,,6087,,,,1318,1075,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),18713,13419,14475,17134,20523,17541,27956,29577,22257,24903,21514,5759,5135,7649,7168,4719,6414,6340,1599,
现金的期初余额(万元),17134,17134,17134,29577,29577,29577,29577,5759,5759,5759,5759,4719,4719,4719,4719,6414,6340,1599,2989,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),1579,-3716,-2659,-12443,-9054,-12036,-1621,23818,16498,19144,15754,1040,415,2930,2449,-1695,75,4740,-1389,

