报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2008-12-31,2007-12-31,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),156,98,53,0,61,0,,234,,,,17,9,9,9,0,42,221,166,280,508,292,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),3254400,9231494,1670749,19502523,13018335,8733305,5443951,20031272,15344710,6762804,2817988,13743248,9334122,4980035,1686482,2880832,841607,1169576,835575,528909,358595,1573053,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),16203,6538,1902,17401,5518,4732,3055,19171,27657,18376,934,17545,17704,15226,2994,25846,17151,7193,6561,9125,5038,13868,
投资所支付的现金(万元),2743217,8704895,1734333,19559616,12982884,8242674,4940815,20776089,15805522,7193373,2992501,14427190,9673764,4897296,2266552,3885637,1082838,1005503,1035317,620963,415236,1726978,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),2759420,8711434,1736236,19577017,12988402,8247406,4943871,20795260,15833179,7211749,2993434,14444735,9691467,4912522,2269545,3911483,1099989,1012697,1041878,630088,420274,1740846,
投资活动产生的现金流量净额(万元),494980,520060,-65486,-74494,29933,485899,500080,-763988,-488468,-448946,-175446,-701487,-357346,67513,-583063,-1030650,-258381,156879,-206303,-101179,-61679,-167793,
吸收投资收到的现金(万元),,,,,,,,73400,73400,73400,73400,,,,,,,,1470,,876,92739,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
发行债券收到的现金(万元),1475907,,719075,771897,921349,373000,79481,777878,,127764,4372,960682,,9513,121400,199743,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),1475907,1273560,719075,771897,921349,373000,79481,851278,73400,201164,77771,960682,0,9513,121400,199743,0,0,1470,0,876,92739,
偿还债务支付的现金(万元),1475000,854000,601000,545000,914000,545000,178000,556000,53740,,,1076678,99133,,,,,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),27335,27121,28,18168,18168,16353,87,19172,18992,18272,666,19945,15618,15522,16493,21901,395,54599,30270,16268,13556,3866,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流出小计(万元),1502335,881121,601028,563168,932168,561353,178087,575172,72732,18272,666,1096622,114751,15522,16493,21901,395,54599,30270,16268,13556,3866,
筹资活动产生的现金流量净额(万元),-26428,392438,118047,208729,-10820,-188353,-98606,276106,668,182892,77106,-135940,-114751,-6009,104907,177841,-395,-54599,-28800,-16268,-12680,88873,
汇率变动对现金及现金等价物的影响(万元),1093,677,229,1383,629,339,63,816,977,531,278,1472,874,607,224,1348,1146,860,1072,974,868,762,
现金及现金等价物净增加额(万元),23304,166442,168969,-243985,-292654,-186059,-158949,63512,-152974,-88418,-192156,-209400,-7986,551759,-208755,-61270,-605463,-439073,6269,442600,-56325,306577,
加:期初现金及现金等价物余额(万元),315584,315584,315584,559569,559569,559569,559569,496058,496058,496058,496058,705458,705458,705458,705458,766727,1372190,1811263,1804994,1362394,,,
期末现金及现金等价物余额(万元),338888,482026,484553,315584,266916,373510,400620,559569,343084,407639,303901,496058,697472,1257216,496703,705458,766727,1372190,1811263,1804994,,,
净利润(万元),,48135,,81774,,41252,,75429,,35233,,69580,,33925,,68108,72129,103204,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,72204,,106484,,46373,,80442,,42600,,81113,,37347,,75195,67379,30504,,,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,3103,,6898,,2998,,5440,,2798,,6010,,3173,,7458,6408,5690,,,,,
无形资产摊销(万元),,793,,1860,,1042,,2063,,1035,,1930,,978,,1662,1164,987,,,,,
长期待摊费用摊销(万元),,982,,1908,,936,,1495,,698,,880,,434,,455,298,138,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-76,,1,,16,,-203,,0,,-7,,-5,,0,135,-107,,,,,
固定资产报废损失(万元),,-2,,96,,,,-16,,,,,,,,,,,,,,,
公允价值变动损失(万元),,3389,,-1126,,-1340,,-358,,-61,,1005,,557,,-376,-577,59,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,,,,,,,,,,,,,,,,
投资损失(万元),,-12911,,-20838,,-5524,,-18179,,-9841,,-31036,,-21456,,-28819,-17786,-16324,,,,,
递延所得税资产减少(万元),,-1195,,-18647,,-9908,,-12783,,-8038,,-630,,-1110,,-13490,-11281,-6702,,,,,
递延所得税负债增加(万元),,-868,,295,,426,,9,,,,-163,,-139,,19,144,,,,,,
存货的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
经营性应收项目的减少(万元),,-80552,,-12500,,-471,,29134,,-15640,,-9268,,-24451,,9740,-19158,18922,,,,,
经营性应付项目的增加(万元),,-8059,,-50702,,-278261,,279900,,19220,,59533,,-5467,,3917,70050,40843,,,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,-677,,-1383,,-339,,-816,,-531,,-1472,,-607,,-1348,-1146,-860,,,,,
经营活动产生现金流量净额(万元),,-746734,,-379603,,-483945,,550579,,177104,,626554,,489648,,790191,-347832,-542214,,,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),338888,332161,484553,286759,266916,288156,400620,263408,343084,27227,303901,23155,697472,656304,496703,448232,693379,1288435,1811263,1804994,,,
现金的期初余额(万元),315584,286759,315584,263408,559569,263408,559569,384220,496058,23155,496058,33750,705458,448232,705458,693379,1288435,1420574,1804994,1362394,,,
现金等价物的期末余额(万元),,149865,,28825,,85354,,296162,,380412,,472903,,600912,,257225,73348,83755,,,,,
现金等价物的期初余额(万元),,28825,,296162,,296162,,111838,,472903,,671707,,257225,,73348,83755,390688,,,,,
现金及现金等价物的净增加额(万元),23304,166442,168969,-243985,-292654,-186059,-158949,63512,-152974,-88418,-192156,-209400,-7986,551759,-208755,-61270,-605463,-439073,6269,442600,,,

