报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
其中：子公司吸收少数股东投资收到的现金(万元),1953,1953,1953,7718,5472,2972,2972,,,,,,,,,,,,,,,
取得借款收到的现金(万元),65450,36800,17800,140265,118995,85095,21600,61920,39140,29740,12520,87700,70766,17342,8750,32400,12000,10000,13950,12000,5600,
发行债券收到的现金(万元),,38200,38200,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),38200,,,,,118,118,1988,1088,1088,,6000,6000,,,29200,10000,,,32984,19844,
筹资活动现金流入小计(万元),105603,76953,57953,147983,124467,88185,24690,91851,68171,58771,12520,93750,76766,17342,8750,61600,22000,10000,13950,44984,30444,
偿还债务支付的现金(万元),29298,26899,10399,61543,50094,44644,2895,42446,26676,16156,2484,37575,27875,11000,1775,24000,16450,10600,19000,12500,5600,
分配股利、利润或偿付利息所支付的现金(万元),11686,8383,3166,12257,9057,4145,2005,9252,7101,3371,1633,5277,3943,2227,1103,4420,4909,2531,5202,5531,5641,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),42,42,42,22,,,,1352,807,682,,6000,6000,,,29266,10000,,,32984,24345,
筹资活动现金流出小计(万元),41026,35323,13607,73822,59151,48790,4900,53050,34585,20209,4117,48852,37818,13227,2878,57685,31359,13131,24202,51015,35586,
筹资活动产生的现金流量净额(万元),64578,41630,44346,74161,65317,39396,19790,38801,33587,38563,8403,44898,38948,4115,5872,3915,-9359,-3131,-10252,-6031,-5142,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),699,4174,20066,16027,18795,8777,509,6674,17862,24033,-954,5576,42,1717,99,-1498,470,1911,379,1981,-449,
加:期初现金及现金等价物余额(万元),31073,31073,31143,15046,15046,15046,15046,8372,8372,8372,8372,2796,2796,2796,2796,4295,3824,3824,3445,1464,1912,
期末现金及现金等价物余额(万元),31772,35247,51209,31073,33842,23823,15555,15046,26234,32405,7419,8372,2839,4513,2895,2796,4295,5736,3824,3445,1464,
净利润(万元),,7807,,7353,,3731,,6462,,2838,,6349,,2744,,5418,4793,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,62,,1,,1,,-2,,-1,,3,,1,,-22,14,,,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,87,,154,,70,,108,,52,,90,,42,,86,88,,,,,
无形资产摊销(万元),,3127,,5609,,2478,,3404,,1689,,6268,,3126,,6088,6012,,,,,
长期待摊费用摊销(万元),,25,,48,,23,,44,,16,,37,,21,,38,15,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,,,,,-3,,8,,1,,-2,2,,,,,
固定资产报废损失(万元),,-0,,1,,,,-4,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,5444,,5725,,1988,,3310,,1769,,3864,,1840,,4280,4874,,,,,
投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
递延所得税资产减少(万元),,28,,59,,73,,156,,52,,-194,,-110,,-139,-124,,,,,
递延所得税负债增加(万元),,2747,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-170,,49,,53,,-92,,-5,,-27,,-38,,-14,-158,,,,,
经营性应收项目的减少(万元),,-10429,,17,,-2299,,-427,,-1243,,-748,,-211,,-1337,-578,,,,,
经营性应付项目的增加(万元),,10603,,1623,,2615,,301,,-322,,1417,,106,,848,100,,,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,19331,,20640,,8735,,13260,,4842,,17065,,7522,,15243,15038,,,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),31772,35247,51209,31073,33842,23823,15555,15046,26234,32405,7419,8372,2839,4513,2895,2796,4295,5736,3824,3445,1464,
现金的期初余额(万元),31073,31073,31143,15046,15046,15046,15046,8372,8372,8372,8372,2796,2796,2796,2796,4295,3824,3824,3445,1464,1912,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),699,4174,20066,16027,18795,8777,509,6674,17862,24033,-954,5576,42,1717,99,-1498,470,1911,379,1981,-449,

