报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),5850,6176,3281,30359,9633,6454,3502,33548,22270,18636,4170,26215,13528,10688,6960,19333,5689,4051,2811,12716,15286,13126,14331,
投资所支付的现金(万元),6018535,4855140,2590146,6073484,4950150,3397544,2255469,5387802,2830753,2757599,1196946,5787445,3831691,1974092,1235789,3511413,1928458,1172123,553333,595155,346612,579772,218492,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),6024386,4861316,2593427,6103844,4959783,3403998,2258971,5421350,2853023,2776235,1201115,5813660,3845219,1984780,1242750,3530746,1934147,1176175,556144,607872,361898,592898,232823,
投资活动产生的现金流量净额(万元),-15007,-637663,-617809,205440,101710,153993,-345695,-127226,638759,-57168,282260,-1271497,-841174,-389299,-355341,-776636,-24262,-59521,-259302,-413499,-244153,-504031,60084,
吸收投资收到的现金(万元),,,,,,,,,,,,92388,92388,,,,,,,,,3432,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
发行债券收到的现金(万元),2642544,1987799,1306159,4436046,3269920,1768220,712850,2924741,1959184,1109839,,777963,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,79371,,73172,,,,254976,,487661,99750,20026,112531,64985,,,,,,,
筹资活动现金流入小计(万元),2642544,1987799,1306159,4436046,3349291,1768220,786022,2924741,1959184,1109839,254976,870351,580049,99750,20026,112531,64985,0,0,0,0,3432,0,
偿还债务支付的现金(万元),3070600,2038000,812600,3556000,2587000,1335000,647000,3023000,2187471,1356000,,370000,,,,,,,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),9349,9349,,18334,18334,18334,,27050,26610,25386,,837,837,837,537,10804,10799,10047,10571,25807,17295,29022,11817,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,80740,,8129,,,,409860,,120163,,,112782,60001,,,,,,,
筹资活动现金流出小计(万元),3079949,2047349,812600,3574334,2686073,1353334,655129,3050050,2214081,1381386,409860,370837,121000,837,537,123586,70800,10047,10571,25807,17295,29022,11817,
筹资活动产生的现金流量净额(万元),-437406,-59551,493559,861713,663218,414886,130894,-125310,-254898,-271547,-154885,499514,459050,98913,19489,-11054,-5815,-10047,-10571,-25807,-17295,-25590,-11817,
汇率变动对现金及现金等价物的影响(万元),1687,11,-1223,969,3385,537,-2508,-1194,-858,-450,-643,5882,2319,1714,-60,-496,832,-496,-496,-537,-6,-4,-16,
现金及现金等价物净增加额(万元),2555,-119478,-89751,-121582,-178633,-145204,-192507,-50348,686050,-235444,156966,666101,231168,-75481,-10492,99656,182474,-139755,-43311,-39009,-515601,788583,-320354,
加:期初现金及现金等价物余额(万元),252873,252873,252873,374454,374454,374454,374454,424802,424802,1276072,424802,609971,676171,678792,678792,579136,579136,579136,579136,618145,1133746,345163,665517,
期末现金及现金等价物余额(万元),255427,133395,163122,252873,195822,229250,181947,374454,1110851,1040628,581768,1276072,907339,603311,668300,678792,761610,439381,535825,579136,618145,1133746,345163,
净利润(万元),,38838,,78012,,32638,,75802,,34059,,76739,,,,81493,,39820,,85136,102716,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,75259,,144029,,58659,,63534,,40594,,71373,,,,69157,,39151,,52456,27964,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,4840,,9616,,4844,,7940,,3869,,8045,,,,7055,,3470,,6686,5282,,,
无形资产摊销(万元),,1103,,1804,,834,,1582,,829,,1499,,,,1212,,592,,980,683,,,
长期待摊费用摊销(万元),,1512,,2867,,1371,,2305,,1149,,2222,,,,,,859,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,1899,,,,1267,2250,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,351,,-168,,-1,,-24,,-7,,47,,,,19,,2,,-318,-2,,,
固定资产报废损失(万元),,0,,360,,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,-12315,,-1295,,-974,,-67,,1536,,2910,,,,-1579,,-163,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,,,,,,,,,,,,,,,,,
投资损失(万元),,-26133,,-71711,,-31797,,-33091,,-15642,,-14624,,,,-2903,,-3753,,-2419,-1963,,,
递延所得税资产减少(万元),,-10186,,-25981,,-8657,,-15894,,-5870,,-11903,,,,-14061,,-7544,,-11188,-4891,,,
递延所得税负债增加(万元),,3948,,-1771,,-1173,,-1415,,-1551,,114,,,,3349,,1468,,-93,-93,,,
存货的减少(万元),,,,,,,,,,,,,,,,,,,,,,,,
经营性应收项目的减少(万元),,-12042,,-13044,,-16524,,10089,,-1126,,-4691,,,,-10692,,-13397,,-3648,-2149,,,
经营性应付项目的增加(万元),,2211,,-32616,,-36880,,39464,,534,,-29757,,,,89031,,-7443,,66014,12672,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,3733,,-2254,,-2949,370,,,
经营活动产生现金流量净额(万元),,577725,,-1189704,,-714620,,203382,,93721,,1432201,,,,887842,,-69691,,400834,-254146,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),255427,133395,163122,252873,195822,229250,181947,374454,1110851,1040628,581768,1276072,907339,603311,668300,678792,761610,439381,535825,579136,618145,1133746,345163,
现金的期初余额(万元),252873,252873,252873,374454,374454,374454,374454,424802,424802,1276072,424802,609971,676171,678792,678792,579136,579136,579136,579136,618145,1133746,345163,665517,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),2555,-119478,-89751,-121582,-178633,-145204,-192507,-50348,686050,-235444,156966,666101,231168,-75481,-10492,99656,182474,-139755,-43311,-39009,-515601,788583,-320354,

