报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
处置固定资产、无形资产和其他长期资产的损失(万元),,0,,-5,,-0,,26,,26,,5,,6,3,,
固定资产报废损失(万元),,,,,,,,,,,,0,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,-26,,,,,,,,,,,,,,,
投资损失(万元),,-524,,-1459,,-824,,-60,,,,,,,,,
递延所得税资产减少(万元),,53,,-77,,-28,,108,,32,,-104,,-38,-18,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,
存货的减少(万元),,-171,,-1730,,-984,,-678,,-174,,2089,,526,-4221,,
经营性应收项目的减少(万元),,7097,,-8098,,-7809,,3451,,412,,-6326,,-952,-74,,
经营性应付项目的增加(万元),,-3882,,-2048,,2144,,1372,,-578,,1786,,-2513,7033,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,2668,,1329,,,,-3003,,-735,,184,,177,-1095,,
经营活动产生现金流量净额(万元),,4550,,-7516,,-3482,,9324,,3799,,7450,,54,3912,,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),2510,11546,2590,2825,1464,6532,9275,20610,10131,10851,13076,10838,7491,5624,8505,7198,
现金的期初余额(万元),2864,2864,2825,20610,20610,20610,20610,10838,10838,10838,10838,5624,5624,8505,7198,6499,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-354,8682,-235,-17785,-19145,-14077,-11334,9772,-707,13,2238,5214,1867,-2881,1307,699,

