报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
期末现金及现金等价物余额(万元),2833,7082,10164,4301,6392,6952,12031,8756,9553,5791,1856,2387,1825,2441,2773,3003,1162,3717,1116,
净利润(万元),,8227,,18003,,8926,,11604,,6105,,10556,,5014,,9669,8287,7344,3536,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,101,,99,,175,,47,,2,,129,,88,,28,2,104,41,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1920,,3429,,1636,,3118,,1485,,1795,,689,,1333,1110,908,999,
无形资产摊销(万元),,70,,140,,96,,140,,70,,140,,72,,139,139,17,21,
长期待摊费用摊销(万元),,119,,165,,47,,46,,15,,29,,17,,29,76,68,61,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,20,,27,,17,,13,,,,-4,,,,-1,46,17,136,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,0,0,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,0,0,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,108,,-203,,-61,,360,,398,,521,,196,,511,525,456,433,
投资损失(万元),,-485,,-1106,,-801,,-750,,-450,,-245,,-245,,-208,,-18,0,
递延所得税资产减少(万元),,90,,-76,,-15,,-46,,29,,-130,,-134,,-29,-16,-20,-9,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,0,0,
存货的减少(万元),,-2743,,-11334,,-2928,,-5760,,-2693,,-3287,,-838,,-1380,-2701,-64,-1478,
经营性应收项目的减少(万元),,672,,-5165,,-4286,,-1838,,-1737,,-3307,,-1995,,-636,619,-2648,-863,
经营性应付项目的增加(万元),,-2376,,3063,,2684,,-591,,-1689,,1170,,-110,,1106,891,2333,-972,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,5723,,7042,,5490,,6341,,1536,,7369,,2754,,10561,8979,8497,1906,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),2833,7082,10164,4301,6392,6952,12031,8756,9553,5791,1856,2387,1825,2441,2773,3003,1162,3717,1116,
现金的期初余额(万元),4301,4301,4301,8756,8756,8756,8756,2387,2387,2387,2387,3003,3003,3003,3003,1162,3717,1116,2445,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-1468,2781,5863,-4455,-2364,-1805,3274,6369,7166,3404,-531,-616,-1178,-562,-230,1841,-2555,2601,-1329,

