报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
收回投资所收到的现金(万元),,,,,,,360,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,33,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,0,0,26,,,,13,,,,,,,,0,0,0,2,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),6030,6020,6020,67181,65446,62854,92468,114411,723,312,,6036,6036,6036,,14634,12805,8014,609,,1880,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),6030,6020,6020,67207,65446,62854,92829,114425,723,312,0,6036,6036,6036,0,14634,12805,8014,611,0,1913,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),623,448,294,3401,2767,1198,908,2694,2091,1428,990,3985,3765,2802,1790,5836,4980,10230,376,4890,152,
投资所支付的现金(万元),,,,17417,13,13,1792,28,,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),1135,1056,,4334,21043,17503,15613,13222,8500,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),6010,6010,6000,46471,46471,44761,92600,134200,15600,24000,,6000,6000,6000,,8000,6000,12560,,,1500,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),7769,7514,6294,71623,70294,63475,110912,150144,26191,25428,990,9985,9765,8802,1790,13836,10980,22790,376,4890,1652,
投资活动产生的现金流量净额(万元),-1739,-1494,-273,-4415,-4848,-621,-18084,-35719,-25468,-25116,-990,-3949,-3729,-2766,-1790,798,1825,-14777,235,-4890,261,
吸收投资收到的现金(万元),,,,521,468,316,0,17840,15378,15378,,31851,356,40,,,,,1620,,5159,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),8147,5685,2282,11101,10248,5448,4917,12400,2000,,,500,500,500,,500,500,5300,,,,
发行债券收到的现金(万元),,,,,,,0,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,0,,,,,,,,,,,,,,1200,
筹资活动现金流入小计(万元),8147,5685,2282,11622,10716,5764,4917,30240,17378,15378,0,32351,856,540,0,500,500,5300,1620,0,6359,
偿还债务支付的现金(万元),7251,3771,1657,5896,4749,2599,2200,1875,1875,1250,625,3000,1875,1250,625,1125,,300,,,,
分配股利、利润或偿付利息所支付的现金(万元),738,504,249,1168,916,510,168,1611,1554,1546,21,632,519,555,53,1898,1833,2319,1530,,1500,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),5104,5101,4114,1201,5,,0,3219,517,512,504,63,40,40,,20,20,20,,40,123,
筹资活动现金流出小计(万元),13093,9375,6020,8266,5671,3109,2368,6705,3946,3308,1149,3695,2434,1845,678,3043,1853,2639,1530,40,1623,
筹资活动产生的现金流量净额(万元),-4946,-3690,-3738,3356,5046,2655,2550,23535,13433,12070,-1149,28656,-1578,-1305,-678,-2543,-1353,2661,90,-40,4736,
汇率变动对现金及现金等价物的影响(万元),0,-0,-1,2,2,0,-1,-1,-1,-0,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-11232,-7773,-7649,-6143,-6861,-3935,-19939,-17722,-25041,-22482,-6678,32647,-3583,-1626,-2723,-1379,-1969,-3777,7416,-1295,5338,
加:期初现金及现金等价物余额(万元),15646,15646,15646,21789,21789,21789,21789,39511,39511,39511,39662,6864,6864,6864,6956,8243,8243,12020,4604,5899,561,
期末现金及现金等价物余额(万元),4414,7872,7996,15646,14928,17853,1850,21789,14470,17029,32984,39511,3281,5238,4233,6864,6274,8243,12020,4604,5899,
净利润(万元),,-248,,4365,,2165,,8428,,1987,,7267,4186,1786,,6672,2919,8023,6971,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,381,,1855,,584,,1131,,285,,105,160,-26,,399,110,158,56,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,820,,1565,,763,,1052,,489,,772,635,343,,317,181,165,140,,,
无形资产摊销(万元),,104,,170,,91,,151,,69,,139,123,69,,123,89,97,95,,,
长期待摊费用摊销(万元),,177,,153,,179,,68,,27,,40,27,20,,23,13,,25,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,0,,36,,7,,5,,1,,-1,-1,-1,,1,1,0,-2,,,
固定资产报废损失(万元),,0,,0,,0,,5,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,0,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,503,,832,,389,,119,,33,,172,139,97,,59,3,4,,,,
投资损失(万元),,-110,,13,,-80,,-479,,-467,,-36,-36,-36,,-197,,-70,,,,
递延所得税资产减少(万元),,-117,,-1116,,-380,,-419,,-33,,-13,-15,13,,-233,-227,-152,-32,,,
递延所得税负债增加(万元),,,,57,,57,,49,,1,,80,-9,-6,,23,-3,59,,,,
存货的减少(万元),,-5151,,1090,,-697,,-1479,,-3568,,896,641,-356,,-2131,-3770,1663,-1784,,,
经营性应收项目的减少(万元),,-705,,6647,,-2443,,-14902,,-7245,,-2231,-4790,685,,-7926,-1762,-1671,-800,,,
经营性应付项目的增加(万元),,1740,,-21706,,-7693,,-2011,,-1849,,750,738,-164,,3329,146,-72,1606,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,17,,953,,1088,,2744,,833,,,-71,22,,-92,-142,133,814,,,
经营活动产生现金流量净额(万元),,-2589,,-5085,,-5970,,-5537,,-9436,,7940,1725,2446,,366,-2441,8338,7091,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),4414,7872,7996,15646,14928,17853,1850,21789,14470,17029,32984,39511,3281,5238,4233,6864,6274,8243,12020,4604,5899,
现金的期初余额(万元),15646,15646,15646,21789,21789,21789,21789,39511,39511,39511,39662,6864,6864,6864,6956,8243,8243,12020,4604,5899,561,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-11232,-7773,-7649,-6143,-6861,-3935,-19939,-17722,-25041,-22482,-6678,32647,-3583,-1626,-2723,-1379,-1969,-3777,7416,-1295,5338,

