报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),11000,10000,,28200,26700,13900,1000,104975,3000,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),11118,10109,13,28457,26945,14044,1004,105278,3013,0,0,325,325,325,0,0,6,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),1870,1170,513,2183,696,689,206,801,765,617,225,2484,1705,1415,14877,857,940,786,
投资所支付的现金(万元),2400,2400,2400,,,,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),12000,11000,10000,27300,27300,22000,11500,106875,19275,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),16270,14570,12913,29483,27996,22689,11706,107676,20040,617,225,2484,1705,1415,14877,857,940,786,
投资活动产生的现金流量净额(万元),-5153,-4461,-12900,-1026,-1051,-8645,-10702,-2397,-17027,-617,-225,-2159,-1380,-1090,-14876,-856,-934,-786,
吸收投资收到的现金(万元),,,,,,,,42057,39375,39375,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,5900,2900,2000,8542,,,4079,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),0,0,0,0,0,0,0,42057,39375,39375,0,5900,2900,2000,8542,0,0,4079,
偿还债务支付的现金(万元),,,,,,,,5000,5000,5000,2000,7531,4101,3414,1911,,1000,3079,
分配股利、利润或偿付利息所支付的现金(万元),2110,2110,,2033,2033,2033,,2057,2057,2057,2039,327,125,125,1719,4000,12,26,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),186,186,,325,105,105,,903,944,944,53,100,50,50,249,100,285,60,
筹资活动现金流出小计(万元),2296,2296,0,2358,2137,2137,0,7960,8001,8001,4093,7959,4277,3590,3878,4100,1297,3165,
筹资活动产生的现金流量净额(万元),-2296,-2296,0,-2358,-2137,-2137,0,34096,31374,31374,-4093,-2059,-1377,-1590,4664,-4100,-1297,914,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-20185,-6140,-19585,1077,-13117,-11439,-11392,36952,13210,35952,-3382,1903,-4475,973,-4502,5104,-240,1141,
加:期初现金及现金等价物余额(万元),48015,48015,48015,46938,46938,46938,46938,9986,9986,9986,9984,8083,8083,8083,12585,7481,7721,6580,
期末现金及现金等价物余额(万元),27830,41875,28430,48015,33821,35499,35545,46938,23196,45938,6602,9986,3607,9055,8083,12585,7481,7721,
净利润(万元),,5630,,8339,,5540,,6887,,4445,,7912,,,7091,7897,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-407,,2013,,573,,238,,154,,192,,,405,654,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,487,,968,,488,,997,,504,,660,,,221,314,,,
无形资产摊销(万元),,107,,137,,69,,131,,55,,101,,,91,88,,,
长期待摊费用摊销(万元),,673,,1256,,649,,1183,,494,,756,,,319,316,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,6,,26,,-7,,-20,,1,,19,,,8,8,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,-660,,50,,50,,325,,,230,,,,
投资损失(万元),,29,,-257,,-143,,-236,,,,,,,,,,,
递延所得税资产减少(万元),,176,,-758,,-248,,-83,,-39,,-52,,,-101,-174,,,
递延所得税负债增加(万元),,7,,19,,10,,3,,0,,-7,,,-9,39,,,
存货的减少(万元),,3494,,-14948,,-7103,,-5784,,-357,,-1144,,,-2106,-3681,,,
经营性应收项目的减少(万元),,-3379,,-1085,,-1257,,-1240,,-800,,-868,,,-548,537,,,
经营性应付项目的增加(万元),,-6222,,8925,,1433,,3230,,687,,-1766,,,101,4123,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,15,,-175,,,,-104,,0,,-10,,,9,-61,,,
经营活动产生现金流量净额(万元),,617,,4461,,-656,,5253,,5196,,6120,,,5710,10061,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),27830,41875,28430,48015,33821,35499,35545,46938,23196,45938,6602,9986,3607,9055,8083,12585,7481,7721,
现金的期初余额(万元),48015,48015,48015,46938,46938,46938,46938,9986,9986,9986,9984,8083,8083,8083,12585,7481,7721,6580,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-20185,-6140,-19585,1077,-13117,-11439,-11392,36952,13210,35952,-3382,1903,-4475,973,-4502,5104,-240,1141,

