报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),6716,4878,2941,14532,9424,8189,4092,16396,8163,2412,1372,6904,884,2074,994,7601,3159,3850,9179,15020,12826,3991,
投资所支付的现金(万元),,,,344,260,260,235,,,,,28,,,,135,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,161,161,,,,,,,,,827,
支付的其他与投资活动有关的现金(万元),6042,2025,,10200,10200,5500,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),12759,6903,2941,25075,19884,13949,4327,16396,8163,2412,1372,7093,1045,2074,994,7736,3159,3850,9179,15020,12826,4819,
投资活动产生的现金流量净额(万元),-7929,-4485,-2922,-15722,-11627,-9406,-4327,-16348,-8116,-2396,-1356,-7064,-1017,-2046,-994,-7674,-3112,-3791,-9093,-14941,-12740,-4291,
吸收投资收到的现金(万元),,0,,4908,4908,4158,,,,,,20782,21834,,,,,,600,,,248,
其中：子公司吸收少数股东投资收到的现金(万元),,0,,750,,,,,,,,,,,,,,,600,,,,
取得借款收到的现金(万元),11500,11500,11500,21600,21600,21600,11300,31200,27238,23238,8638,22107,17730,14207,4007,34517,21914,16712,26721,21650,10820,3560,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),3418,2808,626,1262,1602,1749,1029,2824,3066,500,500,160,,160,,122,,,200,580,,20,
筹资活动现金流入小计(万元),14918,14308,12126,27770,28110,27507,12329,34024,30304,23738,9138,43049,39564,14367,4007,34639,21914,16712,27521,22230,10820,3828,
偿还债务支付的现金(万元),13540,10540,8500,21230,18412,12450,7363,16680,12580,6410,210,35732,18956,15770,3132,31756,19600,14252,22033,12560,3020,2300,
分配股利、利润或偿付利息所支付的现金(万元),3374,3024,346,1566,585,786,177,1480,1025,349,151,2553,937,642,298,2477,2512,742,2863,2261,1767,1652,
其中：子公司支付给少数股东的股利、利润(万元),,0,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),1766,955,452,925,1678,1446,330,1289,2044,841,,2824,604,,,,,,,20,,1101,
筹资活动现金流出小计(万元),18680,14519,9299,23720,20675,14682,7870,19449,15649,7600,361,41110,20496,16412,3431,34233,22112,14993,24896,14841,4787,5053,
筹资活动产生的现金流量净额(万元),-3762,-211,2827,4050,7435,12824,4458,14575,14655,16138,8777,1939,19068,-2045,576,405,-199,1718,2625,7389,6033,-1225,
汇率变动对现金及现金等价物的影响(万元),77,-65,-165,135,187,37,-203,-142,-53,-11,-11,-29,,8,-21,187,,81,-107,-185,0,3,
现金及现金等价物净增加额(万元),3068,3353,228,-1786,-2013,2890,-3373,4694,10424,14484,3897,-654,19458,-775,817,-499,-2479,-479,1479,-1896,1807,1286,
加:期初现金及现金等价物余额(万元),6963,6963,6963,8749,8749,8749,8749,4055,4053,4053,4055,4709,4709,4709,4709,5208,5208,5208,3729,5625,3818,2532,
期末现金及现金等价物余额(万元),10030,10316,7191,6963,6736,11639,5376,8749,14477,18537,7952,4055,24167,3934,5526,4709,2729,4729,5208,3729,5625,3818,
净利润(万元),,8256,,7671,,3381,,4663,,2807,,4677,,2359,,4855,,,5484,6219,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,14,,1512,,446,,303,,126,,443,,359,,260,,,298,226,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,3633,,5086,,2120,,4325,,2151,,4160,,2076,,3909,,,3132,1722,,,
无形资产摊销(万元),,152,,260,,119,,228,,116,,192,,89,,177,,,165,148,,,
长期待摊费用摊销(万元),,,,14,,12,,42,,22,,44,,22,,43,,,37,27,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-22,,101,,,,23,,2,,-41,,2,,5,,,17,10,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,26,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,681,,869,,413,,921,,360,,1055,,587,,1155,,,1575,1014,,,
投资损失(万元),,-732,,-416,,-220,,-30,,2,,-30,,-10,,-39,,,-76,-76,,,
递延所得税资产减少(万元),,76,,-318,,-58,,-67,,-18,,-76,,-68,,-74,,,-58,-34,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,1252,,-2770,,-2232,,-296,,-1040,,-2626,,-1883,,-3240,,,-839,-1664,,,
经营性应收项目的减少(万元),,-4569,,-6476,,-7671,,-1233,,-4665,,-3611,,-873,,-2353,,,-1215,-3501,,,
经营性应付项目的增加(万元),,-553,,4331,,3222,,-2479,,903,,336,,662,,1905,,,-451,1751,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,-74,,-139,,-98,,209,,-13,,-26,,-13,,-21,,,-15,,,,
经营活动产生现金流量净额(万元),,8114,,9751,,-566,,6609,,753,,4500,,3308,,6582,,,8054,5841,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),10030,10316,7191,6963,6736,11639,5376,8749,14477,18537,7952,4055,24167,3934,5526,4709,2729,4729,5208,3729,5625,3818,
现金的期初余额(万元),6963,6963,6963,8749,8749,8749,8749,4055,4053,4053,4055,4709,4709,4709,4709,5208,5208,5208,3729,5625,3818,2532,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),3068,3353,228,-1786,-2013,2890,-3373,4694,10424,14484,3897,-654,19458,-775,817,-499,-2479,-479,1479,-1896,1807,1286,

