报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),16360,12040,8131,20114,15466,11397,7214,20526,15733,10877,6135,19822,14871,10397,19822,20081,9865,19143,13279,13502,
支付的各项税费(万元),17480,15860,6061,25229,14518,10750,5020,29416,20886,17414,7351,19189,15907,12679,19189,44173,28110,32169,12525,12010,
支付的其他与经营活动有关的现金(万元),8324,8023,3087,8485,6442,4576,1012,7709,8421,2451,3517,8546,4450,3508,8546,5934,3587,5121,7444,7282,
经营活动现金流出小计(万元),65509,58605,31764,114502,63655,52726,33186,126689,77527,52998,27330,75444,55972,41322,75444,96261,51141,110063,68319,100218,
经营活动产生的现金流量净额(万元),58467,17340,18575,40614,25665,17150,2916,24030,34401,20851,8765,53287,53110,33290,53287,65789,20726,78752,15105,-3819,
收回投资所收到的现金(万元),4767,,89200,341520,1626,,80600,109000,1000,,145,,,,253,3292,,,,,
取得投资收益所收到的现金(万元),5300,5654,1409,4945,3734,2555,467,1217,146,145,,253,232,156,,400,174,506,554,610,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),7,8,,8,7,6,,30,2,,,83,3,2,83,99,94,73,93,573,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,393,,807,,,,
收到的其他与投资活动有关的现金(万元),,195486,,1922,409664,250608,,920,81,254,,393,293,193,,20,,1194,,12382,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),10074,201149,90609,348396,415031,253168,81067,111167,1229,400,145,728,528,350,728,3810,1075,1773,647,13565,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),7631,6423,629,2766,1752,1717,287,10511,13102,9113,1832,9242,7492,1706,9242,4995,3559,4584,4962,2223,
投资所支付的现金(万元),11500,,90600,392545,3427,1972,76868,208300,300,,,,,8200,,485,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,29000,,,,,300,300,5186,5186,,5186,498,,,,,
支付的其他与投资活动有关的现金(万元),46397,194971,,2422,411832,258874,,,90000,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),65528,201394,91229,397733,446011,262563,77155,218811,103402,9413,2132,14429,12678,9906,14429,5978,3559,4584,4962,2223,
投资活动产生的现金流量净额(万元),-55455,-245,-620,-49337,-30980,-9395,3912,-107644,-102173,-9014,-1987,-13701,-12151,-9556,-13701,-2168,-2483,-2811,-4314,11342,
吸收投资收到的现金(万元),,,,,,,,164055,164055,164055,,,,,,397,397,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,164055,,,,,,397,397,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,21100,19700,61573,126230,196910,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,3500,4500,2250,
筹资活动现金流入小计(万元),0,0,0,0,0,0,0,164055,164055,164055,0,0,0,0,0,21497,20097,65073,130730,199160,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,64600,40900,116253,119549,196445,
分配股利、利润或偿付利息所支付的现金(万元),19169,156,0,22463,22463,135,138,22350,20104,20104,10000,22106,20000,20000,22106,12217,1049,30442,13641,11752,
其中：子公司支付给少数股东的股利、利润(万元),,,,9963,,,,2350,,104,,2106,,,2106,8424,,2889,1502,1917,
支付其他与筹资活动有关的现金(万元),,,,,,,,457,,807,,50,50,50,50,1550,1250,4500,2250,2808,
筹资活动现金流出小计(万元),19169,156,0,22463,22463,135,138,22807,20104,20911,10000,22156,20050,20050,22156,78367,43199,151195,135440,211005,
筹资活动产生的现金流量净额(万元),-19169,-156,0,-22463,-22463,-135,-138,141248,143951,143144,-10000,-22156,-20050,-20050,-22156,-56870,-23102,-86122,-4710,-11845,
汇率变动对现金及现金等价物的影响(万元),1316,14,-1070,399,2234,400,-2654,-1279,-1223,-99,56,1552,542,360,1552,847,415,190,-481,-94,
现金及现金等价物净增加额(万元),-14840,16953,16885,-30787,-25544,8020,4036,56355,74955,154883,-3166,18982,21451,4045,18982,7598,-4445,-9990,5599,-4417,
加:期初现金及现金等价物余额(万元),62374,61480,62374,92267,92267,92267,94311,35912,36946,35912,35912,16930,16930,16930,16930,9332,9332,19323,13724,18140,
期末现金及现金等价物余额(万元),47533,78433,79258,61480,66723,100288,98347,92267,111901,190795,32747,35912,38382,20975,35912,16930,4888,9332,19323,13724,
净利润(万元),,33653,,74991,,37061,,43426,,22364,11228,42937,,20349,42937,73631,59201,93006,24318,14297,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,1415,,1165,,1419,,-416,,1052,864,243,,716,243,1067,2175,-304,646,-222,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,7162,,12418,,5916,,11440,,5626,2645,10631,,5165,10631,8184,3802,7021,5586,5322,
无形资产摊销(万元),,329,,633,,303,,503,,240,111,333,,155,333,249,124,220,219,201,
长期待摊费用摊销(万元),,0,,,,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-6,,-5,,-3,,-18,,136,271,337,,2,337,434,358,967,294,-176,
固定资产报废损失(万元),,,,53,,,,850,,,,,,,,,,-8,,,
公允价值变动损失(万元),,-139,,162,,-597,,,,,,,,-94,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-583,,-399,,-400,,1279,,99,-56,-1552,,-360,-1552,334,590,4231,6344,7258,
投资损失(万元),,-4609,,-5585,,-2725,,-1629,,-376,-217,-563,,-392,-563,-666,-88,-181,513,159,
递延所得税资产减少(万元),,-103,,-216,,117,,-167,,519,71,-130,,66,-130,170,-444,-720,105,-42,
递延所得税负债增加(万元),,-34,,614,,,,-28,,-5,-3,-20,,3,-20,,,,,,
存货的减少(万元),,6711,,426,,254,,-9114,,3283,8704,-3619,,-3494,-3619,18383,746,-39245,2327,2390,
经营性应收项目的减少(万元),,-15118,,-45931,,-14121,,-17427,,-6056,-11698,-7186,,9463,-7186,-26889,-38472,-16336,-32308,-2823,
经营性应付项目的增加(万元),,-11337,,3288,,-10317,,-7051,,-6405,-599,15882,,1035,15882,-9390,-6965,862,2156,-52036,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,-999,,244,,2382,,375,-2556,-4005,,676,-4005,284,-300,29240,4904,21851,
经营活动产生现金流量净额(万元),,17340,,40614,,17150,,24030,,20851,8765,53287,,33290,53287,65789,20726,78752,15105,-3819,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),47533,78433,79258,61480,66723,100288,98347,92267,111901,190795,32747,35912,38382,20975,35912,16930,4888,9332,19323,13724,
现金的期初余额(万元),62374,61480,62374,92267,92267,92267,94311,35912,36946,35912,35912,16930,16930,16930,16930,9332,9332,19323,13724,18140,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-14840,16953,16885,-30787,-25544,8020,4036,56355,74955,154883,-3166,18982,21451,4045,18982,7598,-4445,-9990,5599,-4417,

