报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
筹资活动产生的现金流量净额(万元),6043,-1299,0,-776,-3307,-3307,0,29055,23973,-562,-117,-5655,0,-448,-28,-7223,-110,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-7289,4610,-10869,7891,-2449,849,2213,-2389,-5141,-4152,-4696,-4704,-7942,1454,5875,-2223,-714,
加:期初现金及现金等价物余额(万元),14429,14429,14429,6538,10811,7537,7537,8927,8927,8927,8927,13631,13631,13631,7756,9979,10694,
期末现金及现金等价物余额(万元),7140,19039,3559,14429,8362,8386,9750,6538,3787,4775,4231,8927,5690,15086,13631,7756,9979,
净利润(万元),,3754,,7344,,5656,,10159,,6477,,11492,,6462,11303,11620,8774,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-241,,974,,-14,,743,,118,,102,,152,153,90,44,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,983,,1907,,738,,1718,,874,,1717,,844,1139,889,664,
无形资产摊销(万元),,247,,356,,71,,134,,67,,137,,70,74,30,34,
长期待摊费用摊销(万元),,70,,91,,13,,81,,34,,40,,18,36,50,5,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,1,,-10,,,,,,3,,51,,0,71,83,246,
固定资产报废损失(万元),,,,0,,,,14,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,,,52,,-57,,,,-286,,,,,,,,
投资损失(万元),,-654,,-3078,,-2268,,-823,,-154,,-265,,-93,-172,-244,-74,
递延所得税资产减少(万元),,30,,-167,,490,,230,,-30,,-173,,-357,-507,-393,-318,
递延所得税负债增加(万元),,,,-12,,-12,,12,,,,,,,,,,
存货的减少(万元),,-627,,2575,,1005,,1239,,733,,-1698,,820,-819,-679,-1183,
经营性应收项目的减少(万元),,-10184,,-18030,,-2683,,-13928,,-1696,,3676,,-2152,3594,13585,3262,
经营性应付项目的增加(万元),,4748,,16314,,2991,,6751,,-1651,,-4859,,848,-3750,-13184,-4460,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,160,,160,325,,1864,
经营活动产生现金流量净额(万元),,-1874,,8317,,5930,,6330,,4492,,10379,,6772,11447,11847,8859,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),7140,19039,3559,14429,8362,8386,9750,6538,3787,4775,4231,8927,5690,15086,13631,7756,9979,
现金的期初余额(万元),14429,14429,14429,6538,10811,7537,7537,8927,8927,8927,8927,13631,13631,13631,7756,9979,10694,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-7289,4610,-10869,7891,-2449,849,2213,-2389,-5141,-4152,-4696,-4704,-7942,1454,5875,-2223,-714,

