报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
筹资活动现金流入小计(万元),1200,1200,0,8900,4500,4500,3100,22163,4200,3700,1000,6250,5250,5250,12340,5669,6715,
偿还债务支付的现金(万元),8100,6900,6900,6200,3300,2800,1300,3150,2550,1250,450,5215,5215,2815,6065,5200,4700,
分配股利、利润或偿付利息所支付的现金(万元),1980,1976,72,1220,1158,359,53,160,116,66,29,128,107,96,2248,234,180,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,1150,68,1229,
筹资活动现金流出小计(万元),10080,8876,6972,7420,4458,3159,1353,3310,2666,1316,479,5343,5322,2911,9463,5502,6109,
筹资活动产生的现金流量净额(万元),-8880,-7676,-6972,1480,42,1341,1747,18853,1534,2384,521,907,-72,2339,2877,167,606,
汇率变动对现金及现金等价物的影响(万元),98,33,-51,136,148,34,-1,-42,-32,-16,-6,21,9,,34,7,,
现金及现金等价物净增加额(万元),8325,8673,7203,1398,214,1626,15094,1932,-100,-1352,-1482,1501,383,2720,-409,590,-925,
加:期初现金及现金等价物余额(万元),5414,5414,5414,4015,4015,4015,4015,2083,2083,2083,2083,583,583,583,992,402,1327,
期末现金及现金等价物余额(万元),13739,14087,12616,5414,4230,5642,19110,4015,1984,732,602,2083,965,3303,583,992,402,
净利润(万元),,2682,,6616,,3009,,4819,3466,1224,,3629,2452,1288,3350,3114,2415,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-137,,251,,4,,190,149,-25,,40,147,-60,343,-76,-102,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,619,,1039,,496,,888,649,417,,563,375,228,444,438,395,
无形资产摊销(万元),,50,,94,,46,,90,69,45,,66,44,30,59,59,33,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,8,,17,,-2,,-1,6,,,-1,-1,-1,-1,-3,-4,
固定资产报废损失(万元),,3,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,-138,,66,,63,,198,139,76,,96,90,81,210,209,170,
投资损失(万元),,-73,,-551,,-282,,,,,,,,0,,,0,
递延所得税资产减少(万元),,18,,-23,,-9,,-37,-16,11,,25,-3,27,-59,7,5,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,
存货的减少(万元),,-85,,-28,,-5196,,-2082,-1112,-1380,,-531,-298,138,-795,-115,-1814,
经营性应收项目的减少(万元),,4478,,-4628,,-3804,,-3685,-4467,-1305,,-4021,-475,-194,-4330,-2341,-1877,
经营性应付项目的增加(万元),,1750,,-2371,,5142,,-996,121,-2155,,2952,-637,-275,1913,-298,2258,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,9176,,481,,-532,,-616,-996,-3092,,2818,1693,1262,1133,994,1479,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),13739,14087,12616,5414,4230,5642,19110,4015,1984,732,602,2083,965,3303,583,992,402,
现金的期初余额(万元),5414,5414,5414,4015,4015,4015,4015,2083,2083,2083,2083,583,583,583,992,402,1327,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),8325,8673,7203,1398,214,1626,15094,1932,-100,-1352,-1482,1501,383,2720,-409,590,-925,

