报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
取得借款收到的现金(万元),49116,45016,26700,23118,19018,11200,1200,11400,11150,6000,300,8000,6999,4900,159,5950,9500,10700,9175,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,1500,,,,,,,,,,,,,310,692,4196,
筹资活动现金流入小计(万元),50096,45996,27435,28359,22651,11746,1746,29074,28579,23331,398,8000,6999,4900,159,5950,15946,11607,19764,
偿还债务支付的现金(万元),25801,18700,8900,14300,7300,4500,3200,9900,6850,5500,2000,6150,4411,2800,200,6600,10980,10695,6930,
分配股利、利润或偿付利息所支付的现金(万元),2355,1859,468,2232,1941,1736,80,504,401,305,50,545,395,357,278,564,731,654,594,
其中：子公司支付给少数股东的股利、利润(万元),296,296,296,205,205,205,,171,171,171,,230,230,230,230,260,204,123,65,
支付其他与筹资活动有关的现金(万元),,,,,,,,1411,1299,1299,,,,,,,190,2290,4508,
筹资活动现金流出小计(万元),28156,20559,9368,16532,9241,6236,3280,11815,8550,7104,2050,6695,4806,3157,478,7164,11901,13639,12032,
筹资活动产生的现金流量净额(万元),21940,25437,18067,11827,13410,5510,-1534,17259,20029,16228,-1652,1305,2193,1743,-319,-1214,4045,-2032,7732,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-12442,-2291,6134,4556,-8394,-9549,-11368,5002,-7243,-8775,-9715,11,-10526,-8407,-7641,-1904,7457,-3967,8608,
加:期初现金及现金等价物余额(万元),22114,22114,22113,17559,17559,17559,17559,12556,12556,12556,12556,12545,12545,12545,12545,14449,6992,10959,2352,
期末现金及现金等价物余额(万元),9672,19823,28248,22114,9164,8010,6190,17559,5314,3781,2841,12556,2019,4139,4905,12545,14449,6992,10959,
净利润(万元),,-83,,5013,,-387,,4126,,-444,,4749,,-943,,3415,3924,3013,2243,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,768,,1399,,482,,1182,,399,,276,,214,,961,677,543,452,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,306,,393,,150,,303,,160,,291,,142,,277,231,166,125,
无形资产摊销(万元),,303,,385,,120,,174,,84,,157,,72,,84,68,31,7,
长期待摊费用摊销(万元),,93,,32,,2,,4,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-0,,-23,,-5,,-0,,-0,,-5,,-5,,-19,0,,5,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,602,,709,,199,,335,,21,,316,,124,,301,446,445,430,
投资损失(万元),,-9,,-320,,-120,,-214,,-79,,106,,219,,168,-110,-120,-45,
递延所得税资产减少(万元),,-202,,-425,,-146,,-181,,-206,,-121,,-102,,-209,-13,-5,-135,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-5519,,-5589,,-5097,,-3685,,-1443,,323,,-1035,,-1436,-1047,-1406,412,
经营性应收项目的减少(万元),,-15113,,-4872,,-7556,,-9092,,-6746,,-4300,,-2661,,-4260,-2942,-3844,-3078,
经营性应付项目的增加(万元),,-2990,,3742,,-3614,,2937,,-3688,,-411,,-3648,,893,2563,2086,390,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,214,,210,,23,,108,,,,160,,,,160,261,,,
经营活动产生现金流量净额(万元),,-21628,,654,,-15950,,-4002,,-11942,,1540,,-7624,,334,4057,909,805,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),9672,19823,28248,22114,9164,8010,6190,17559,5314,3781,2841,12556,2019,4139,4905,12545,14449,6992,10959,
现金的期初余额(万元),22114,22114,22113,17559,17559,17559,17559,12556,12556,12556,12556,12545,12545,12545,12545,14449,6992,10959,2352,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-12442,-2291,6134,4556,-8394,-9549,-11368,5002,-7243,-8775,-9715,11,-10526,-8407,-7641,-1904,7457,-3967,8608,

