报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
筹资活动产生的现金流量净额(万元),-726,-677,36,-520,-260,-249,-5,-1233,-1221,-1208,-60,24501,-2241,-1193,-1143,-1117,,-2145,-1078,167,-1416,
汇率变动对现金及现金等价物的影响(万元),-0,-0,,-0,-0,-0,,-0,-0,-0,,-0,-0,-0,-0,0,,-0,-0,-0,-0,
现金及现金等价物净增加额(万元),-901,3027,5944,4409,18617,17225,-8030,-996,-5033,773,-8635,10162,-931,-431,-2004,702,,-746,-2197,4908,1223,
加:期初现金及现金等价物余额(万元),19165,19165,19165,14756,14756,14756,14756,15752,15752,15752,15752,5590,5590,5590,5590,4888,,5634,7831,2923,1700,
期末现金及现金等价物余额(万元),18264,22191,25109,19165,33373,31980,6725,14756,10719,16525,7117,15752,4659,5159,3586,5590,,4888,5634,7831,2923,
净利润(万元),,1759,,3407,,1990,,4642,,2741,,5228,4342,3255,,5489,,5176,4798,4794,3732,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,72,,55,,86,,17,,73,,27,121,73,,-28,,78,86,-235,316,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1405,,2456,,1227,,2332,,1146,,1697,1172,651,,919,,968,949,968,888,
无形资产摊销(万元),,18,,37,,18,,37,,18,,37,28,18,,37,,33,31,15,41,
长期待摊费用摊销(万元),,63,,120,,59,,94,,45,,93,70,49,,175,,201,171,54,6,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,0,,2,,,,-2,,-0,,-0,-0,,,1,,4,17,3,-22,
固定资产报废损失(万元),,,,4,,,,2,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,18,,-252,,-299,,1,,21,,56,41,30,,38,,94,60,46,71,
投资损失(万元),,-85,,-113,,-113,,-715,,-333,,15,47,31,,57,,-10,-14,-9,-987,
递延所得税资产减少(万元),,9,,-11,,9,,-59,,39,,-14,,-12,,-30,,-17,-132,-107,-2,
递延所得税负债增加(万元),,-0,,-1,,-0,,-1,,-0,,-1,-5,-0,,-1,,6,,,,
存货的减少(万元),,8,,223,,-882,,-1028,,-641,,-1593,-1468,-649,,-741,,1264,-2743,158,898,
经营性应收项目的减少(万元),,-1590,,-3824,,-2416,,-1115,,-1128,,-1978,-2186,-1712,,-3041,,-2674,-1704,139,-4490,
经营性应付项目的增加(万元),,-275,,648,,937,,237,,-674,,-316,146,-196,,1158,,84,795,744,1842,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,3,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,1404,,2752,,617,,4442,,1307,,3253,2308,1538,,4032,,5207,2313,6570,2294,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),18264,22191,25109,19165,33373,31980,6725,14756,10719,16525,7117,15752,4659,5159,3586,5590,,4888,5634,7831,2923,
现金的期初余额(万元),19165,19165,19165,14756,14756,14756,14756,15752,15752,15752,15752,5590,5590,5590,5590,4888,,5634,7831,2923,1700,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-901,3027,5944,4409,18617,17225,-8030,-996,-5033,773,-8635,10162,-931,-431,-2004,702,,-746,-2197,4908,1223,

