报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,
投资活动产生的现金流量净额(万元),7596,13712,23887,-95513,-145530,-123910,-19945,-17284,-12427,-10529,-4899,-24576,-12562,-3344,-8361,6511,-13522,-8088,
吸收投资收到的现金(万元),,,0,143225,134685,140105,140105,,,,,44207,44207,1965,7000,,6000,3071,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),69900,61350,18800,59550,49550,45000,8000,15300,15300,8300,,13135,13135,9235,19300,5600,9800,8300,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),1107,10761,14907,12508,2343,3450,1586,4563,571,522,5726,7900,5528,14179,4021,3780,5761,9870,
筹资活动现金流入小计(万元),71007,72111,33707,215283,186579,188555,149691,19863,15871,8822,5726,65243,62871,25379,30321,9380,21561,21241,
偿还债务支付的现金(万元),47974,28944,11097,33288,15591,11554,3097,6688,6591,4494,65,17543,11145,7458,15822,2800,11550,5501,
分配股利、利润或偿付利息所支付的现金(万元),6299,5509,1044,5353,5628,4127,479,4087,3831,3579,556,2715,2530,2338,786,175,729,720,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),5661,7522,,13181,1160,1160,,14213,10058,3408,,9679,2347,210,96,96,6856,,
筹资活动现金流出小计(万元),59934,41975,12141,51823,22379,16841,3576,24988,20479,11481,621,29937,16023,10006,16704,3072,19134,6221,
筹资活动产生的现金流量净额(万元),11073,30136,21567,163460,164199,171714,146115,-5125,-4609,-2659,5105,35306,46848,15373,13617,6309,2426,15020,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),8956,5764,14391,48101,8212,26788,118167,-12417,-17201,-15875,-13315,22113,33640,-1672,6893,3422,-5321,3210,
加:期初现金及现金等价物余额(万元),70869,70869,70869,22768,22768,22768,18307,35185,35185,35185,35400,13072,13072,13072,6179,6179,11501,8291,
期末现金及现金等价物余额(万元),79825,76633,85260,70869,30981,49557,136474,22768,17984,19310,22085,35185,46712,11400,13072,9602,6179,11501,
净利润(万元),,16602,,18527,,12948,,21744,,10815,,26445,23944,18067,16490,2386,7856,3953,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,4119,,5536,,2282,,2938,,1379,,2101,1439,1085,2243,-17,829,912,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2672,,3812,,1826,,2097,,816,,1443,1052,681,1269,303,733,457,
无形资产摊销(万元),,153,,295,,134,,267,,121,,160,118,82,144,33,87,58,
长期待摊费用摊销(万元),,-78,,55,,27,,59,,32,,62,44,15,29,4,12,8,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,52,,-157,,-297,,66,,-7,,34,-8,-5,283,2,8,17,
固定资产报废损失(万元),,,,,,,,,,,,,0,,,,,,
公允价值变动损失(万元),,993,,-993,,-740,,,,,,-51,-3,-169,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,2480,,2318,,1109,,893,,378,,747,572,918,1698,411,1781,1429,
投资损失(万元),,-2577,,-1927,,-236,,236,,604,,-50,-50,-144,-109,-45,-52,,
递延所得税资产减少(万元),,-1761,,-2398,,-582,,-989,,-426,,-677,-289,-167,-522,-10,-109,-496,
递延所得税负债增加(万元),,-149,,149,,,,-8,,-8,,8,0,25,,,,,
存货的减少(万元),,-9990,,-8806,,-13492,,-7347,,-4732,,-5047,-3160,-1022,1043,-209,-3979,-2630,
经营性应收项目的减少(万元),,-68126,,-104140,,-36022,,-51529,,-28105,,-30182,-30710,-24428,-27620,-6780,-7798,-16634,
经营性应付项目的增加(万元),,16702,,67104,,12028,,41572,,16450,,14326,4351,-10121,6423,-5537,5548,7976,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,824,,777,,-0,,-6,,-3,,2065,2054,1481,266,63,856,1229,
经营活动产生现金流量净额(万元),,-38084,,-19846,,-21015,,9992,,-2687,,11384,-646,-13701,1636,-9397,5774,-3722,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),79825,,85260,70869,30981,49557,136474,22768,17984,19310,22085,35185,46712,11400,13072,9602,6179,11501,
现金的期初余额(万元),70869,,70869,22768,22768,22768,18307,35185,35185,35185,35400,13072,13072,13072,6179,6179,11501,8291,
现金等价物的期末余额(万元),,76633,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,70869,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),8956,5764,14391,48101,8212,26788,118167,-12417,-17201,-15875,-13315,22113,33640,-1672,6893,3422,-5321,3210,

