报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
期末现金及现金等价物余额(万元),190119,91608,90899,93395,73867,58897,55506,58689,100940,106714,84417,87156,65013,38075,37263,41975,31484,26740,26182,19905,13555,10839,
净利润(万元),,18704,,40398,,23483,,39754,,18024,,17470,,9137,,15597,,6227,9825,6735,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,3508,,7308,,643,,5659,,1750,,1454,,585,,1404,,1360,693,379,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2190,,4765,,2103,,3088,,1397,,2461,,1111,,1989,,888,1704,1464,,,
无形资产摊销(万元),,697,,223,,96,,14,,6,,3,,,,4,,4,12,12,,,
长期待摊费用摊销(万元),,855,,1163,,498,,798,,384,,464,,260,,383,,145,301,271,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-37,,-0,,,,31,,2,,132,,51,,17,,10,12,98,,,
固定资产报废损失(万元),,2,,77,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,178,,435,,-771,,1388,,317,,-881,,-250,,-293,,-34,-103,639,,,
投资损失(万元),,-1035,,-259,,98,,-5424,,-1120,,-67,,51,,-36,,-36,-542,-164,,,
递延所得税资产减少(万元),,-499,,-1295,,-149,,-454,,173,,322,,64,,-727,,-13,-102,-619,,,
递延所得税负债增加(万元),,510,,55,,33,,751,,-9,,27,,22,,-37,,-0,-120,-86,,,
存货的减少(万元),,14384,,-3523,,-5743,,-26490,,-1913,,-18840,,-6590,,-4662,,-1193,-4308,-4145,,,
经营性应收项目的减少(万元),,-3342,,862,,-2598,,-6226,,654,,448,,-162,,-3131,,1847,-5216,2773,,,
经营性应付项目的增加(万元),,-1052,,11756,,705,,6880,,-6271,,5368,,-4333,,11212,,-4816,7353,2686,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,35063,,61964,,18399,,19770,,13392,,8361,,-54,,21719,,4389,9508,10043,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),190119,91608,90899,93395,73867,58897,55506,58689,100940,106714,84417,87156,65013,38075,37263,41975,31484,26740,26182,19905,13555,10839,
现金的期初余额(万元),93395,93395,93395,58689,58689,58689,58689,87156,87156,87156,87156,41975,41975,41975,41975,26182,26182,26182,19905,13555,10839,2627,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),96725,-1786,-2496,34706,15179,208,-3183,-28467,13784,19558,-2739,45181,23038,-3900,-4712,15793,5302,558,6277,6350,2716,8212,

