报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
支付的其他与经营活动有关的现金(万元),3651,1870,631,1971,3404,2100,2220,1690,2012,1723,750,5201,3936,1342,4428,3642,1944,6582,2514,8227,3939,
经营活动现金流出小计(万元),20648,10395,4735,31462,22229,13101,7298,16675,14396,9609,5170,29044,20627,13791,9772,21032,18262,33118,29492,34811,16038,
经营活动产生的现金流量净额(万元),2650,1419,-1562,-6896,-7463,-3011,-3595,-2197,-6018,-4212,-2987,-5909,-2648,407,-345,-4586,-3846,-5414,5635,3359,-1400,
收回投资所收到的现金(万元),11500,7500,,29000,13000,8000,,32000,12000,12000,5000,,,,,,,,,,,
取得投资收益所收到的现金(万元),86,48,,276,152,96,,363,,,,,,,,,,,391,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,0,,,,,,,,,,,,,,,1,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,1320,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),11586,7548,0,29276,13152,8096,0,32363,12000,12000,5000,1320,0,0,0,0,0,0,392,0,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),5417,3321,1412,1814,889,20,,70,16,5,,102,43,22,0,62,38,675,111,416,86,
投资所支付的现金(万元),14575,11575,4075,34000,21000,13000,8000,27000,17000,17000,12000,,,,,,,,,675,425,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,120,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,5000,,,,,,,1320,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),19992,14896,5487,35814,21889,13020,8000,27070,17016,17005,12000,5102,43,22,0,62,38,675,1431,1211,511,
投资活动产生的现金流量净额(万元),-8406,-7348,-5487,-6538,-8737,-4924,-8000,5293,-5016,-5005,-7000,-3782,-43,-22,-0,-62,-38,-675,-1039,-1211,-511,
吸收投资收到的现金(万元),490,490,490,3312,3099,3099,,,,,,30540,29730,,,,,,,3000,45,
其中：子公司吸收少数股东投资收到的现金(万元),490,490,,,,,,,,,,,,,,,,,,,45,
取得借款收到的现金(万元),2450,2450,2000,9200,5200,200,,3100,,,,7000,7000,2000,1000,6000,6000,3000,2000,,1000,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,810,,,,,,,,,
筹资活动现金流入小计(万元),2940,2940,2490,12512,8299,3299,0,3100,0,0,0,37540,37540,2000,1000,6000,6000,3000,2000,3000,1045,
偿还债务支付的现金(万元),5200,200,,3100,100,,,,,,,13000,13000,500,,3000,3000,2000,,1000,,
分配股利、利润或偿付利息所支付的现金(万元),483,309,147,632,525,479,,959,936,936,136,431,434,337,236,882,881,1155,662,2585,5,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,136,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,14,,,,62,,,,810,434,,,,,,,,,
筹资活动现金流出小计(万元),5683,509,147,3746,625,479,0,1021,936,936,136,14241,13868,837,236,3882,3881,3155,662,3585,5,
筹资活动产生的现金流量净额(万元),-2743,2431,2343,8766,7674,2820,0,2079,-936,-936,-136,23299,23672,1163,764,2118,2119,-155,1338,-585,1040,
汇率变动对现金及现金等价物的影响(万元),,,,0,,,,0,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-8499,-3497,-4706,-4668,-8526,-5115,-11595,5175,-11970,-10153,-10123,13609,20981,1548,419,-2530,-1765,-6244,5933,1564,-871,
加:期初现金及现金等价物余额(万元),15848,15848,15848,20516,20516,20516,20516,15341,15341,15341,15341,1732,1732,1732,1732,4262,4262,10506,4573,3009,3881,
期末现金及现金等价物余额(万元),7349,12351,11142,15848,11989,15401,8921,20516,3371,5188,5218,15341,22713,3280,2151,1732,2497,4262,10506,4573,3009,
净利润(万元),,1048,,-11581,,659,,2077,,727,,4181,,3051,,6386,,7253,6279,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,328,,16709,,1072,,1791,,433,,1088,,1256,,3431,,4135,819,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,157,,150,,85,,189,,87,,172,,88,,190,,245,257,,,
无形资产摊销(万元),,25,,47,,23,,46,,23,,41,,19,,39,,39,33,,,
长期待摊费用摊销(万元),,3,,7,,4,,9,,4,,3,,1,,2,,2,65,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,1,,0,,,,,,,,0,,,,0,,,32,,,
固定资产报废损失(万元),,0,,0,,0,,,,,,0,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,0,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,307,,253,,82,,25,,,,291,,197,,264,,166,62,,,
投资损失(万元),,-48,,-276,,-96,,-363,,,,0,,,,,,,-391,,,
递延所得税资产减少(万元),,-49,,-2555,,-149,,-258,,-53,,-146,,-194,,-517,,-617,-142,,,
递延所得税负债增加(万元),,,,,,,,,,,,0,,,,,,,,,,
存货的减少(万元),,-1587,,-869,,-2036,,520,,763,,2206,,1675,,1580,,2342,-5308,,,
经营性应收项目的减少(万元),,3604,,-19833,,-3103,,-7445,,-6296,,-3621,,-452,,-22655,,-13714,-5131,,,
经营性应付项目的增加(万元),,-2370,,10154,,433,,1211,,101,,-10123,,-5233,,6693,,-5265,9058,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,899,,14,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,1419,,-6896,,-3011,,-2197,,-4212,,-5909,,407,,-4586,,-5414,5635,,,
债务转为资本(万元),,,,,,,,,,,,0,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,0,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,0,,,,,,,,,,
现金的期末余额(万元),7349,12351,11142,15848,11989,15401,8921,20516,3371,5188,5218,15341,22713,3280,2151,1732,2497,4262,10506,4573,3009,
现金的期初余额(万元),15848,15848,15848,20516,20516,20516,20516,15341,15341,15341,15341,1732,1732,1732,1732,4262,4262,10506,4573,3009,3881,
现金等价物的期末余额(万元),,,,,,,,,,,,0,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,0,,,,,,,,,,
现金及现金等价物的净增加额(万元),-8499,-3497,-4706,-4668,-8526,-5115,-11595,5175,-11970,-10153,-10123,13609,20981,1548,419,-2530,-1765,-6244,5933,1564,-871,

