报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
筹资活动产生的现金流量净额(万元),2174,3587,2902,-1945,-1998,-1997,-502,18248,-836,-559,-527,4969,5005,10,2189,-685,-229,
汇率变动对现金及现金等价物的影响(万元),491,-174,-516,528,387,-190,-217,-374,-239,-159,-23,352,122,33,165,-1,-36,
现金及现金等价物净增加额(万元),-19234,-16796,-14253,10690,-7320,-5375,-3200,7951,-174,-1102,-1524,1688,2150,-2573,4731,-554,896,
加:期初现金及现金等价物余额(万元),26446,26446,26446,15756,15756,15756,15756,7805,7805,7805,7805,6118,6118,6118,1386,1941,1044,
期末现金及现金等价物余额(万元),7212,9651,12193,26446,8437,10381,12556,15756,7632,6704,6281,7805,8267,3545,6118,1386,1941,
净利润(万元),,6927,,13450,,5429,,6779,,3177,,3504,2588,2413,1986,2246,1825,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,130,,525,,107,,252,,148,,399,240,91,21,79,-22,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,958,,1545,,701,,1184,,532,,818,568,366,416,344,306,
无形资产摊销(万元),,61,,145,,37,,48,,24,,37,26,14,8,6,5,
长期待摊费用摊销(万元),,66,,126,,67,,113,,51,,27,13,6,,,25,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,1,,,,7,,3,6,,-3,11,,
固定资产报废损失(万元),,29,,1,,,,14,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,-10,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,388,,-403,,197,,358,,158,,-346,-114,-57,-166,37,79,
投资损失(万元),,425,,14,,-316,,68,,68,,-41,-41,-43,-14,-26,-6,
递延所得税资产减少(万元),,54,,-60,,-134,,-90,,-78,,-192,-36,-12,-40,-19,-4,
递延所得税负债增加(万元),,-3,,-85,,-82,,-13,,-7,,-18,-15,-11,,,,
存货的减少(万元),,-3723,,-2988,,-1560,,-4442,,-2286,,-3871,-2682,-1111,-1265,-1158,-480,
经营性应收项目的减少(万元),,-860,,-765,,-635,,-1076,,-1924,,-1168,43,-270,-1756,-213,-270,
经营性应付项目的增加(万元),,-2009,,4512,,3078,,2268,,1886,,1757,-481,-522,1654,-122,390,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,1367,1422,300,1912,7,-6,
经营活动产生现金流量净额(万元),,2445,,16016,,6890,,5464,,1757,,2276,1538,1165,2752,1191,1832,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),7212,9651,12193,26446,8437,10381,12556,15756,7632,6704,6281,7805,8267,3545,6118,1386,1941,
现金的期初余额(万元),26446,26446,26446,15756,15756,15756,15756,7805,7805,7805,7805,6118,6118,6118,1386,1941,1044,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-19234,-16796,-14253,10690,-7320,-5375,-3200,7951,-174,-1102,-1524,1688,2150,-2573,4731,-554,896,

