报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),10,10,6,9,7,7,0,15,2,0,,45,13,1,27,,4,
处置子公司及其他营业单位收到的现金净额(万元),,,,4863,,,,,,,,,,,999,,,
收到的其他与投资活动有关的现金(万元),,,,17728,,,,,,,,15,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),23882,11576,3826,85105,51362,28270,0,11153,5012,0,0,31448,15721,12707,5431,0,4,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),30937,18244,8530,38424,32203,15898,2621,10045,5848,2774,1647,5932,3203,1360,15166,7435,14390,
投资所支付的现金(万元),25892,10500,16100,63290,54990,40150,,11100,7800,,,31200,15700,13700,4400,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,986,2531,2531,2531,,,,,,,,14766,11620,14959,
支付的其他与投资活动有关的现金(万元),,,,5000,,,,,,,,572,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),56829,28744,24630,107701,89724,58578,5152,21145,13648,2774,1647,37704,18903,15060,34331,19055,29349,
投资活动产生的现金流量净额(万元),-32947,-17167,-20804,-22595,-38362,-30308,-5151,-9992,-8636,-2774,-1647,-6256,-3182,-2352,-28900,-19055,-29345,
吸收投资收到的现金(万元),,,680,49388,49388,49388,49388,,,,,9364,9364,9364,29637,,6000,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),45995,18421,11600,10791,4741,,,36030,36030,36030,36000,35000,28000,28000,38650,21350,45745,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),680,680,,,,,,2978,2968,968,968,500,500,500,476,,,
筹资活动现金流入小计(万元),46675,19101,12280,60179,54129,49388,49388,39008,38998,36998,36968,44864,37864,37864,68763,21350,51745,
偿还债务支付的现金(万元),42050,22950,21900,8030,7030,5030,4000,48500,47500,45500,44501,52846,44955,30346,58117,16768,21033,
分配股利、利润或偿付利息所支付的现金(万元),9950,9034,849,3458,2112,1425,717,3189,2431,1651,848,4643,3050,1437,5784,5901,15235,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),5776,5600,,3819,1288,1288,509,2265,2191,2071,2055,421,125,54,1336,,500,
筹资活动现金流出小计(万元),57776,37584,22749,15307,10430,7744,5225,53953,52122,49221,47403,57910,48130,31838,65237,22669,36767,
筹资活动产生的现金流量净额(万元),-11101,-18483,-10470,44872,43699,41644,44163,-14946,-13124,-12224,-10435,-13047,-10266,6026,3526,-1319,14978,
汇率变动对现金及现金等价物的影响(万元),9,-3,-11,25,19,4,-6,-13,-10,-5,0,3,1,-0,2,2,-9,
现金及现金等价物净增加额(万元),-20806,-21189,-24618,23878,-2933,8600,43509,-1925,-5078,-5251,-7851,5765,202,9065,-3102,-3594,3538,
加:期初现金及现金等价物余额(万元),31477,31477,31477,7599,7599,7599,7599,9295,9295,9295,9350,3531,3531,3531,6633,10227,6689,
期末现金及现金等价物余额(万元),10670,10288,6858,31477,4666,16200,51108,7370,4218,4044,1499,9295,3733,12596,3531,6633,10227,
净利润(万元),,8241,,10271,,4741,,9264,7169,4379,,8397,5587,2098,8050,6606,4684,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-839,,3,,1,,-166,-181,-183,,211,202,21,16,-20,30,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,4407,,8184,,4061,,7997,6032,3994,,7719,3780,1890,7881,7224,6330,
无形资产摊销(万元),,654,,836,,502,,985,738,492,,974,483,241,845,807,735,
长期待摊费用摊销(万元),,499,,1115,,562,,1176,856,551,,1695,1075,776,1132,530,512,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-4,,-5,,-1,,123,106,41,,210,19,22,39,217,23,
固定资产报废损失(万元),,1,,118,,66,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,1480,,2761,,1416,,3146,2381,1608,,4572,2575,1417,5876,5894,4982,
投资损失(万元),,-66,,-267,,-62,,-38,-10,,,-39,-8,-6,-81,,,
递延所得税资产减少(万元),,-2,,-1,,-0,,41,45,46,,-51,-51,-5,-4,6,-7,
递延所得税负债增加(万元),,149,,-2,,-80,,-159,-120,-80,,-161,-85,-42,-167,-159,-146,
存货的减少(万元),,9,,179,,88,,5,82,60,,24,56,47,-15,12,-6,
经营性应收项目的减少(万元),,-421,,-22280,,-13784,,-141,-1025,-1370,,2361,80,-555,-63,3394,15981,
经营性应付项目的增加(万元),,355,,663,,-250,,793,618,214,,-849,-63,-512,-1239,-7734,-15205,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,14464,,1576,,-2740,,23025,16691,9751,,25065,13650,5392,22270,16778,17914,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),10670,10288,6858,31477,4666,16200,51108,7370,4218,4044,1499,9295,3733,12596,3531,6633,10227,
现金的期初余额(万元),31477,31477,31477,7599,7599,7599,7599,9295,9295,9295,9350,3531,3531,3531,6633,10227,6689,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-20806,-21189,-24618,23878,-2933,8600,43509,-1925,-5078,-5251,-7851,5765,202,9065,-3102,-3594,3538,

