报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,3,,4,,,,8,8,0,,1,1,,,10,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,649,,40,,1515,1292,1292,,1646,1646,607,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),37042,26813,39967,144260,121682,85106,61415,17319,1300,1292,0,1648,1648,607,0,10,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),33923,20457,13182,37024,26832,19196,5910,21260,11014,7564,2745,8270,7104,4615,3728,3849,
投资所支付的现金(万元),32364,19498,43871,102430,107892,56950,50950,74784,,,0,,,,87,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),13933,11330,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),397,277,2,398,,10,510,160,17,17,0,1235,1379,2062,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),80617,51562,57055,139852,134724,76156,57370,96204,11031,7581,2745,9505,8483,6677,3815,3849,
投资活动产生的现金流量净额(万元),-43575,-24749,-17088,4408,-13042,8950,4046,-78885,-9731,-6289,-2745,-7857,-6835,-6071,-3815,-3839,
吸收投资收到的现金(万元),5318,,100,4981,4981,4981,,74368,,,,,,18120,,846,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),115854,103425,24298,127228,81057,60347,20175,67909,55518,38276,17257,43791,30771,24920,20431,10803,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),5641,5641,,272,176,261,,253,50,,,120,120,5794,1500,576,
筹资活动现金流入小计(万元),126814,109066,24398,132480,86214,65589,20175,142531,55568,38276,17257,43911,30891,48834,21931,12225,
偿还债务支付的现金(万元),91874,69914,36398,87790,48216,36412,18797,53049,40592,28397,15434,36752,25392,27409,14415,9221,
分配股利、利润或偿付利息所支付的现金(万元),5392,2571,957,6148,3521,4367,325,1155,783,435,213,687,609,671,435,544,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),17313,16345,648,11143,2673,3952,1320,3862,2210,1587,702,2789,907,7359,1987,491,
筹资活动现金流出小计(万元),114579,88830,38002,105081,54411,44730,20442,58066,43585,30420,16348,40228,26908,35438,16837,10256,
筹资活动产生的现金流量净额(万元),12235,20236,-13604,27400,31804,20858,-267,84465,11983,7856,908,3683,3984,13396,5094,1970,
汇率变动对现金及现金等价物的影响(万元),52,-288,-114,632,1197,271,,-344,-103,22,,323,-51,182,19,-95,
现金及现金等价物净增加额(万元),-45592,-22233,-33019,42201,-23,16877,171,13516,4653,-294,-1704,3113,2859,1272,-382,-91,
加:期初现金及现金等价物余额(万元),60280,60260,60280,18059,18221,18059,15169,4542,4542,4542,4385,1429,1429,157,539,630,
期末现金及现金等价物余额(万元),14687,38027,27261,60260,18198,34935,15340,18059,9195,4248,2682,4542,4288,1429,157,539,
净利润(万元),,-2006,,6030,,3827,,11604,,6914,,14464,,5587,801,,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,28,,1195,,171,,577,,727,,66,,748,1138,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,3852,,4836,,2126,,3045,,1185,,1966,,1393,1102,,
无形资产摊销(万元),,150,,111,,55,,122,,59,,96,,67,57,,
长期待摊费用摊销(万元),,4,,3,,0,,1,,0,,0,,108,43,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,1,,-3,,,,23,,14,,1,,,,,
固定资产报废损失(万元),,5,,131,,2,,3,,1,,2,,4,0,,
公允价值变动损失(万元),,-37,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,2542,,4184,,917,,1096,,-205,,632,,729,564,,
投资损失(万元),,-233,,-1507,,-1915,,-193,,-0,,-1,,,,,
递延所得税资产减少(万元),,-564,,-538,,-73,,41,,45,,-241,,90,-294,,
递延所得税负债增加(万元),,-30,,,,,,-4,,-2,,-4,,-4,-4,,
存货的减少(万元),,-17075,,-9391,,-7152,,-8700,,-7393,,-1286,,-7498,-1459,,
经营性应收项目的减少(万元),,2439,,-14273,,-8163,,-3465,,-5635,,-13402,,-9804,-5203,,
经营性应付项目的增加(万元),,-7044,,18451,,-2990,,4157,,2415,,4686,,2363,1574,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,535,,530,,-8,,-26,,-8,,-16,,-19,,,
经营活动产生现金流量净额(万元),,-17432,,9761,,-13202,,8281,,-1883,,6964,,-6235,-1680,,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,1549,,,,2636,,,,4305,,,1611,,
现金的期末余额(万元),14687,38027,27261,60260,18198,34935,15340,18059,9195,4248,2682,4542,4288,1429,157,539,
现金的期初余额(万元),60280,60260,60280,18059,18221,18059,15169,4542,4542,4542,4385,1429,1429,157,539,630,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-45592,-22233,-33019,42201,-23,16877,171,13516,4653,-294,-1704,3113,2859,1272,-382,-91,

