报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
投资活动产生的现金流量净额(万元),-106242,-70318,-47029,-92895,-108097,-50753,-91935,-39572,-37056,-17125,-12616,-16762,-22388,-12632,-1300,-8058,
吸收投资收到的现金(万元),,,,14301,9800,9800,,112241,,,,,,35473,3250,5410,
其中：子公司吸收少数股东投资收到的现金(万元),,,,9800,,9800,,6940,,,,,,,,,
取得借款收到的现金(万元),136648,101649,42958,87258,69118,46398,20005,15433,35253,15433,3469,5892,1541,2919,3390,1000,
发行债券收到的现金(万元),,,,9910,9910,9910,9910,19820,,19820,,,,,,,
收到其他与筹资活动有关的现金(万元),22591,16801,6801,22259,22797,12959,14706,1543,1543,1543,1322,407,291,6316,3927,113,
筹资活动现金流入小计(万元),159239,118451,49760,133728,111625,79067,44621,149037,36796,36796,4790,6299,1832,44708,10567,6523,
偿还债务支付的现金(万元),69996,46474,14141,28283,9609,6859,995,9345,982,,,2555,2154,3299,1995,,
分配股利、利润或偿付利息所支付的现金(万元),24734,22847,1489,18728,16005,15135,144,703,259,265,84,98,12,174,102,14,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),20028,19219,17081,19708,17390,8519,10253,18091,9294,10203,4532,2259,601,5847,3694,627,
筹资活动现金流出小计(万元),114757,88539,32712,66719,43004,30514,11393,28139,10534,10468,4616,4911,2767,9320,5790,641,
筹资活动产生的现金流量净额(万元),44483,29911,17048,67009,68621,48554,33228,120898,26262,26328,174,1388,-936,35388,4777,5882,
汇率变动对现金及现金等价物的影响(万元),413,20,-200,226,50,-132,-264,-434,-344,-198,-59,166,22,38,-4,1,
现金及现金等价物净增加额(万元),-42950,-20732,-42886,6972,-21505,-9764,-57588,83941,-15065,7829,-10125,6110,-7841,18236,661,-3570,
加:期初现金及现金等价物余额(万元),116626,116626,116626,109654,109654,109654,109654,25713,25713,25713,25713,19603,19603,1367,706,4276,
期末现金及现金等价物余额(万元),73676,95894,73740,116626,88149,99890,52066,109654,10648,33543,15588,25713,11762,19603,1367,706,
净利润(万元),,26447,,60072,,25891,,45176,,19580,7971,35370,,13251,4507,816,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,1683,,5064,,2489,,2938,,678,139,1208,,1510,602,560,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,4488,,5725,,2588,,2855,,1116,525,1135,,799,568,348,
无形资产摊销(万元),,528,,618,,214,,197,,92,42,142,,71,54,18,
长期待摊费用摊销(万元),,365,,752,,389,,623,,327,114,393,,275,191,43,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-1,,39,,4,,3,,0,,-437,,17,-2,2,
固定资产报废损失(万元),,,,,,,,0,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,4577,,5928,,1695,,1492,,348,60,179,,181,107,14,
投资损失(万元),,-502,,-5626,,-434,,-299,,-157,20,257,,-221,347,-85,
递延所得税资产减少(万元),,-1523,,-3459,,-127,,-646,,-476,-174,-542,,-232,-106,-186,
递延所得税负债增加(万元),,,,-24,,,,,,,,,,,-6,6,
存货的减少(万元),,-40735,,-71533,,-26975,,-49796,,-25791,-10483,-25971,,-20796,-8239,-9831,
经营性应收项目的减少(万元),,-25184,,-188087,,-12728,,-14813,,11506,2367,-26825,,-20081,-8405,-7396,
经营性应付项目的增加(万元),,49510,,223642,,-439,,15319,,-8399,1794,39532,,17871,7569,14297,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,-479,,,,,,,,-3120,,2796,,,
经营活动产生现金流量净额(万元),,19655,,32632,,-7432,,3050,,-1176,2376,21319,,-4558,-2812,-1394,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),73676,95894,73740,116626,88149,99890,52066,109654,10648,33543,15588,25713,11762,19603,1367,706,
现金的期初余额(万元),116626,116626,116626,109654,109654,109654,109654,25713,25713,25713,25713,19603,19603,1367,706,4276,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-42950,-20732,-42886,6972,-21505,-9764,-57588,83941,-15065,7829,-10125,6110,-7841,18236,661,-3570,

