报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
支付的其他与经营活动有关的现金(万元),3293,2287,1056,5138,3644,2493,1656,4679,3520,2163,1322,4342,2814,2037,4314,1918,3734,3352,11280,
经营活动现金流出小计(万元),70233,46522,21061,99283,75992,48178,23396,95014,70547,46264,22147,73893,54884,36348,68028,36095,70092,64251,69377,
经营活动产生的现金流量净额(万元),18107,10311,6673,19617,11113,7440,439,12354,6054,1602,-213,15006,9552,3859,16950,5299,9642,6859,6006,
收回投资所收到的现金(万元),219250,158400,70900,271050,207850,132550,60550,108140,51440,26630,14600,75750,52350,29050,70850,41450,63100,70600,61000,
取得投资收益所收到的现金(万元),2201,1644,765,2506,1948,1192,482,898,461,249,172,759,606,409,624,202,750,196,189,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),7,1,,59,34,34,10,10,55,3,1,15,15,7,108,1,738,17,17,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),221458,160045,71665,273615,209833,133776,61042,109048,51956,26882,14773,76524,52971,29466,71582,41653,64588,70813,61206,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),2581,1732,1187,3775,2190,1224,542,2882,1646,1120,545,3587,2094,1594,1838,523,2927,1811,2898,
投资所支付的现金(万元),216250,149850,75000,283900,218800,146300,69000,151490,81740,23790,6860,70350,47250,24350,78850,39850,69100,84600,58000,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),218831,151582,76187,287675,220990,147524,69542,154372,83386,24910,7405,73937,49344,25944,80688,40373,72027,86411,60898,
投资活动产生的现金流量净额(万元),2628,8462,-4523,-14060,-11157,-13748,-8500,-45324,-31430,1973,7368,2587,3626,3522,-9106,1280,-7439,-15598,309,
吸收投资收到的现金(万元),,,,,,,,50692,50692,,,,,,,,,7813,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,,2000,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,1234,1234,,,,,,,,,,,
筹资活动现金流入小计(万元),0,0,0,0,0,0,0,51926,51926,0,0,0,0,0,0,0,0,7813,2000,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,,,2000,5000,
分配股利、利润或偿付利息所支付的现金(万元),18064,18064,,6214,6212,6198,,7259,7259,7259,7259,14524,7265,7265,7256,7256,3627,77,198,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,5,,,
支付其他与筹资活动有关的现金(万元),3543,3543,3543,3958,,,,854,837,118,,,,,309,,25,,,
筹资活动现金流出小计(万元),21607,21607,3543,10172,6212,6198,0,8113,8096,7377,7259,14524,7265,7265,7565,7256,3651,2077,5198,
筹资活动产生的现金流量净额(万元),-21607,-21607,-3543,-10172,-6212,-6198,0,43813,43830,-7377,-7259,-14524,-7265,-7265,-7565,-7256,-3651,5736,-3198,
汇率变动对现金及现金等价物的影响(万元),8,2,-5,-2,,,,,-336,-176,-44,417,223,163,515,223,36,-45,27,
现金及现金等价物净增加额(万元),-865,-2833,-1398,-4617,-6255,-12505,-8060,10844,18118,-3978,-148,3485,6136,280,794,-454,-1413,-3049,3144,
加:期初现金及现金等价物余额(万元),14433,14433,14433,19050,19050,19050,19050,8206,8206,8206,8206,4721,4721,4721,3926,3926,5339,8388,5243,
期末现金及现金等价物余额(万元),13568,11600,13035,14433,12794,6544,10989,19050,26324,4228,8058,8206,10857,5000,4721,3472,3926,5339,8388,
净利润(万元),,12047,,22317,,9468,,18837,,7640,,15009,,7385,11386,,11508,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-32,,115,,115,,56,,51,,32,,142,-32,,6,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,726,,1271,,595,,1056,,558,,875,,423,707,,657,,,
无形资产摊销(万元),,13,,27,,13,,28,,14,,28,,14,28,,18,,,
长期待摊费用摊销(万元),,7,,114,,73,,146,,73,,139,,67,32,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,-9,,-7,,-1,,20,,17,31,,-36,,,
固定资产报废损失(万元),,-0,,-14,,3,,1,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-1,,-446,,-91,,416,,176,,-417,,-163,-515,,-36,,,
投资损失(万元),,-1644,,-2506,,-1192,,-1133,,-484,,-587,,-222,-538,,-774,,,
递延所得税资产减少(万元),,-59,,-45,,-14,,-60,,-8,,-2,,-20,164,,-53,,,
递延所得税负债增加(万元),,61,,370,,30,,59,,25,,12,,6,5,,,,,
存货的减少(万元),,-2518,,-564,,-268,,-4662,,-3807,,-771,,-1304,4487,,-798,,,
经营性应收项目的减少(万元),,654,,-1515,,-2944,,-2306,,-567,,-1251,,-3598,697,,-843,,,
经营性应付项目的增加(万元),,915,,431,,1661,,-77,,-2068,,1919,,1112,498,,-6,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,141,,63,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,10311,,19617,,7440,,12354,,1602,,15006,,3859,16950,,9642,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),13568,11600,13035,14433,12794,6544,10989,19050,26324,4228,8058,8206,10857,5000,4721,3472,3926,5339,8388,
现金的期初余额(万元),14433,14433,14433,19050,19050,19050,19050,8206,8206,8206,8206,4721,4721,4721,3926,3926,5339,8388,5243,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-865,-2833,-1398,-4617,-6255,-12505,-8060,10844,18118,-3978,-148,3485,6136,280,794,-454,-1413,-3049,3144,

