报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
支付的各项税费(万元),17398,11559,5095,19418,11354,6978,3081,15664,10814,6587,4522,17714,9078,12304,10017,6242,
支付的其他与经营活动有关的现金(万元),10307,7000,1326,8983,6696,4695,2012,6163,5307,3633,3539,13879,5840,6031,3299,2060,
经营活动现金流出小计(万元),157167,94311,43156,141985,99454,61992,31636,122730,90465,57394,33935,119161,61607,85716,71938,60856,
经营活动产生的现金流量净额(万元),36683,28562,15415,21694,19146,3828,-996,28446,16336,17715,6981,14746,4632,10588,10488,20616,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),1345,769,375,1952,1328,137,,,32,70,52,1976,1946,196,271,60,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),495,320,105,1533,1349,1276,331,687,529,320,164,389,66,120,490,161,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),348610,214790,84125,244100,89000,68400,,56985,39600,20900,,34300,13900,49162,49500,26978,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),350450,215878,84605,247585,91677,69814,331,57672,40161,21291,216,36665,15912,49477,50261,27199,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),26401,18042,8843,38549,30688,24164,5844,24747,18172,12684,6526,19731,9107,9879,7497,6651,
投资所支付的现金(万元),0,,,,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,0,,,
支付的其他与投资活动有关的现金(万元),358950,195190,76300,290845,154700,128625,,57044,45100,31500,,34300,13900,26200,72462,26978,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),385351,213232,85143,329394,185388,152789,5844,81790,63272,44184,6526,54031,23007,36079,79959,33629,
投资活动产生的现金流量净额(万元),-34901,2647,-538,-81809,-93711,-82975,-5512,-24119,-23110,-22894,-6310,-17365,-7095,13398,-29698,-6430,
吸收投资收到的现金(万元),490,490,,,,,,82925,,,,8124,8124,2793,,250,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),5415,135,,449,,,,5011,4067,2161,,1000,1000,7146,19283,33139,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),1,,,,,,500,,,,,,,,,,
筹资活动现金流入小计(万元),5906,625,0,449,0,0,500,87936,4067,2161,0,9124,9124,9939,19283,33389,
偿还债务支付的现金(万元),2242,1428,417,1934,1648,1162,624,10369,6511,2667,2667,3435,1554,21170,6272,37619,
分配股利、利润或偿付利息所支付的现金(万元),10588,10666,-18,7204,7163,7149,30,596,557,515,674,528,4173,5446,2616,2500,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,
筹资活动现金流出小计(万元),12831,12094,398,9138,8811,8311,654,10965,7069,3182,3340,3963,5727,26616,8888,40119,
筹资活动产生的现金流量净额(万元),-6925,-11469,-398,-8689,-8811,-8311,-154,76970,-3002,-1021,-3340,5161,3397,-16677,10395,-6730,
汇率变动对现金及现金等价物的影响(万元),408,524,274,10,12,96,-214,239,-362,-113,-326,-206,801,845,67,,
现金及现金等价物净增加额(万元),-4736,20263,14753,-68794,-83365,-87362,-6876,81536,-10138,-6313,-2995,2335,1735,8154,-8747,7455,
加:期初现金及现金等价物余额(万元),25941,25941,25941,94736,94736,94736,94736,13200,13200,13200,13200,10865,10865,2711,11458,4003,
期末现金及现金等价物余额(万元),21206,46205,40694,25941,11371,7374,87860,94736,3061,6887,10205,13200,12600,10865,2711,11458,
净利润(万元),,18972,,27381,,8754,,17404,14061,8206,,15471,5706,9474,6865,3724,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,370,,970,,246,,159,354,108,,148,159,182,-45,282,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,7220,,11746,,5328,,8714,6349,4131,,6677,3129,6028,5521,5120,
无形资产摊销(万元),,117,,186,,91,,114,84,55,,89,55,61,39,39,
长期待摊费用摊销(万元),,608,,915,,454,,591,476,189,,463,311,259,75,77,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,48,,-266,,-255,,-62,-203,-71,,547,-46,29,-61,-41,
固定资产报废损失(万元),,8,,145,,,,,,,,,340,-38,165,27,
公允价值变动损失(万元),,,,,,,,318,553,394,,-318,,-16,16,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,13,,378,,-29,,110,590,394,,270,127,517,314,263,
投资损失(万元),,-687,,-2081,,-1075,,144,68,-43,,-22,-33,2,,,
递延所得税资产减少(万元),,-153,,-698,,-436,,-155,-212,-136,,-55,-120,-70,15,-108,
递延所得税负债增加(万元),,5,,7,,,,-28,-48,-48,,48,-8,,,,
存货的减少(万元),,-3013,,-1128,,-1004,,-329,-851,-1331,,-1515,-71,-117,-135,633,
经营性应收项目的减少(万元),,535,,-23300,,-17712,,4492,-4548,2467,,21509,-8287,-10319,-2442,5858,
经营性应付项目的增加(万元),,4520,,7439,,9466,,-3026,-339,3401,,-28566,3370,4597,159,4740,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,28562,,21694,,3828,,28446,16336,17715,,14746,4632,10588,10488,20616,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),21206,46205,40694,25941,11371,7374,87860,94736,3061,6887,10205,13200,12600,10865,2711,11458,
现金的期初余额(万元),25941,25941,25941,94736,94736,94736,94736,13200,13200,13200,13200,10865,10865,2711,11458,4003,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-4736,20263,14753,-68794,-83365,-87362,-6876,81536,-10138,-6313,-2995,2335,1735,8154,-8747,7455,

