报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31,2011-12-31,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,75,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),68493,50690,34671,48289,20468,8558,1,85,10665,0,0,17,4,841,779,105,4734,516,502,4070,5953,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),1403,666,454,2012,1480,1039,362,2342,1583,1166,287,1963,465,3982,2371,6414,3415,2479,764,2808,2739,
投资所支付的现金(万元),75520,68520,37510,51387,31784,18891,,210,,7300,,,,,50,670,6069,100,510,3497,8210,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,2771,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),715,,135,,,,235,,12900,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),77639,69186,38099,56170,33264,19929,597,2552,14483,8466,287,1963,465,3982,2421,7084,9484,2579,1274,6304,10949,
投资活动产生的现金流量净额(万元),-9145,-18495,-3428,-7881,-12795,-11372,-596,-2466,-3819,-8466,-287,-1945,-461,-3141,-1642,-6979,-4749,-2063,-772,-2234,-4996,
吸收投资收到的现金(万元),2041,2041,,,,,,18844,18844,18844,17707,,,,,,,381,,446,7500,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,200,,,,
取得借款收到的现金(万元),32977,14425,7809,41630,19620,10879,3000,3000,1000,1000,1000,2200,200,2300,,335,335,3300,,,750,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),12652,9214,9214,67,3145,,,224,174,174,37,183,183,37,,13,,,,31,217,
筹资活动现金流入小计(万元),47670,25681,17023,41697,22765,10879,3000,22069,20018,20018,18744,2383,383,2337,0,348,335,3681,0,478,8467,
偿还债务支付的现金(万元),43006,23549,13924,14811,12730,3480,1400,5810,3810,3490,1180,1190,245,,,335,213,,,300,4498,
分配股利、利润或偿付利息所支付的现金(万元),1448,1281,213,1204,1070,1031,39,241,192,146,70,288,155,4486,1113,231,112,305,23,3408,1919,
其中：子公司支付给少数股东的股利、利润(万元),,1281,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),4833,4793,10306,9214,4887,5218,380,680,923,1275,436,174,192,78,78,,34,187,,,86,
筹资活动现金流出小计(万元),49287,29624,24443,25230,18688,9728,1819,6731,4926,4911,1686,1652,592,4564,1192,566,359,492,23,3708,6503,
筹资活动产生的现金流量净额(万元),-1617,-3943,-7420,16467,4077,1150,1181,15338,15092,15107,17058,731,-209,-2227,-1192,-218,-24,3189,-23,-3231,1964,
汇率变动对现金及现金等价物的影响(万元),20,30,-108,-119,-69,-2,111,-523,-16,0,-59,2,-0,0,0,-0,1,-3,-1,3,,
现金及现金等价物净增加额(万元),1611,-8971,149,18390,-7762,-7961,1684,17101,9686,6067,17996,2083,328,623,-1275,-3809,-4126,4475,-463,-5284,5246,
加:期初现金及现金等价物余额(万元),40355,40355,40355,21964,21964,21964,21964,4863,4863,4863,4863,2781,2781,2158,2158,5967,5967,1492,1492,6776,1531,
期末现金及现金等价物余额(万元),41966,31384,40504,40355,14203,14003,23649,21964,14549,10930,22859,4863,3109,2781,883,2158,1841,5967,1029,1492,6776,
净利润(万元),,7184,,12018,,3414,,5228,,2722,,4303,1555,3110,1421,2084,1025,2513,1033,2173,5338,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,22,,820,,169,,363,,153,,295,88,289,80,240,77,255,226,91,-271,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,876,,1699,,846,,1651,,810,,1597,795,1200,596,1210,600,1176,565,1123,935,
无形资产摊销(万元),,34,,51,,25,,50,,25,,61,33,61,29,54,23,51,24,40,24,
长期待摊费用摊销(万元),,38,,30,,49,,10,,5,,38,13,25,12,23,9,44,27,167,104,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,4,,,,3,,,,82,,0,,1,,,,,-4,
固定资产报废损失(万元),,,,36,,1,,15,,,,,,,,,,,,,,
公允价值变动损失(万元),,-635,,672,,690,,,,,,,,,-17,-15,3,-10,4,-12,-2,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,383,,504,,117,,766,,146,,288,149,100,1,6,,,24,8,139,
投资损失(万元),,367,,592,,-171,,-85,,-14,,-7,-4,-27,-9,-104,-54,-110,-2,-60,-93,
递延所得税资产减少(万元),,218,,-11,,52,,53,,8,,20,6,26,14,-168,-26,-37,23,-1,-34,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-1824,,-1885,,-1316,,-935,,-1220,,-1032,-952,39,-685,-75,-108,230,120,-1523,505,
经营性应收项目的减少(万元),,950,,-14566,,-6133,,-4845,,-3668,,-5410,-736,-864,-599,-700,-1004,2036,-308,-946,-1423,
经营性应付项目的增加(万元),,5826,,9886,,4489,,2422,,430,,3040,51,2031,715,833,102,-2796,-1402,-246,2735,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,29,,57,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,13437,,9923,,2262,,4753,,-575,,3294,998,5990,1559,3389,647,3351,333,178,8278,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),41966,31384,40504,40355,14203,14003,23649,21964,14549,10930,22859,4863,3109,2781,883,2158,1841,5967,1029,1492,6776,
现金的期初余额(万元),40355,40355,40355,21964,21964,21964,21964,4863,4863,4863,4863,2781,2781,2158,2158,5967,5967,1492,1492,6776,1531,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),1611,-8971,149,18390,-7762,-7961,1684,17101,9686,6067,17996,2083,328,623,-1275,-3809,-4126,4475,-463,-5284,5246,

