报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,
质押贷款净增加额(万元),,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),350,350,300,4283,,,,,,,,,5000,83095,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,
投资活动现金流出小计(万元),225487,172719,78066,126435,33634,31581,918,1093,1335,1012,273,733,8608,89716,
投资活动产生的现金流量净额(万元),-81110,-79596,-55982,-41164,-33040,-31174,-535,-626,-873,-614,63,582,3461,-6833,
吸收投资收到的现金(万元),10910,10910,,70338,70338,70338,,,,,,7245,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,
取得借款收到的现金(万元),51219,51219,,60372,68372,63430,41760,58200,64199,30200,17350,14232,39050,57801,
发行债券收到的现金(万元),,,62129,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,0,,1242,1242,1042,842,830,,,,,6678,55213,
筹资活动现金流入小计(万元),62129,62129,62129,131951,139951,134809,42602,59030,64199,30200,17350,21477,45728,113014,
偿还债务支付的现金(万元),4942,4942,4942,64830,72830,27860,7960,49600,21400,16800,1800,16432,65530,85521,
分配股利、利润或偿付利息所支付的现金(万元),2820,2758,111,970,953,653,225,912,640,312,30,3759,1007,2659,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,74,,,,,,,,,848,22206,38304,
筹资活动现金流出小计(万元),7763,7701,5127,65800,73783,28513,8185,50512,22040,17112,1830,21039,88743,126484,
筹资活动产生的现金流量净额(万元),54366,54428,57001,66152,66168,106296,34416,8518,42159,13088,15520,438,-43015,-13470,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-4047,-2418,3578,-12108,-10029,-9591,-22192,14958,-3173,16209,-6923,6266,-3656,1046,
加:期初现金及现金等价物余额(万元),10195,10195,10195,22303,22303,22303,22303,7344,7344,7344,7344,1079,4735,3689,
期末现金及现金等价物余额(万元),6148,7777,13773,10195,12274,12711,111,22303,4171,23554,422,7344,1079,4735,
净利润(万元),,7383,,18080,,8556,,17742,,7822,,11385,5237,4371,
少数股东损益(万元),,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,
资产减值准备(万元),,315,,109,,417,,403,,156,,745,-333,157,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,870,,1265,,596,,1254,,796,,1423,1504,1656,
无形资产摊销(万元),,119,,125,,51,,104,,53,,106,106,99,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-3,,1,,,,-2,,4,,0,,49,
固定资产报废损失(万元),,,,1,,1,,,,,,,,,
公允价值变动损失(万元),,2,,35,,-2,,38,,48,,8,-78,-6,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,
财务费用(万元),,952,,1047,,783,,924,,328,,156,757,3182,
投资损失(万元),,-532,,-706,,82,,-86,,-34,,-369,2071,31,
递延所得税资产减少(万元),,-81,,-30,,-111,,-97,,-35,,-180,88,-37,
递延所得税负债增加(万元),,567,,1006,,1,,-10,,-12,,-2,19,0,
存货的减少(万元),,-866,,-3401,,-1434,,-9355,,-1525,,-4124,1599,-3762,
经营性应收项目的减少(万元),,-780,,-24983,,-60790,,-7565,,-5747,,-19026,11077,14615,
经营性应付项目的增加(万元),,14804,,-29644,,-32864,,3715,,1881,,15123,13850,993,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,22750,,-37095,,-84714,,7066,,3736,,5245,35898,21348,
债务转为资本(万元),,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,
现金的期末余额(万元),6148,7777,13773,10195,12274,12711,111,22303,4171,23554,422,7344,1079,4735,
现金的期初余额(万元),10195,10195,10195,22303,22303,22303,22303,7344,7344,7344,7344,1079,4735,3689,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-4047,-2418,3578,-12108,-10029,-9591,-22192,14958,,16209,-6923,6266,-3656,1046,

