报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
经营活动现金流出小计(万元),82745,53856,24441,91295,65614,41428,18827,66707,47346,31312,14870,56349,51182,26422,46273,40711,34733,29173,
经营活动产生的现金流量净额(万元),15737,8192,4611,15904,5455,3389,1920,5795,4799,4496,3410,9407,5014,3284,5801,3167,7001,3371,
收回投资所收到的现金(万元),87400,64600,33100,115100,75700,43000,,1496,,,,,,,,,,,
取得投资收益所收到的现金(万元),668,486,280,1019,628,369,,1,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,12,,,,,,,,,2,2,1,,3,3,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,2935,49,,3167,,,62,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),88068,65086,33380,116131,79263,43418,0,4664,0,0,62,0,2,2,1,0,3,3,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),20257,13550,5185,11531,8054,4054,2234,3640,2969,2069,1315,6387,6605,3420,1917,2451,2075,6089,
投资所支付的现金(万元),72700,55800,32100,142700,109900,67300,,1496,,,,,,,,,50,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),92957,69350,37285,154231,117954,71354,2234,5136,2969,2069,1315,6387,6605,3420,1917,2451,2125,6089,
投资活动产生的现金流量净额(万元),-4889,-4264,-3905,-38100,-38690,-27936,-2234,-472,-2969,-2069,-1253,-6387,-6603,-3418,-1916,-2451,-2123,-6086,
吸收投资收到的现金(万元),4346,4346,,37025,37025,37025,37025,,,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,3600,3600,3600,3000,8260,13140,2400,5320,2960,2282,2000,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,36,36,36,36,,216,70,,4,,,
筹资活动现金流入小计(万元),4346,4346,0,37025,37025,37025,37025,3636,3636,3636,3036,8260,13356,2470,5320,2964,2282,2000,
偿还债务支付的现金(万元),1347,898,449,3796,3347,2898,2449,6377,5302,5127,2675,6300,6760,2360,5320,2000,2284,2000,
分配股利、利润或偿付利息所支付的现金(万元),7358,6831,57,7310,7246,7176,100,511,399,290,151,560,3595,3443,2877,2012,2376,97,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,2268,2268,2268,2292,,,,,36,,0,216,,4,,
筹资活动现金流出小计(万元),8705,7729,506,13373,12860,12341,4842,6889,5701,5417,2826,6895,10355,5803,8413,4012,4664,2097,
筹资活动产生的现金流量净额(万元),-4359,-3382,-506,23652,24165,24684,32183,-3253,-2066,-1781,210,1365,3002,-3333,-3093,-1049,-2381,-97,
汇率变动对现金及现金等价物的影响(万元),197,91,-11,-15,-5,-33,-92,-178,-125,-68,-7,75,13,7,-16,-16,-3,-16,
现金及现金等价物净增加额(万元),6686,637,189,1441,-9076,104,31777,1892,-360,578,2361,4460,1425,-3461,777,-349,2494,-2828,
加:期初现金及现金等价物余额(万元),18250,18250,18250,16810,16810,16810,16810,14917,14917,14917,14917,10458,9033,9033,8256,8604,6110,8938,
期末现金及现金等价物余额(万元),24936,18887,18439,18250,7733,16913,48587,16810,14557,15495,17278,14917,10458,5572,9033,8256,8604,6110,
净利润(万元),,6532,,10684,,5218,,9065,,4627,,8747,7117,,5952,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,400,,-238,,-176,,188,,109,,134,105,,366,,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1729,,3085,,1521,,3002,,1474,,1942,1581,,1304,,,,
无形资产摊销(万元),,37,,56,,28,,56,,28,,56,56,,56,,,,
长期待摊费用摊销(万元),,316,,434,,232,,487,,194,,348,296,,133,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-2,,,,,,,,43,10,,31,,,,
固定资产报废损失(万元),,40,,236,,135,,151,,104,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,19,,325,,209,,689,,357,,392,195,,226,,,,
投资损失(万元),,-486,,-1019,,-375,,-1,,,,,,,,,,,
递延所得税资产减少(万元),,-85,,220,,18,,-486,,-55,,-39,-12,,-15,,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-5414,,-4843,,-2695,,-3974,,-1859,,-1947,-1022,,1573,,,,
经营性应收项目的减少(万元),,-6701,,-2443,,-3127,,-3734,,-341,,-1260,-1351,,-1509,,,,
经营性应付项目的增加(万元),,10996,,9409,,2401,,352,,-144,,992,-1960,,-2316,,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,809,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,8192,,15904,,3389,,5795,,4496,,9407,5014,,5801,,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),24936,18887,18439,18250,7733,16913,48587,16810,14557,15495,17278,14917,10458,5572,9033,8256,8604,6110,
现金的期初余额(万元),18250,18250,18250,16810,16810,16810,16810,14917,14917,14917,14917,10458,9033,9033,8256,8604,6110,8938,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),6686,637,189,1441,-9076,104,31777,1892,,578,2361,4460,1425,-3461,777,-349,2494,-2828,

