报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
支付给职工以及为职工支付的现金(万元),61309,47459,12351,64717,54260,32225,20583,51695,40146,29257,18497,46126,37017,26073,14097,42994,17546,25226,40465,34220,35540,27375,
支付的各项税费(万元),29455,17815,4653,17573,21659,14539,3442,20267,22316,13952,8015,21594,17724,13345,4247,38545,26790,25043,34683,43627,39214,29469,
支付的其他与经营活动有关的现金(万元),63250,47378,29406,3172,34004,33851,34464,32184,76221,33676,15794,34608,34377,16560,8038,27342,51855,15164,25723,23620,28753,18769,
经营活动现金流出小计(万元),1358339,534087,274874,1250498,1294140,592706,327892,531109,704896,585800,139865,1044976,805577,497616,78488,708918,718381,255661,886809,799448,614416,1039154,
经营活动产生的现金流量净额(万元),-47152,121318,-208473,265180,-72090,-53557,-344429,-77685,-48081,80059,22676,254130,186018,326664,129858,547766,248153,386806,-347002,3939,242092,448491,
收回投资所收到的现金(万元),3955994,2443647,6530505,1233362,2038783,998108,475068,755937,790512,554202,347246,790632,743754,717131,372914,99504,99080,77038,214486,150762,177524,80361,
取得投资收益所收到的现金(万元),68696,52323,2438,132047,68120,61068,31205,87643,81394,39715,28255,41878,30898,33586,10086,34374,23786,20077,28210,26391,21922,16364,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),168,,,467,37,33,3,72,0,5,3,52,345,47,13,21,120,8,751,856,5605,8,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),4024859,2495970,6532943,1365876,2106939,1059209,506276,843652,871906,593921,375505,832562,774997,750765,383013,133898,122987,97123,243447,178009,205051,96733,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),16574,10636,26626,24525,12483,6401,5381,32773,26636,22099,6217,20742,17470,9546,2674,12030,7711,5650,22862,21616,18151,12843,
投资所支付的现金(万元),3967403,2329765,6258534,1878411,2251791,1102782,720790,1709889,1377691,932798,515419,993341,946426,637153,385879,672043,401087,419580,237511,255960,332325,80776,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),3983977,2340401,6285160,1902936,2264274,1109183,726170,1742662,1404327,954897,521636,1014083,963896,646699,388553,684072,408798,425230,260373,277576,350476,93619,
投资活动产生的现金流量净额(万元),40882,155569,247783,-537060,-157335,-49974,-219895,-899010,-532420,-360976,-146132,-181521,-188899,104066,-5540,-550174,-285812,-328108,-16926,-99567,-145425,3114,
吸收投资收到的现金(万元),,,,,,,,,,,,71647,,,,,,,,,,520,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
发行债券收到的现金(万元),2382136,1744719,1124778,3150082,2173966,1390232,846297,766923,263113,34866,29879,149594,149594,149594,49865,49791,29980,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),2382136,1744719,1124778,3150082,2173966,1390232,846297,766923,263113,34866,29879,221241,149594,149594,49865,49791,29980,0,0,0,0,520,
偿还债务支付的现金(万元),2456000,1807000,895435,2483977,1627000,963000,220000,188000,35023,35023,0,200000,199738,100000,50000,,,,,40000,,,
分配股利、利润或偿付利息所支付的现金(万元),16993,16382,514,22766,22674,22674,,6975,6973,7084,370,10190,10190,10184,10182,12602,12602,12602,24860,20839,42581,8513,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流出小计(万元),2472993,1823382,895949,2506743,1649674,985674,220000,194975,41996,42107,370,210190,209928,110184,60182,12602,12602,12602,24860,60839,42581,8513,
筹资活动产生的现金流量净额(万元),-90857,-78663,228829,643339,524292,404558,626297,571948,221117,-7241,29509,11051,-60334,39410,-10317,37190,17379,-12602,-24860,-60839,-42581,-7993,
汇率变动对现金及现金等价物的影响(万元),-281,-138,225,1428,841,152,-314,-713,-685,-130,-35,568,1701,1398,139,1189,766,-85,-801,-939,-369,-210,
现金及现金等价物净增加额(万元),-97408,198087,268364,372886,295708,301180,61659,-405460,-360069,-288288,-93981,84228,-61514,471538,114140,35970,-19513,46012,-389589,-157406,53717,443402,
加:期初现金及现金等价物余额(万元),675792,675792,675792,302907,302907,302907,302907,708367,708367,708367,708367,624139,624139,624139,624139,588169,588169,588169,977758,1135163,1081446,638044,
期末现金及现金等价物余额(万元),578384,873879,944156,675792,598615,604086,364566,302907,348298,420079,614386,708367,562625,1095677,738279,624139,568655,634180,588169,977758,1135163,1081446,
净利润(万元),,58129,,81020,,50905,,73900,,44070,,65905,,39637,,61165,,,77684,97292,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,47342,,114628,,46036,,95384,,42631,,68888,,24333,,76740,,,63926,25066,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,4232,,9071,,4703,,9520,,4789,,8830,,4315,,8594,,,8326,7425,,,
无形资产摊销(万元),,2900,,4038,,1645,,2408,,1101,,1542,,690,,1619,,,2454,2193,,,
长期待摊费用摊销(万元),,564,,925,,377,,857,,254,,657,,364,,598,,,743,550,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,12,,-58,,17,,16,,-0,,250,,224,,87,,,-1181,-433,,,
固定资产报废损失(万元),,,,101,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,3850,,-79,,,,-12,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,,,-33654,,-48960,,-23433,,-34755,,,-26475,-24832,,,
投资损失(万元),,-27762,,-37457,,-19847,,-11991,,-8529,,-7998,,-5390,,-6501,,,-5987,-8442,,,
递延所得税资产减少(万元),,-6752,,-9328,,-3014,,,,-322,,-3030,,-583,,-1621,,,-8449,-4484,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
经营性应收项目的减少(万元),,-325606,,-1207433,,-498883,,-916524,,-213280,,-747056,,-273956,,-400675,,,-343665,-583310,,,
经营性应付项目的增加(万元),,394883,,1366773,,393510,,749850,,244479,,916447,,562039,,845237,,,-112678,494069,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,-30473,,-57022,,-29006,,-81095,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,121318,,265180,,-53557,,-77685,,80059,,254130,,326664,,547766,,,-347002,3939,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),578384,21628,944156,675792,598615,604086,364566,302907,348298,420079,614386,708367,562625,1095677,738279,624139,568655,634180,588169,977758,1135163,1081446,
现金的期初余额(万元),675792,26248,675792,302907,302907,302907,302907,708367,708367,708367,708367,624139,624139,624139,624139,588169,588169,588169,977758,1135163,1081446,638044,
现金等价物的期末余额(万元),,852251,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,649544,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-97408,198087,268364,372886,295708,301180,61659,-405460,-360069,-288288,-93981,84228,-61514,471538,114140,35970,-19513,46012,-389589,-157406,53717,443402,

