报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,
未确认的投资损失(万元),,,,,,,,,,,,,,,
资产减值准备(万元),,439,,1323,,546,259,1166,,382,,738,822,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,4592,,7412,,3328,1590,4598,,1963,,3421,2399,,
无形资产摊销(万元),,224,,138,,70,37,94,,33,,40,43,,
长期待摊费用摊销(万元),,537,,884,,430,210,884,,486,,627,350,,
待摊费用的减少(万元),,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,,,,,,,,,,
固定资产报废损失(万元),,-22,,-46,,-50,-20,-14,,-8,,30,101,,
公允价值变动损失(万元),,100,,-64,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,
财务费用(万元),,-5135,,-6779,,-2448,-980,-3222,,-1545,,-4060,-4097,,
投资损失(万元),,-1858,,-1937,,-724,-527,-675,,-294,,-593,-299,,
递延所得税资产减少(万元),,-388,,-280,,-3,-73,197,,-120,,-253,-354,,
递延所得税负债增加(万元),,789,,-186,,314,11,-275,,53,,517,360,,
存货的减少(万元),,-194,,-2367,,-6693,-2651,-10411,,-3709,,-5808,-3333,,
经营性应收项目的减少(万元),,-1259,,-7554,,2630,3546,-11568,,-2349,,-3997,-7776,,
经营性应付项目的增加(万元),,-10363,,39139,,-14568,-28060,35907,,-593,,10923,14200,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,
其他(万元),,4478,,4313,,1458,,,,1261,,,,,
经营活动产生现金流量净额(万元),,-1376,,94324,,-3222,-21217,76543,,6619,,48746,40346,,
债务转为资本(万元),,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,
现金的期末余额(万元),33395,53829,49953,73453,46701,71398,11960,21326,18154,19975,20691,22855,11155,6367,
现金的期初余额(万元),62453,62453,62453,21326,21326,21326,21326,22855,22855,22855,22855,11155,6367,6782,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-29058,-8624,-12501,52127,25375,50072,-9367,-1528,,-2880,-2163,11699,4788,-415,

