报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
长期待摊费用摊销(万元),,54,,125,,74,,53,,20,,81,,38,,74,62,,65,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,13,,35,,-5,,0,,3,,1,,1,,2,3,,0,0,9,
固定资产报废损失(万元),,,,,,-2,,,,-0,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,1086,,901,,372,,480,,157,,8,,29,,164,290,150,183,20,13,
投资损失(万元),,-5,,-1504,,-1325,,-308,,,,,,,,,,,,,,
递延所得税资产减少(万元),,-666,,-320,,-837,,-402,,-191,,-254,,-140,,-220,-38,27,-289,-160,0,
递延所得税负债增加(万元),,-35,,347,,387,,0,,,,,,,,,,,,,,
存货的减少(万元),,-10329,,-1959,,-12611,,-4829,,448,,-3656,,-3039,,-2622,-1291,-1375,-1653,-1024,-789,
经营性应收项目的减少(万元),,5326,,-49258,,-23426,,-26010,,-12043,,-7495,,-7717,,-7852,-1488,-993,-5706,-5553,-615,
经营性应付项目的增加(万元),,-5017,,13288,,12224,,13298,,-4695,,8240,,4140,,7404,1287,-332,3562,4117,-162,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,623,,1770,,984,,1390,,,,0,,,,,,,,,,
经营活动产生现金流量净额(万元),,-2776,,-21876,,-17332,,-6059,,-11785,,5481,,-2341,,4449,3564,-774,-242,218,-1068,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),21874,18279,20190,29507,15482,27580,32629,44516,21787,19329,30684,44380,8260,5138,5988,7527,4923,2962,3572,2058,580,
现金的期初余额(万元),29507,29507,29600,44516,44516,44516,44516,44380,44380,44380,44380,7527,7527,7527,7527,4923,3572,3572,2058,580,521,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-7633,-11228,-9411,-15009,-29035,-16936,-11887,136,-22593,-25051,-13696,36853,733,-2389,-1539,2604,1351,-610,1514,1479,59,

