报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
分配股利、利润或偿付利息所支付的现金(万元),1478,1308,66,721,629,603,9,2809,2788,2694,32,377,159,112,42,137,90,858,510,995,0,
其中：子公司支付给少数股东的股利、利润(万元),,,,14,,,,46,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),92,92,,756,957,784,154,172,5,5,0,4018,174,83,36,98,61,383,517,562,40,
筹资活动现金流出小计(万元),3570,1401,66,3523,1622,1423,181,6436,4980,4874,1307,11300,3153,2414,298,3661,1156,2190,1027,1677,125,
筹资活动产生的现金流量净额(万元),-613,1233,483,11131,8702,8901,7067,-5806,-4145,-4282,-761,14630,4148,1894,-202,2997,1421,-1135,5763,2442,3389,
汇率变动对现金及现金等价物的影响(万元),,,,-3,,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-5952,-7512,-8096,15488,-2029,1451,5424,-10196,-13542,-13493,-7633,9520,-3268,-989,-2860,1824,-1967,-2768,7307,1344,3225,
加:期初现金及现金等价物余额(万元),26837,26837,26837,11349,11349,11349,11349,21545,21545,21545,21545,12025,12025,12025,12025,10200,10200,12968,5661,4317,1091,
期末现金及现金等价物余额(万元),20886,19326,18741,26837,9320,12801,16773,11349,8003,8052,13912,21545,8757,11036,9165,12025,8233,10200,12968,5661,4317,
净利润(万元),,570,,4824,,2718,,1382,,114,,2745,,780,,3243,,2972,3085,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,2032,,1997,,712,,1966,,726,,1224,,304,,717,,516,174,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,391,,906,,541,,834,,391,,709,,343,,609,,491,342,,,
无形资产摊销(万元),,75,,213,,118,,269,,127,,231,,109,,194,,145,93,,,
长期待摊费用摊销(万元),,187,,512,,283,,574,,257,,537,,238,,472,,306,156,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,1,,-9,,-10,,8,,1,,-3,,1,,3,,7,8,,,
固定资产报废损失(万元),,0,,4,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,157,,172,,45,,95,,27,,377,,112,,137,,24,21,,,
投资损失(万元),,187,,-3445,,-3272,,-477,,-434,,-78,,,,,,,,,,
递延所得税资产减少(万元),,-316,,-640,,-533,,-719,,-495,,-220,,-154,,-59,,-19,-129,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-192,,-1173,,-811,,252,,222,,-180,,-3,,67,,-85,-165,,,
经营性应收项目的减少(万元),,-8271,,-13939,,-8867,,-6438,,-1602,,-10087,,-5229,,-4153,,-3951,-3756,,,
经营性应付项目的增加(万元),,-1928,,10656,,3040,,5219,,393,,3913,,1010,,-19,,200,3002,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,1381,,,,,,23,,,,7,,,,,,,,
经营活动产生现金流量净额(万元),,-7107,,1459,,-6035,,2965,,-249,,-833,,-2481,,1211,,606,2833,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),20886,19326,18741,26837,9320,12801,16773,11349,8003,8052,13912,21545,8757,11036,9165,12025,8233,10200,12968,5661,4317,
现金的期初余额(万元),26837,26837,26837,11349,11349,11349,11349,21545,21545,21545,21545,12025,12025,12025,12025,10200,10200,12968,5661,4317,1091,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-5952,-7512,-8096,15488,-2029,1451,5424,-10196,-13542,-13493,-7633,9520,-3268,-989,-2860,1824,-1967,-2768,7307,1344,3225,

