报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
经营活动产生的现金流量净额(万元),351,-1420,-2385,3672,-1118,395,-4648,5440,326,2252,1562,3895,2263,1205,
收回投资所收到的现金(万元),6070,560,60,16710,9610,8640,2980,25410,18120,22580,9500,2600,1,100,
取得投资收益所收到的现金(万元),80,8,0,160,67,66,7,136,67,98,62,24,,1,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,1,1,0,0,0,,,,0,0,2,0,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,1551,-1598,395,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,
投资活动现金流入小计(万元),6151,569,61,16870,9677,8706,2987,25546,18187,24230,7965,3020,2,101,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),378,174,75,1719,1000,920,645,3349,2706,4573,60,163,150,62,
投资所支付的现金(万元),44580,8880,7880,16727,16820,8650,6460,25455,18120,22624,9544,3161,,16,
质押贷款净增加额(万元),,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,
投资活动现金流出小计(万元),44958,9054,7955,18445,17820,9570,7105,28804,20826,27197,9604,3323,150,78,
投资活动产生的现金流量净额(万元),-38807,-8486,-7895,-1575,-8143,-864,-4118,-3258,-2640,-2968,-1640,-303,-148,22,
吸收投资收到的现金(万元),31656,31656,,,,,,31,31,8588,8588,2798,53,830,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,31,31,,,,25,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),31656,31656,0,0,0,0,0,31,31,8588,8588,2798,53,830,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),,,,0,1,0,0,1332,1189,2474,2474,2740,443,1397,
其中：子公司支付给少数股东的股利、利润(万元),,,,0,,0,,,,94,94,27,,223,
支付其他与筹资活动有关的现金(万元),874,,38,79,54,79,25,205,115,66,66,38,16,32,
筹资活动现金流出小计(万元),874,0,38,79,55,79,25,1537,1304,2540,2540,2778,459,1429,
筹资活动产生的现金流量净额(万元),30782,31656,-38,-79,-55,-79,-25,-1505,-1272,6048,6048,19,-407,-599,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-7674,21750,-10317,2018,-9316,-548,-8791,677,-3586,5333,5970,3611,1708,628,
加:期初现金及现金等价物余额(万元),15353,15353,15353,13335,13335,13335,13335,12658,12658,7326,7326,3715,2006,1378,
期末现金及现金等价物余额(万元),7680,37103,5036,15353,4020,12787,4544,13335,9073,12658,13296,7326,3715,2006,
净利润(万元),,2457,1013,6568,,3336,986,4674,,3359,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,
资产减值准备(万元),,-16,,174,,-11,-16,84,,49,,,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,155,67,80,,37,18,63,,76,,,,,
无形资产摊销(万元),,2,1,2,,1,0,2,,6,,,,,
长期待摊费用摊销(万元),,2,1,8,,4,2,8,,10,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,,,,,,,,,,
固定资产报废损失(万元),,6,6,1,,0,0,2,,12,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,,,,,,,,
投资损失(万元),,-8,-6,-298,,-120,-34,-160,,-1882,,,,,
递延所得税资产减少(万元),,-6,6,-7,,9,-70,-13,,-166,,,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,
存货的减少(万元),,,,,,,,,,,,,,,
经营性应收项目的减少(万元),,157,522,-1753,,-2232,-1183,-2928,,-5940,,,,,
经营性应付项目的增加(万元),,-4169,-3959,-1102,,,-4351,3709,,5272,,,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,
其他(万元),,,,,,-630,,,,1456,,,,,
经营活动产生现金流量净额(万元),,-1420,-2385,3672,,395,-4648,5440,,2252,,,,,
债务转为资本(万元),,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,
现金的期末余额(万元),7680,37103,5036,15353,4020,12787,4544,13335,9073,12658,13296,7326,3715,2006,
现金的期初余额(万元),15353,15353,15353,13335,13335,13335,13335,12658,12658,7326,7326,3715,2006,1378,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-7674,21750,-10317,2018,-9316,-548,-8791,677,-3586,5333,5970,3611,1708,628,

