报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
加:期初现金及现金等价物余额(万元),973972,973972,973972,786878,786878,786878,786638,801503,801503,801503,801503,1302829,1302829,1302829,1302829,346620,1346620,1346620,1127531,1506915,1270565,560823,
期末现金及现金等价物余额(万元),800555,166968,724329,973972,894494,1273846,605220,786878,560785,278860,1043453,801503,619920,1017463,1156069,302829,691647,1209292,1346620,1127531,1506915,1270565,
净利润(万元),,64924,,107575,,57715,,99292,,52126,,88353,,46911,21233,81901,,42003,91776,93204,86779,73473,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,40012,,91888,,42898,,71479,,31950,,54373,,20442,10916,38059,,18273,33709,18840,23215,15364,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,5486,,10486,,5118,,9942,,4917,,9333,,4673,2324,9034,,4533,6728,5634,4704,4181,
无形资产摊销(万元),,1262,,2471,,1253,,2645,,1338,,2368,,1155,576,1987,,930,1898,1617,982,658,
长期待摊费用摊销(万元),,602,,988,,440,,664,,301,,813,,423,212,1334,,682,1586,1678,1758,1396,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,35,,-3,,,,76,,24,,175,,15,-5,5,,2,5,-2945,-1008,2,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,2092,,-5405,,-2914,,4775,,2435,,2433,,315,2609,-1259,,-220,-700,731,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,21191,,,,15546,,7310,3468,14689,,7296,3338,,,,
投资损失(万元),,-19294,,-5147,,-3301,,-4514,,-4543,,-4276,,-3457,-2842,-5097,,-2663,-3920,-661,-661,-11,
递延所得税资产减少(万元),,-6229,,-17194,,-1800,,-8398,,-5636,,-7011,,-1524,-2163,-9528,,-6773,-4422,-2925,-1776,-2234,
递延所得税负债增加(万元),,-244,,,,133,,,,,,-307,,-79,-307,307,,47,,,,,
存货的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
经营性应收项目的减少(万元),,-787220,,-1248889,,-342528,,-754284,,-360533,,-378751,,-266366,-115364,91532,,97263,-877788,-1256739,-907446,-750877,
经营性应付项目的增加(万元),,869494,,619961,,27495,,1180835,,457894,,526061,,384208,-46682,938176,,435149,1635717,1008239,1229552,1255351,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,32647,,47577,,24541,,,,9665,,2,,2,2,16,,,283,235,272,201,
经营活动产生现金流量净额(万元),,203566,,-395692,,-190950,,623702,,189938,,309111,,194028,-126022,1161158,,596523,888210,-133092,436372,597503,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),800555,31158,724329,51024,894494,43260,605220,40703,560785,44893,1043453,53519,619920,45616,53340,53742,691647,40316,42803,38246,48249,51050,
现金的期初余额(万元),973972,51024,973972,40703,786878,40703,786638,53519,801503,53519,801503,53742,1302829,53742,53742,42803,1346620,42803,38246,48249,51050,17516,
现金等价物的期末余额(万元),,135810,,922947,,1230586,,746175,,233967,,747984,,971847,1102729,1249086,,1168976,1303817,1089285,1458666,1219515,
现金等价物的期初余额(万元),,922947,,746175,,746175,,747984,,747984,,1249086,,1249086,1249086,1303817,,1303817,1089285,1458666,1219515,543308,
现金及现金等价物的净增加额(万元),-173416,-807004,-249642,187094,107617,486968,-181418,-14626,-240718,-522643,241950,-501326,-682909,-285366,-146760,-43792,-654973,-137329,219089,-379384,236350,709741,

