报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
投资活动产生的现金流量净额(万元),-731,2780,-2345,1105,2578,6062,3289,-48841,-42971,-41211,-29211,-9587,-1276,-710,-7031,60,30,20,4263,-155,-7914,
吸收投资收到的现金(万元),,,,,,,,4473,,,,35649,,,,,,,,4569,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,,,5355,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),0,0,0,0,0,0,0,4473,0,0,0,35649,0,0,0,0,0,0,0,9924,0,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,,,,5323,,,
分配股利、利润或偿付利息所支付的现金(万元),4731,,,4019,4019,4019,,4140,4140,4095,,8280,8280,8280,1541,5865,3463,3036,3356,9956,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),2033,2011,1299,35,13,,,197,197,197,197,284,,,,,,,,,,
筹资活动现金流出小计(万元),6763,2011,1299,4054,4031,4019,0,4337,4337,4291,197,8564,8280,8280,1541,5865,3463,3036,8679,9956,0,
筹资活动产生的现金流量净额(万元),-6763,-2011,-1299,-4054,-4031,-4019,0,136,-4337,-4291,-197,27085,-8280,-8280,-1541,-5865,-3463,-3036,-8679,-32,0,
汇率变动对现金及现金等价物的影响(万元),631,55,-305,674,721,207,-381,-447,-289,-142,2,175,43,41,-5,22,19,9,-5,-9,-11,
现金及现金等价物净增加额(万元),7227,10506,-42,11439,7976,7390,3350,-36758,-38475,-39962,-27548,29024,-1640,-2697,-6639,3481,3247,3428,1207,6412,-2966,
加:期初现金及现金等价物余额(万元),21609,21609,21609,10171,10171,10171,10171,46929,46929,46929,46929,17905,17905,17905,17905,14424,14424,10996,9789,3378,6343,
期末现金及现金等价物余额(万元),28836,32115,21567,21609,18147,17561,13520,10171,8454,6967,19381,46929,16265,15208,11266,17905,17671,14424,10996,9789,3378,
净利润(万元),,7820,,15710,,7192,,13165,,5916,,10320,,4449,,8162,,7430,5794,5434,3962,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,89,,221,,106,,143,,69,,107,,28,,65,,94,53,94,25,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,570,,1020,,496,,762,,354,,534,,263,,562,,568,486,459,464,
无形资产摊销(万元),,39,,103,,53,,95,,44,,64,,31,,58,,39,19,12,11,
长期待摊费用摊销(万元),,20,,29,,12,,9,,4,,10,,6,,14,,29,65,59,86,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-11,,-18,,-18,,-1,,-16,,-19,,-6,,-28,-1,24,130,
固定资产报废损失(万元),,2,,14,,1,,14,,,,,,,,,,,,13,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,-80,73,8,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-54,,-728,,-268,,375,,140,,-171,,-39,,-18,,-9,66,150,11,
投资损失(万元),,-1037,,-2190,,-1049,,-1372,,-365,,-326,,-187,,-446,,-373,-228,-243,-16,
递延所得税资产减少(万元),,-136,,-50,,-124,,-170,,-1,,-32,,-11,,-10,,-50,-32,-20,19,
递延所得税负债增加(万元),,24,,162,,0,,1,,1,,4,,3,,7,,4,,,,
存货的减少(万元),,466,,-603,,-1360,,-3239,,-2139,,-914,,-985,,462,,-832,-32,-266,707,
经营性应收项目的减少(万元),,107,,-2654,,-2353,,-823,,-186,,-716,,-438,,568,,-520,37,747,516,
经营性应付项目的增加(万元),,1655,,1368,,1787,,3194,,1846,,2487,,3151,,-155,,82,-518,71,-964,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,116,,1321,,664,,258,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,9682,,13713,,5140,,12395,,5682,,11351,,6252,,9263,,6435,5628,6608,4959,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),28836,32115,21567,21609,18147,17561,13520,10171,8454,6967,19381,46929,16265,15208,11266,17905,17671,14424,10996,9789,3378,
现金的期初余额(万元),21609,21609,21609,10171,10171,10171,10171,46929,46929,46929,46929,17905,17905,17905,17905,14424,14424,10996,9789,3378,6343,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),7227,10506,-42,11439,7976,7390,3350,-36758,-38475,-39962,-27548,29024,-1640,-2697,-6639,3481,3247,3428,1207,6412,-2966,

