报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,3,1,7,2,1,,23,22,2,1,8,4,88,23,16,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,376,,,,900,313,3000,167,10,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),43366,5037,5034,9200,4135,4066,4018,2561,2102,8344,8243,22264,8382,3088,190,1530,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),428,258,154,2769,1822,1111,369,7738,3233,10386,5171,5500,2221,8006,1774,3934,
投资所支付的现金(万元),98000,63000,,10000,5000,5000,5000,1000,1000,7145,7145,27000,16000,,290,1500,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,405,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),98428,63258,154,12769,6822,6111,5369,8738,4233,17531,12316,32500,18626,8006,2064,5434,
投资活动产生的现金流量净额(万元),-55062,-58222,4880,-3569,-2687,-2045,-1351,-6177,-2130,-9186,-4073,-10236,-10244,-4918,-1874,-3905,
吸收投资收到的现金(万元),57637,57637,,,,,,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),57637,57637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,4500,
分配股利、利润或偿付利息所支付的现金(万元),5078,,,,,,,4051,4051,3376,3376,1500,1500,,6500,4060,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),1530,1530,,,,,,,,,,,,,,,
筹资活动现金流出小计(万元),6608,1530,0,0,0,0,0,4051,4051,3376,3376,1500,1500,0,6500,8560,
筹资活动产生的现金流量净额(万元),51028,56107,0,0,0,0,0,-4051,-4051,-3376,-3376,-1500,-1500,0,-6500,-8560,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),16988,9643,11438,2990,9487,5328,4525,13854,190,4918,4074,681,-2544,2148,3989,273,
加:期初现金及现金等价物余额(万元),36926,36926,36926,33936,33936,33936,33936,20082,20082,15164,15164,14483,14483,12335,8345,8072,
期末现金及现金等价物余额(万元),53914,46569,48364,36926,43423,39264,38461,33936,20272,20082,19238,15164,11938,14483,12335,8345,
净利润(万元),,9393,,17820,,10213,,19034,10523,12250,6997,10787,7100,11855,11557,13678,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,5,,5,,8,,-55,-21,46,-4,3,27,30,13,45,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1116,,2084,,1023,,1634,754,1107,554,1141,567,1156,1061,785,
无形资产摊销(万元),,74,,143,,71,,147,74,150,75,147,73,101,41,42,
长期待摊费用摊销(万元),,32,,58,,27,,18,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-0,,-1,,1,,62,27,49,2,11,6,62,60,68,
固定资产报废损失(万元),,77,,53,,34,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,,,,,,,,,60,
投资损失(万元),,-24,,-195,,-72,,-16,48,-245,-105,-444,-194,-150,-25,-8,
递延所得税资产减少(万元),,64,,348,,103,,-13,101,-151,72,-186,30,-98,-270,-41,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,
存货的减少(万元),,3162,,-8943,,-1483,,-1773,-4145,2122,2809,1114,2345,-1606,-4462,139,
经营性应收项目的减少(万元),,-562,,158,,-346,,347,-36,-851,33,459,-16,-847,402,-154,
经营性应付项目的增加(万元),,-1579,,-4971,,-2209,,4696,-954,3004,1090,-614,-738,-3437,3987,-1877,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,11758,,6559,,7372,,24082,6372,17480,11523,12417,9200,7067,12363,12738,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),53914,46569,48364,36926,43423,39264,38461,33936,20272,20082,19238,15164,11938,14483,12335,8345,
现金的期初余额(万元),36926,36926,36926,33936,33936,33936,33936,20082,20082,15164,15164,14483,14483,12335,8345,8072,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),16988,9643,11438,2990,9487,5328,,13854,190,4918,4074,681,-2544,2148,3989,273,

