报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
筹资活动产生的现金流量净额(万元),36291,27220,11887,-5210,53,3532,-1511,36873,5154,6533,10070,-9900,846,-2964,5613,-3768,8332,
汇率变动对现金及现金等价物的影响(万元),9,-11,-56,-26,,11,,-85,,-45,,104,,52,50,,,
现金及现金等价物净增加额(万元),5353,16357,5907,-34810,-10512,-989,-6637,46354,13005,12101,11463,4165,13128,9904,1625,8313,4301,
加:期初现金及现金等价物余额(万元),38879,38879,38879,73690,74764,74764,74764,27335,27735,27335,27335,23170,27497,23170,21545,13232,8932,
期末现金及现金等价物余额(万元),44232,55236,44787,38879,64253,73775,68127,73690,40740,39436,38798,27335,33729,33074,23170,21545,13232,
净利润(万元),,2670,,6353,,2633,,6835,,3774,,7591,,,7325,6541,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,47,,64,,-3,,-80,,10,,-27,,,-59,-160,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,3758,,5182,,2566,,4322,,2222,,3887,,,3628,3343,,
无形资产摊销(万元),,102,,128,,36,,72,,40,,41,,,44,30,,
长期待摊费用摊销(万元),,82,,192,,68,,48,,49,,82,,,20,12,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,0,,-264,,0,,28,,52,,16,,,-51,,,
固定资产报废损失(万元),,-0,,107,,43,,,,,,,,,,,,
公允价值变动损失(万元),,-330,,904,,890,,,,689,,2369,,,1249,1467,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,1271,,2356,,786,,1834,,983,,1666,,,2369,2635,,
投资损失(万元),,,,,,,,,,,,,,,,,,
递延所得税资产减少(万元),,29,,-256,,-135,,-77,,15,,111,,,-145,-38,,
递延所得税负债增加(万元),,-17,,630,,,,,,,,,,,,,,
存货的减少(万元),,2688,,-1784,,2124,,398,,2049,,1129,,,2229,1268,,
经营性应收项目的减少(万元),,445,,-1906,,-412,,-1138,,-357,,2057,,,-192,1840,,
经营性应付项目的增加(万元),,3974,,-2042,,-1673,,1583,,-686,,-653,,,-1892,8125,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,-197,,708,,-351,,-667,,,,,,,,,,
经营活动产生现金流量净额(万元),,14524,,10372,,6572,,13159,,8238,,17419,,,14114,24824,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),44232,55236,44787,38879,64253,73775,68127,73690,40740,39436,38798,27335,33729,33074,23170,21545,13232,
现金的期初余额(万元),38879,38879,38879,73690,74764,74764,74764,27335,27735,27335,27335,23170,27497,23170,21545,13232,8932,
现金等价物的期末余额(万元),,,,,,0,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,0,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),5353,16357,5907,-34810,-10512,-989,-6637,46354,13005,12101,11463,4165,13128,9904,1625,8313,4301,

