报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
支付给职工以及为职工支付的现金(万元),3750,2724,1507,5841,4045,2767,1518,7312,5453,3323,1824,8712,6813,4299,1897,9995,8096,11155,4965,10788,8484,6235,
支付的各项税费(万元),1493,670,160,1073,944,678,317,2310,1343,872,430,2378,1669,982,655,2310,1652,2991,1356,2338,2957,2488,
支付的其他与经营活动有关的现金(万元),2368,1486,659,2581,2790,1924,1116,2382,2565,31451,25820,3320,8895,4387,992,5428,3950,5321,2834,7128,3820,3820,
经营活动现金流出小计(万元),11274,7321,3295,15191,12412,8322,4351,19026,15875,40012,30223,24264,24599,13892,6303,29876,21524,34644,16429,40700,36747,34134,
经营活动产生的现金流量净额(万元),5250,5712,6230,-1184,514,237,-279,1847,1832,-28222,-24817,7921,-3220,-644,431,5589,8903,8814,10317,7176,14436,9708,
收回投资所收到的现金(万元),,,,,80000,53000,,,65600,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,,,1024,670,,,628,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),7,7,7,1,3,0,,249,227,226,2,1872,1833,1832,1,58,34,17,8,221,107,456,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),98407,63245,34140,106316,,,28335,95109,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),98414,63252,34147,106317,81027,53670,28335,95358,66455,226,2,1872,1833,1832,1,58,34,17,8,221,107,456,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),1773,1454,4,881,701,682,531,483,311,266,21,191,143,27,92,826,592,1467,534,2636,6684,9913,
投资所支付的现金(万元),15,15,,300,78830,54300,,,92600,,,,,,,,,1,101,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),104700,67900,39600,101500,,,30000,125222,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),106488,69369,39604,102681,79531,54982,30531,125705,92911,266,21,191,143,27,92,826,592,1467,635,2636,6684,9913,
投资活动产生的现金流量净额(万元),-8074,-6116,-5457,3636,1497,-1312,-2196,-30346,-26456,-40,-20,1681,1691,1805,-91,-769,-559,-1451,-626,-2414,-6577,-9457,
吸收投资收到的现金(万元),,,,,,,,9,,,,16070,,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,,,,3651,5296,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,103,948,,,93,,,,,,29,38,
筹资活动现金流入小计(万元),0,0,0,0,0,0,0,9,0,0,103,17018,0,0,93,0,0,0,0,0,3680,5334,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,,,49,49,874,8000,3869,
分配股利、利润或偿付利息所支付的现金(万元),960,,,818,817,813,,1342,1343,9,,8,8,8,,2515,2515,4531,4532,774,4040,411,
其中：子公司支付给少数股东的股利、利润(万元),,,,5,,,,9,-9,9,,8,-8,8,,15,-15,31,-31,,-17,,
支付其他与筹资活动有关的现金(万元),8,,,,,,,616,499,499,198,,,,,,,,,,,276,
筹资活动现金流出小计(万元),968,0,0,818,817,813,0,1958,1842,508,198,8,8,8,0,2515,2515,4580,4580,1648,12040,4556,
筹资活动产生的现金流量净额(万元),-968,0,0,-818,-817,-813,0,-1949,-1842,-508,-95,17010,-8,-8,93,-2515,-2515,-4580,-4580,-1648,-8360,778,
汇率变动对现金及现金等价物的影响(万元),,1,,0,-0,0,,0,0,0,,-0,-0,-0,,-2,-0,7,5,-2,-2,-1,
现金及现金等价物净增加额(万元),-3792,-404,774,1634,1193,-1888,-2475,-30447,-26466,-28769,-24932,26612,-1538,1153,434,2303,5829,2791,5115,3112,-502,1028,
加:期初现金及现金等价物余额(万元),9954,9934,9954,8300,8300,8300,8300,38747,38747,38747,38747,12135,12135,12135,16735,9832,9832,7041,7041,3929,4431,3404,
期末现金及现金等价物余额(万元),6162,9530,10727,9934,9493,6412,5825,8300,12281,9979,13815,38747,10597,13288,17168,12135,15661,9832,12157,7041,3929,4431,
净利润(万元),,460,,25866,,206,,2682,,1230,,5053,4222,3386,,4261,3489,5481,,5470,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,22,,45,,22,,-9,,9,,-11,50,23,,-57,49,-50,,-14,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,805,,908,,408,,1145,,584,,1975,1581,1144,,4592,3511,5227,,5619,,,
无形资产摊销(万元),,79,,272,,172,,261,,168,,257,192,127,,253,183,249,,247,,,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-19,,-31982,,3,,-195,,-187,,-2261,-2260,-2259,,-32,-2,-2,,-209,,,
固定资产报废损失(万元),,,,39,,,,1,,-3,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-1,,-0,,-0,,-0,,-0,,0,0,0,,2,0,-6,,26,,,
投资损失(万元),,,,-1320,,-632,,-887,,,,,,,,,,,,,,,
递延所得税资产减少(万元),,8,,-5,,-3,,2,,-1,,2,-8,-4,,10,-6,11,,3,,,
递延所得税负债增加(万元),,-60,,4797,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-53,,48,,1,,19,,-4,,-4,-28,-4,,-2,-33,-7,,5,,,
经营性应收项目的减少(万元),,-5072,,186,,-88,,-132,,-30059,,4909,-7468,-3643,,651,2082,1538,,-3146,,,
经营性应付项目的增加(万元),,3966,,-17,,148,,-1039,,42,,-1999,498,586,,-4089,-371,-3626,,-825,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,5575,,-20,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,5712,,-1184,,237,,1847,,-28222,,7921,-3220,-644,,5589,8903,8814,,7176,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),6162,9530,10727,9934,9493,6412,5825,8300,12281,9979,13815,38747,10597,13288,17168,12135,15661,9832,12157,7041,3929,4431,
现金的期初余额(万元),9954,9934,9954,8300,8300,8300,8300,38747,38747,38747,38747,12135,12135,12135,16735,9832,9832,7041,7041,3929,4431,3404,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-3792,-404,774,1634,1193,-1888,-2475,-30447,-26466,-28769,-24932,26612,-1538,1153,,2303,5829,2791,5115,3112,-502,1028,

