报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
偿还债务支付的现金(万元),2665,2215,1420,3220,1485,1040,,,,,,,,129,184,,
分配股利、利润或偿付利息所支付的现金(万元),217,147,72,630,610,553,,,,,,,,1550,,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),200,189,152,14,164,12,,1543,,,,217,68,96,,,
筹资活动现金流出小计(万元),3082,2551,1644,3864,2259,1605,0,1543,0,0,0,217,68,1775,184,0,
筹资活动产生的现金流量净额(万元),-97,-416,-59,-114,-1494,-1355,0,38539,0,0,0,-217,-68,-775,-184,313,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),3413,-680,-862,-16885,-15872,-14152,-10044,15586,3807,1452,-108,536,-1871,4202,-228,-471,
加:期初现金及现金等价物余额(万元),3512,3512,3512,20397,20610,20610,20397,4811,4811,4811,4811,4275,4260,74,302,773,
期末现金及现金等价物余额(万元),6925,2832,2650,3512,4738,6458,10353,20397,8619,6263,4704,4811,2389,4275,74,302,
净利润(万元),,182,,1548,,3352,,8423,,3761,,9769,,6058,2091,935,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,124,,4307,,-156,,738,,199,,475,,578,35,42,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,132,,391,,57,,145,,72,,119,,168,209,73,
无形资产摊销(万元),,92,,123,,19,,1,,1,,3,,6,9,8,
长期待摊费用摊销(万元),,66,,144,,32,,126,,71,,137,,167,140,128,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-1,,-22,,,,,,,,-0,,1,,2,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,-46,-29,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,195,,108,,-679,,,,-19,,-10,,-28,-1,,
投资损失(万元),,-34,,-42,,,,-89,,,,,,-430,,,
递延所得税资产减少(万元),,-164,,-310,,,,-124,,-46,,-131,,-78,-5,-9,
递延所得税负债增加(万元),,9,,10,,,,,,,,,,,,,
存货的减少(万元),,111,,208,,1319,,-1978,,2025,,1441,,-5001,-467,-820,
经营性应收项目的减少(万元),,3117,,-1791,,-2700,,-16290,,-2176,,-6124,,-10283,-990,-494,
经营性应付项目的增加(万元),,92,,-5204,,-2230,,9117,,-2299,,-4574,,11591,1274,1230,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,64,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,3921,,-465,,-987,,72,,1589,,1104,,2749,2249,1065,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),6925,2832,2650,3512,4738,6458,10353,20397,8619,6263,4704,4811,2389,4275,74,302,
现金的期初余额(万元),3512,3512,3512,20397,20610,20610,20397,4811,4811,4811,4811,4275,4260,74,302,773,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),3413,-680,-862,-16885,-15872,-14152,-10044,15586,3807,1452,-108,536,-1871,4202,-228,-471,

