报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
支付的各项税费(万元),1893,1829,1029,2350,2463,2327,1611,3230,2791,1774,804,6536,5468,4222,2076,7226,5627,4021,6608,9749,8992,5965,
支付的其他与经营活动有关的现金(万元),9742,7556,2993,10798,12792,9887,3427,9982,10031,8448,5098,11286,8921,4802,2526,9801,7409,4801,11394,11741,10917,22537,
经营活动现金流出小计(万元),60778,43900,13554,93154,75792,52970,27322,81059,60159,41503,21983,74277,53894,34061,16315,70074,56210,39736,90370,93822,83297,81962,
经营活动产生的现金流量净额(万元),4227,6023,6852,-24094,-12074,-12841,-14854,-15911,-13695,-6213,-4899,-11934,-8687,-2885,-3957,5887,-5846,-4131,10848,6790,10028,14490,
收回投资所收到的现金(万元),,,,84300,17101,17101,15000,44600,28802,13500,6500,,,,,,,,,200,,,
取得投资收益所收到的现金(万元),,,,23,22,22,15,102,78,39,19,,,,,,,,,2,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),122,76,,230,223,131,38,183,133,121,56,134,105,85,0,37,2,2,439,383,75,440,
处置子公司及其他营业单位收到的现金净额(万元),12136,12050,9818,12351,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,7,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),12258,12126,9818,96903,17346,17254,15060,44885,29013,13660,6575,134,105,85,0,37,2,2,439,585,75,440,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),2915,1961,1847,1679,1560,1213,862,3686,2378,1584,1060,1981,1643,888,337,4247,3185,1387,3621,28668,5553,4690,
投资所支付的现金(万元),1000,1000,1000,84400,17200,17100,15000,44900,32000,19100,6600,500,,,,,,,,200,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,260,,133,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),3915,2961,2847,86079,18760,18313,15862,48586,34378,20684,7660,2481,1643,888,337,4247,3185,1387,3880,28868,5687,4690,
投资活动产生的现金流量净额(万元),8343,9165,6971,10824,-1414,-1059,-802,-3701,-5365,-7024,-1085,-2347,-1538,-802,-337,-4209,-3184,-1386,-3441,-28283,-5612,-4250,
吸收投资收到的现金(万元),,,,8,8,,,145,145,,,17547,17547,,,,,,,,,100,
其中：子公司吸收少数股东投资收到的现金(万元),,,,8,,,,145,,,,,,,,,,,,,,,
取得借款收到的现金(万元),14849,2500,,40847,36847,22347,10375,49000,26000,10000,8000,25000,14000,9000,9000,20200,16180,7500,29000,33568,,4500,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),37903,35398,20883,35478,,,,4635,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),52752,37898,20883,76332,36854,22347,10375,53780,26145,10000,8000,42547,31547,9000,9000,20200,16180,7500,29000,33568,0,4600,
偿还债务支付的现金(万元),16037,12992,12992,63801,40801,23767,7510,23040,10559,5020,2510,25800,11280,9520,5510,19390,12430,9420,35670,9324,500,8100,
分配股利、利润或偿付利息所支付的现金(万元),859,349,247,2973,2398,1107,548,4349,3596,3257,218,941,730,507,228,991,696,456,1343,2709,32,2284,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,38,,,,
支付其他与筹资活动有关的现金(万元),48734,40995,23377,16601,,,,1275,,,,1470,,,23,,,,,,12,,
筹资活动现金流出小计(万元),65630,54336,36616,83375,43199,24874,8058,28663,14155,8277,2728,28210,12010,10027,5761,20381,13126,9876,37013,12033,544,10384,
筹资活动产生的现金流量净额(万元),-12879,-16437,-15733,-7043,-6345,-2527,2317,25117,11990,1723,5272,14337,19537,-1027,3239,-181,3054,-2376,-8013,21535,-544,-5784,
汇率变动对现金及现金等价物的影响(万元),23,-7,-15,12,32,-26,-66,-120,-88,-39,-2,119,40,31,-1,224,196,137,100,-321,-153,-132,
现金及现金等价物净增加额(万元),-286,-1256,-1926,-20302,-19801,-16453,-13405,5385,-7158,-11553,-714,174,9351,-4683,-1056,1721,-5780,-7756,-506,-279,3720,4324,
加:期初现金及现金等价物余额(万元),3396,3396,3396,23698,23698,23698,23767,18313,18313,18313,18313,18139,18139,18139,18139,16418,16418,16418,16924,17203,13175,8851,
期末现金及现金等价物余额(万元),3110,2139,1470,3396,3897,7245,10362,23698,11155,6760,17599,18313,27491,13456,17083,18139,10638,8662,16418,16924,16895,13175,
净利润(万元),,-4625,,1163,,-1202,,2434,,1711,,4069,,2673,,4619,,,8841,7650,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,11,,9472,,426,,1859,,1036,,1519,,800,,981,,,1031,329,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,871,,2085,,812,,2063,,1011,,2029,,1035,,2033,,,1610,1233,,,
无形资产摊销(万元),,50,,207,,117,,257,,124,,215,,108,,190,,,153,137,,,
长期待摊费用摊销(万元),,424,,1948,,590,,474,,145,,268,,142,,254,,,226,146,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-23,,41,,-4,,-96,,-21,,-30,,-19,,7,,,49,-79,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,-15,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,675,,3157,,1945,,1621,,180,,832,,475,,813,,,1052,1050,,,
投资损失(万元),,46,,-22166,,45,,1,,,,,,,,,,,-4,-2,,,
递延所得税资产减少(万元),,-1243,,-1270,,136,,-8,,-16,,-389,,-301,,-553,,,-864,-602,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,1401,,2835,,-6202,,-14840,,4201,,-10375,,-3351,,2824,,,-2984,-1954,,,
经营性应收项目的减少(万元),,5831,,-5172,,-3781,,-16889,,-12003,,-14363,,-7792,,-2639,,,-1996,-3278,,,
经营性应付项目的增加(万元),,2618,,-16393,,-5721,,7213,,-2581,,4292,,3344,,-2642,,,3736,2160,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,6023,,-24094,,-12841,,-15911,,-6213,,-11934,,-2885,,5887,,,10848,6790,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),3110,2139,1470,3396,3897,7245,10362,23698,11155,6760,17599,18313,27491,13456,17083,18139,10638,8662,16418,16924,16895,13175,
现金的期初余额(万元),3396,3396,3396,23698,23698,23698,23767,18313,18313,18313,18313,18139,18139,18139,18139,16418,16418,16418,16924,17203,13175,8851,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-286,-1256,-1926,-20302,-19801,-16453,-13405,5385,-7158,-11553,-714,174,9351,-4683,-1056,1721,-5780,-7756,-506,-279,3720,4324,

