报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),28996,21133,10090,42365,30405,21828,11830,42422,31831,20513,9744,44780,28283,35412,30826,20884,
投资所支付的现金(万元),206437,129437,72000,396600,308600,221600,104600,278500,161500,109500,54000,278458,222000,341379,218600,60500,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,1570,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),235433,150570,82090,438965,339005,243428,116430,320922,193331,130013,63744,323238,250283,378360,249426,81384,
投资活动产生的现金流量净额(万元),-10631,9464,143,-50695,-36633,-29092,-18174,-109047,-43203,-24031,-15619,-49540,-37940,-45451,-21060,-32789,
吸收投资收到的现金(万元),,,,,,,,81885,81885,,,,,6261,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,17575,20000,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),0,0,0,0,0,0,0,81885,81885,0,0,0,0,6261,17575,20000,
偿还债务支付的现金(万元),2856,1072,,15111,14039,14039,12967,1608,804,804,,15000,12000,21200,8000,6500,
分配股利、利润或偿付利息所支付的现金(万元),11313,11303,37,10669,10622,10571,92,8992,8752,8505,252,9390,9112,2732,3707,3182,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,10,15,,
支付其他与筹资活动有关的现金(万元),,,,,,,,4695,3606,,,,,,,,
筹资活动现金流出小计(万元),14169,12375,37,25780,24661,24610,13059,15295,13161,9309,252,24390,21112,23932,11707,9682,
筹资活动产生的现金流量净额(万元),-14169,-12375,-37,-25780,-24661,-24610,-13059,66590,68724,-9309,-252,-24390,-21112,-17671,5868,10318,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),23908,21370,19404,-9817,-2739,-18332,-2328,18713,77083,-2274,-1875,-15921,-10342,18515,7076,-5030,
加:期初现金及现金等价物余额(万元),22540,22540,22540,32357,32357,32357,32357,13643,13643,13643,13643,29564,29564,11050,3973,9003,
期末现金及现金等价物余额(万元),46448,43910,41944,22540,29618,14024,30029,32357,90726,11369,11768,13643,19223,29564,11050,3973,
净利润(万元),,17324,,32069,,22723,,33054,,20084,,35602,,34512,11882,2121,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,24,,-16,,-18,,30,,12,,103,,487,109,23,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,8716,,16114,,7606,,13391,,6437,,11068,,9373,6549,5560,
无形资产摊销(万元),,14,,32,,18,,20,,10,,18,,16,11,10,
长期待摊费用摊销(万元),,6845,,13056,,6343,,11537,,5623,,9697,,8729,6993,5929,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-0,,-3,,23,,7,,0,,1,,49,4,3,
固定资产报废损失(万元),,91,,556,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,67,,226,,130,,989,,501,,1390,,2722,3692,3177,
投资损失(万元),,-1652,,-4278,,-1737,,-1808,,-717,,-1463,,-1734,-405,-95,
递延所得税资产减少(万元),,-6,,4,,4,,-8,,-3,,153,,-120,-25,-13,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,
存货的减少(万元),,323,,-1377,,-574,,-289,,54,,-792,,-313,-439,-310,
经营性应收项目的减少(万元),,-2445,,759,,1702,,-4536,,-1628,,-538,,7208,-9827,-4483,
经营性应付项目的增加(万元),,-5019,,9516,,-852,,8783,,694,,2768,,20709,3724,5520,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,24280,,66657,,35370,,61170,,31066,,58009,,81637,22268,17440,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),46448,43910,41944,22540,29618,14024,30029,32357,90726,11369,11768,13643,19223,29564,11050,3973,
现金的期初余额(万元),22540,22540,22540,32357,32357,32357,32357,13643,13643,13643,13643,29564,29564,11050,3973,9003,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),23908,21370,19404,-9817,-2739,-18332,-2328,18713,77083,-2274,-1875,-15921,-10342,18515,7076,-5030,

