报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
支付的其他与投资活动有关的现金(万元),31200,16650,6000,59800,48100,29300,9500,8050,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),32994,18011,6282,62538,49147,30196,10206,8678,8509,8423,135,438,290,186,0,319,211,56,666,1131,154,
投资活动产生的现金流量净额(万元),1257,2610,11529,-6034,-4730,-3472,-2044,-8508,-8509,-8422,-135,-438,-290,-186,0,-319,-211,-56,-664,-1104,-154,
吸收投资收到的现金(万元),,,,,,,,18694,,,,,,,,,,,,,3480,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,,1000,2200,1000,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),2676,2265,2623,716,1830,1051,,895,21245,21009,18694,1408,1021,1590,0,1419,1828,752,1801,,,
筹资活动现金流入小计(万元),2676,2265,2623,716,1830,1051,0,19589,21245,21009,18694,1408,1021,1590,0,1419,1828,752,2801,2200,4480,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,0,,1000,1000,,2700,1000,
分配股利、利润或偿付利息所支付的现金(万元),512,512,,480,480,480,,1600,1600,1600,,901,900,900,0,8,627,13,929,521,203,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),1361,1061,1146,2550,2507,1457,,2665,3473,2840,16,1089,995,1351,,1435,1867,127,704,1801,,
筹资活动现金流出小计(万元),1873,1573,1146,3030,2987,1937,0,4265,5073,4440,16,1990,1895,2251,0,1443,3495,1140,1632,5023,1203,
筹资活动产生的现金流量净额(万元),803,692,1477,-2315,-1157,-887,0,15324,16172,16569,18678,-581,-874,-660,-0,-24,-1667,-388,1169,-2823,3277,
汇率变动对现金及现金等价物的影响(万元),,,,-6,,,,,,,,,,,,,,0,0,-0,-0,
现金及现金等价物净增加额(万元),-2562,-648,11037,-5261,-5851,-3315,-1654,7218,5952,6002,15710,563,-5000,-3829,-1827,-202,3545,-1231,-3003,941,3504,
加:期初现金及现金等价物余额(万元),9439,9439,9439,14700,14700,14700,14700,7482,7482,7482,7482,6918,6918,6918,6918,7120,3575,3575,6578,5638,2134,
期末现金及现金等价物余额(万元),6877,8791,20475,9439,8848,11384,13046,14700,13434,13483,23192,7482,1918,3090,5092,6918,7120,2344,3575,6578,5638,
净利润(万元),,245,,3677,,239,,3325,,50,,4008,2263,-51,,3854,3702,918,2745,1986,1644,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,162,,686,,67,,321,,-41,,562,441,110,,209,79,162,45,14,78,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,97,,188,,88,,183,,86,,169,128,85,,174,177,87,156,121,90,
无形资产摊销(万元),,43,,85,,43,,72,,36,,73,57,42,,100,44,15,14,7,6,
长期待摊费用摊销(万元),,,,2,,2,,5,,2,,5,4,2,,5,5,2,3,0,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-1,,,,1,,1,,1,,1,0,0,,11,-0,0,-2,-10,-0,
固定资产报废损失(万元),,,,0,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-110,,,,-120,,,,,,1,,,,8,12,11,11,65,38,
投资损失(万元),,-114,,-354,,-173,,-170,,,,,,,,,,,,,,
递延所得税资产减少(万元),,-24,,-103,,-10,,-48,,6,,-84,-66,-17,,-27,-12,-22,-5,26,-40,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-1529,,-2841,,-1856,,-649,,-248,,-458,-564,-2285,,324,2189,-631,-1622,-2392,-925,
经营性应收项目的减少(万元),,1273,,-2157,,3014,,-6735,,-705,,-2479,-4526,1003,,-3059,-207,-96,-4126,532,-2871,
经营性应付项目的增加(万元),,-3992,,3909,,-252,,4098,,-1331,,-215,-1573,-1873,,-1457,-565,-1234,-729,4519,2361,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-3951,,3093,,1044,,402,,-2144,,1582,-3836,-2982,,142,5423,-788,-3508,4868,380,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),6877,8791,20475,9439,8848,11384,13046,14700,13434,13483,23192,7482,1918,3090,5092,6918,7120,2344,3575,6578,5638,
现金的期初余额(万元),9439,9439,9439,14700,14700,14700,14700,7482,7482,7482,7482,6918,6918,6918,6918,7120,3575,3575,6578,5638,2134,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-2562,-648,11037,-5261,-5851,-3315,-1654,7218,5952,6002,15710,563,-5000,-3829,-1827,-202,3545,-1231,-3003,941,3504,

