报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,
经营性应收项目的减少(万元),,-8717,,-30739,,-19012,,-42562,,-13411,,-1299,,5223,,-3673,,-22299,-7294,
经营性应付项目的增加(万元),,-7201,,11558,,111,,14091,,-5401,,5408,,-4365,,-4615,,5104,-610,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-16791,,-27733,,-14751,,-31424,,-16938,,7238,,1216,,1597,,-9435,-12695,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),46140,33008,38116,42736,17890,55002,32559,38234,14882,17631,44408,21523,,13594,14350,8396,13826,24959,19325,
现金的期初余额(万元),42736,42736,42736,38234,38234,38234,38234,21523,21523,21523,21523,8396,,8396,8396,24959,,19325,13897,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),3404,-9728,-4620,4502,-20344,16768,-5675,16711,-6641,-3892,22885,13127,,5198,5955,-16563,-11133,5634,5428,

