报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
支付给职工以及为职工支付的现金(万元),10238,7147,4229,11890,9001,6340,3774,10433,8839,5469,3260,9368,6962,4719,2666,8175,7324,2186,5924,5915,3913,
支付的各项税费(万元),9527,6606,3054,12183,9045,5691,2337,8018,6174,3825,2379,7248,5783,3996,1512,6362,3315,1101,4699,3500,3002,
支付的其他与经营活动有关的现金(万元),11250,8421,1342,8076,3757,3049,990,7149,8725,5681,1962,10501,7140,5616,1998,7662,10609,1455,6965,4479,6400,
经营活动现金流出小计(万元),105903,64453,24185,115615,95221,61454,26371,124073,104797,63007,33626,121190,81912,52427,26748,98318,80483,20007,74390,73161,76848,
经营活动产生的现金流量净额(万元),46126,26949,13602,42049,34063,22553,11267,28455,24118,8668,773,23684,18894,12265,7595,14707,17604,-1366,16542,6660,-51,
收回投资所收到的现金(万元),43000,35000,20000,68000,48000,20000,20000,47500,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),10,295,170,584,441,157,157,565,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),52,43,2,61,12,10,1,8,,,,22,17,1,3,60,62,,172,413,8,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,1889,1499,1499,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),43062,35339,20171,70534,49953,21666,20158,48073,0,0,0,22,17,1,3,60,62,0,172,413,8,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),26916,15579,6797,13972,8807,6631,2970,8421,5648,4420,2283,10692,5234,4097,1915,6945,8900,2675,8426,3812,4443,
投资所支付的现金(万元),55000,43000,20000,68000,48000,20000,20000,47500,28500,8000,,,,,,,500,,900,506,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,1412,,
支付的其他与投资活动有关的现金(万元),549,543,,,,,,,668,,,,2306,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),82465,59122,26797,81972,56807,26631,22970,55921,34816,12420,2283,10692,7540,4097,1915,6945,9400,2675,9326,5730,4443,
投资活动产生的现金流量净额(万元),-39403,-23784,-6626,-11438,-6854,-4965,-2812,-7849,-34816,-12420,-2283,-10671,-7523,-4096,-1912,-6885,-9338,-2675,-9154,-5318,-4435,
吸收投资收到的现金(万元),,,,2125,,,,,10054,10054,,64472,1950,,,,,,4667,1080,150,
其中：子公司吸收少数股东投资收到的现金(万元),,,,2125,,,,,10054,10054,,1950,1950,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,4000,4000,,,9500,18218,8323,18534,30590,19170,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,1408,,
筹资活动现金流入小计(万元),0,0,0,2125,0,0,0,0,10054,10054,0,68472,5950,0,0,9500,18218,8323,23200,33078,19320,
偿还债务支付的现金(万元),,,,,,,,,,,,9000,5000,5000,,12292,26780,7525,23608,27448,5216,
分配股利、利润或偿付利息所支付的现金(万元),10800,10133,,9887,7500,7050,,7117,17171,16811,,133,112,72,62,635,730,233,5251,10674,972,
其中：子公司支付给少数股东的股利、利润(万元),,,,2387,,,,,11171,11171,,,,,,330,,,2326,374,435,
支付其他与筹资活动有关的现金(万元),,,,,,,,254,254,254,391,240,,,,,,,1408,,,
筹资活动现金流出小计(万元),10800,10133,0,9887,7500,7050,0,7371,17425,17065,391,9373,5112,5072,62,12927,27510,7758,30267,38123,6188,
筹资活动产生的现金流量净额(万元),-10800,-10133,0,-7762,-7500,-7050,0,-7371,-7371,-7011,-391,59098,838,-5072,-62,-3427,-9292,565,-7066,-5045,13132,
汇率变动对现金及现金等价物的影响(万元),433,-103,-604,334,254,-595,-628,-1330,-1355,-891,309,1987,627,540,-117,1051,-103,74,-178,-2,-287,
现金及现金等价物净增加额(万元),-3643,-7072,6372,23182,19963,9943,7827,11905,-19425,-11655,-1592,74098,12836,3636,5503,5446,-1129,-3403,143,-3705,8359,
加:期初现金及现金等价物余额(万元),124203,124203,124203,101021,101021,101021,101021,89117,89117,89117,89117,15019,15019,15019,15019,9572,10702,10702,10559,14263,5904,
期末现金及现金等价物余额(万元),120560,117132,130575,124203,120984,110964,108848,101021,69692,77462,87524,89117,27854,18655,20522,15019,9572,7299,10702,10559,14263,
净利润(万元),,23324,,42618,,20912,,30877,,15454,,25744,18032,12653,,15970,9443,,8289,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,10,,-780,,-800,,252,,6,,35,119,130,,1141,15,,-16,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2334,,4571,,2194,,4204,,2131,,3873,2843,1837,,3497,3267,,2670,,,
无形资产摊销(万元),,88,,179,,87,,95,,47,,101,76,50,,100,98,,71,,,
长期待摊费用摊销(万元),,467,,564,,327,,536,,212,,300,225,119,,213,154,,96,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,2,,-35,,,,,,6,,29,28,21,,173,195,,468,,,
固定资产报废损失(万元),,26,,49,,5,,97,,,,,,,,,,,,,,
公允价值变动损失(万元),,197,,,,94,,,,,,,,,,,,,-40,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,103,,-351,,595,,1330,,891,,-1861,-522,-398,,-753,823,,1324,,,
投资损失(万元),,-583,,-1167,,-447,,-1016,,-577,,-487,-590,-405,,-640,-744,,349,,,
递延所得税资产减少(万元),,-170,,111,,100,,-67,,-38,,25,41,132,,-191,-250,,-17,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,-6,,5,,,
存货的减少(万元),,-1957,,-775,,2111,,-4367,,408,,-2157,390,971,,2564,-2077,,-1183,,,
经营性应收项目的减少(万元),,-2822,,-9914,,-3730,,4337,,-5927,,-8254,-5347,-5660,,-5390,-2874,,-414,,,
经营性应付项目的增加(万元),,5930,,6978,,1106,,-7825,,-3944,,6335,3599,2814,,-1977,9455,,4934,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,106,,6,,,
经营活动产生现金流量净额(万元),,26949,,42049,,22553,,28455,,8668,,23684,18894,12265,,14707,17604,,16542,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),120560,117132,130575,124203,120984,110964,108848,101021,69692,77462,87524,89117,27854,18655,20522,15019,9572,7299,10702,10559,14263,
现金的期初余额(万元),124203,124203,124203,101021,101021,101021,101021,89117,89117,89117,89117,15019,15019,15019,15019,9572,10702,10702,10559,14263,5904,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-3643,-7072,6372,23182,19963,9943,7827,11905,-19425,-11655,-1592,74098,12836,3636,5503,5446,-1129,-3403,143,-3705,8359,

