报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-03-31,2016-12-31,2015-12-31,2014-12-31,
经营活动产生现金流量净额(万元),,-12209,,-4013,,-7878,,-4704,,-8734,,,
债务转为资本(万元),,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,
现金的期末余额(万元),16294,21544,57456,12965,2486,7335,8947,9292,4311,9922,680,399,
现金的期初余额(万元),12965,12965,12965,9292,9292,9292,9292,9922,9922,680,399,2087,
现金等价物的期末余额(万元),,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),3328,8579,44491,3674,-6805,-1957,,-630,-5611,9241,282,-1688,

