报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
投资活动现金流出小计(万元),27580,13737,6378,37438,15061,16514,6325,66945,48884,33268,21693,32933,4591,3384,606,6758,2881,3558,9114,2374,553,491,
投资活动产生的现金流量净额(万元),-8686,-1055,-66,175,-2273,-3728,482,1274,2658,5055,3293,-18716,-4589,-3143,52,-6718,-2811,-3518,-7571,-2374,-521,-447,
吸收投资收到的现金(万元),200,200,,,,,,,,,,28283,29900,,,,,,,,3780,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,500,,,500,,,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,50,320,
筹资活动现金流入小计(万元),200,200,0,0,0,0,0,0,0,0,0,28283,29900,0,0,500,0,0,500,0,3830,320,
偿还债务支付的现金(万元),,,,,,,,,,,,500,,,,500,,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),900,900,,3600,3600,3600,,3750,3750,3750,,22,16,11,5,1604,1596,1589,1035,,,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,,,,,,1467,,,,,,,,382,68,
筹资活动现金流出小计(万元),900,900,0,3600,3600,3600,0,3750,3750,3750,0,522,1483,11,5,2104,1596,1589,1035,0,382,68,
筹资活动产生的现金流量净额(万元),-700,-700,0,-3600,-3600,-3600,0,-3750,-3750,-3750,0,27761,28417,-11,-5,-1604,-1596,-1589,-535,0,3448,253,
汇率变动对现金及现金等价物的影响(万元),862,267,-536,-228,187,-534,-1217,-422,-1388,-716,-162,377,292,194,15,299,511,128,61,-76,18,21,
现金及现金等价物净增加额(万元),4754,9201,2234,-13095,-20487,-13964,-4534,9005,586,5269,4214,15890,23855,-490,1951,906,-3060,-2481,-1559,3349,5340,-3,
加:期初现金及现金等价物余额(万元),20168,20168,20168,33263,33114,32226,32740,24258,25232,24258,24258,8368,8368,8368,8368,7462,7462,7462,9021,5672,332,335,
期末现金及现金等价物余额(万元),24922,29370,22403,20168,12627,18263,28206,33263,25818,29527,28472,24258,32223,7878,10319,8368,4402,4981,7462,9021,5672,332,
净利润(万元),,4228,,4457,,1954,,8017,,4056,,7658,,3538,,6272,,,5327,4230,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,1932,,2120,,732,,1223,,132,,949,,135,,759,,,410,229,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,316,,1998,,287,,1725,,819,,1173,,424,,559,,,363,291,,,
无形资产摊销(万元),,19,,207,,34,,135,,51,,83,,40,,80,,,45,27,,,
长期待摊费用摊销(万元),,,,83,,69,,39,,19,,33,,16,,32,,,22,11,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,14,,,,-7,,0,,11,,1,,32,,,-14,-0,,,
固定资产报废损失(万元),,,,0,,,,21,,,,,,,,,,,,1,,,
公允价值变动损失(万元),,,,0,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-408,,228,,534,,1906,,716,,-355,,-183,,-615,,,-61,76,,,
投资损失(万元),,-141,,-595,,-235,,-435,,-259,,-23,,,,,,,6,-5,,,
递延所得税资产减少(万元),,,,-185,,-3,,-27,,198,,-113,,-16,,-95,,,-18,-66,,,
递延所得税负债增加(万元),,,,0,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,6455,,-8060,,-9107,,-10278,,-2598,,-3279,,77,,-4211,,,-20,-1120,,,
经营性应收项目的减少(万元),,-577,,-3448,,3598,,-2902,,5399,,-5038,,-538,,-4132,,,-3504,-1344,,,
经营性应付项目的增加(万元),,-1238,,-6262,,-3965,,12487,,-3854,,5369,,-1024,,10248,,,3930,3469,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,0,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,10689,,-9442,,-6101,,11904,,4680,,6467,,2470,,8930,,,6486,5799,,,
债务转为资本(万元),,,,0,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,0,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,0,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),24922,29370,22403,20168,12627,18263,28206,33263,25818,29527,28472,24258,32223,7878,10319,8368,4402,4981,7462,9021,5672,332,
现金的期初余额(万元),20168,20168,20168,33263,33114,32226,32740,24258,25232,24258,24258,8368,8368,8368,8368,7462,7462,7462,9021,5672,332,335,
现金等价物的期末余额(万元),,,,0,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,0,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),4754,9201,2234,-13095,-20487,-13964,-4534,9005,586,5269,4214,15890,23855,-490,1951,906,,-2481,-1559,3349,5340,-3,

