报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
递延所得税负债增加(万元),,,,,,,,,,,,,,,
存货的减少(万元),,-894,,-1616,,-1882,,92,-1336,-2801,-613,-1018,-538,477,
经营性应收项目的减少(万元),,-1123,,-362,,-269,,-2266,-1572,1601,1271,1352,-1824,-12652,
经营性应付项目的增加(万元),,-1366,,3946,,2318,,544,1335,665,2,-1844,-391,2862,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,
其他(万元),,-1480,,-2589,,-1210,,-2828,,-1957,,,,,
经营活动产生现金流量净额(万元),,1112,,10733,,4216,,4559,105,6110,5937,6714,7132,1155,
债务转为资本(万元),,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,
现金的期末余额(万元),3826,43040,8694,7965,8494,9453,8424,8898,10891,4319,2530,1289,3031,5862,
现金的期初余额(万元),7965,7965,7965,8898,8898,8898,8898,4319,4319,1279,1289,3031,5862,2020,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,1400,,,,,
现金及现金等价物的净增加额(万元),-4139,35075,728,-932,-403,555,,4579,6572,1640,1240,-1741,-2831,3842,

