报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
收到其他与筹资活动有关的现金(万元),,,,,,,,841,841,,,,,,,,
筹资活动现金流入小计(万元),3000,3000,700,3000,700,700,700,48391,46091,700,700,6100,6000,11653,33417,20200,
偿还债务支付的现金(万元),3000,3000,700,3000,700,700,700,3100,700,700,700,9100,3100,18000,33200,15000,
分配股利、利润或偿付利息所支付的现金(万元),1150,1085,33,996,963,901,33,864,827,673,33,1525,1435,1607,5309,1115,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,1229,,,,,,,,224,
筹资活动现金流出小计(万元),4150,4085,733,3996,1663,1601,733,5194,1527,1373,733,10625,4535,19607,38509,16340,
筹资活动产生的现金流量净额(万元),-1150,-1085,-33,-996,-963,-901,-33,43197,44564,-673,-33,-4525,1465,-7954,-5092,3860,
汇率变动对现金及现金等价物的影响(万元),431,25,-109,-222,-171,-348,-363,-584,-360,-221,-65,142,19,565,102,-386,
现金及现金等价物净增加额(万元),3624,-4271,1159,-13306,-17093,7795,1037,16475,43886,155,-1938,6822,1995,-1227,1444,3583,
加:期初现金及现金等价物余额(万元),19785,19785,19785,33092,33092,33092,33092,16617,16617,16617,16617,9795,9795,11021,9578,5995,
期末现金及现金等价物余额(万元),23409,15514,20944,19785,15999,40887,34129,33092,60502,16772,14678,16617,11789,9795,11021,9578,
净利润(万元),,1460,,6269,,1817,,8317,,4105,1546,8519,,7618,7432,,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,192,,733,,-7,,583,,9,-101,228,,355,380,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,846,,1551,,754,,1502,,758,381,1511,,1326,1153,,
无形资产摊销(万元),,144,,226,,60,,175,,45,22,84,,81,66,,
长期待摊费用摊销(万元),,71,,71,,24,,22,,9,2,6,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-0,,23,,7,,5,,3,,97,,12,11,,
固定资产报废损失(万元),,0,,49,,1,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,41,,354,,413,,719,,288,97,118,,45,1214,,
投资损失(万元),,-441,,-848,,-453,,-109,,,,-3,,,,,
递延所得税资产减少(万元),,-32,,-173,,-25,,-124,,211,163,152,,-51,-449,,
递延所得税负债增加(万元),,29,,174,,,,,,,,,,,,,
存货的减少(万元),,114,,-2784,,-2814,,-3269,,-834,-1328,-1299,,1774,-3064,,
经营性应收项目的减少(万元),,-3550,,-2626,,925,,-3209,,-28,1426,-3187,,7400,-3337,,
经营性应付项目的增加(万元),,-3313,,5,,31,,1080,,-3127,-3948,2901,,-5716,6835,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-4439,,3025,,734,,5691,,1437,-1740,9127,,12843,10241,,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),23409,15514,20944,19785,15999,40887,34129,33092,60502,16772,14678,16617,11789,9795,11021,9578,
现金的期初余额(万元),19785,19785,19785,33092,33092,33092,33092,16617,16617,16617,16617,9795,9795,11021,9578,5995,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),3624,-4271,1159,-13306,-17093,7795,1037,16475,43886,155,-1938,6822,1995,-1227,1444,3583,

